"history_day_close","history_day_date","history_day_high","history_day_low","history_day_open","history_day_volume"
166.77,"2016-02-18",172.95,164.77,172.42,3887574
166.58,"2016-02-19",167.49,162.5,163.66,2959390
177.74,"2016-02-22",178.91,169.85,170.12,5060051
177.21,"2016-02-23",181.73,173.68,176.16,5984374
179.0,"2016-02-24",179.5,167.84,172.75,5395609
187.43,"2016-02-25",188.5192,175.2,178.65,5750741
190.34,"2016-02-26",189.24,186.21,186.21,6053850
190.34,"2016-02-29",196.35,189.222,192.4,1000
186.35,"2016-03-01",195.9484,182.7,194.25,6712159
188.34,"2016-03-02",188.52,181.5,183.73,4862396
195.74,"2016-03-03",197.42,184.22,188.28,4829018
201.04,"2016-03-04",204.03,197.5001,198.0,6489058
205.29,"2016-03-07",209.7,197.4,197.68,5336152
202.6,"2016-03-08",207.5,202.2,203.5,4178693
208.72,"2016-03-09",209.3726,202.79,204.52,3208554
205.18,"2016-03-10",213.29,200.671,210.0,5192523
207.5,"2016-03-11",209.42,205.33,207.93,3343077
209.9,"2016-03-14",210.85,208.2,208.2,6514
218.34,"2016-03-15",215.15,215.15,215.15,3180452
221.93,"2016-03-16",222.58,217.02,218.0,3516703
226.38,"2016-03-17",228.5,220.0,221.47,3781751
232.74,"2016-03-18",234.48,228.06,229.1,4710610
238.32,"2016-03-21",239.88,235.0,235.34,5307822
234.24,"2016-03-22",238.99,232.558,237.21,4315988
222.58,"2016-03-23",234.73,222.03,232.37,4946220
227.75,"2016-03-24",228.8877,215.0,215.78,4960900
231.02,"2016-03-28",231.02,228.39,228.39,1593
230.13,"2016-03-29",232.38,225.33,229.89,4014330
226.89,"2016-03-30",235.5,226.5,235.09,4032528
228.01,"2016-03-31",227.8,226.7,226.89,8012872
237.59,"2016-04-01",247.9,233.25,244.825,15997509
246.99,"2016-04-04",252.12,243.64,249.12,13467168
255.47,"2016-04-05",246.99,246.99,246.99,9948699
265.42,"2016-04-06",267.74,253.45,253.97,11703738
257.2,"2016-04-07",269.34,254.51,266.45,8855229
250.07,"2016-04-08",260.82,248.0201,260.5,7363935
249.92,"2016-04-11",258.99,245.3,251.0,9161693
247.82,"2016-04-12",251.8,243.63,249.5,5763208
254.53,"2016-04-13",255.5,247.33,248.51,4925595
251.86,"2016-04-14",256.839,251.0501,253.0,4132185
254.51,"2016-04-15",254.6,249.12,251.31,3752366
253.88,"2016-04-18",258.31,251.66,252.23,4271362
247.37,"2016-04-19",254.3699,241.251,253.12,6357526
249.97,"2016-04-20",253.66,241.5,246.26,5194051
248.29,"2016-04-21",250.9,246.91,248.99,2783059
253.75,"2016-04-22",254.0,245.71,248.89,3786327
251.82,"2016-04-25",257.38,250.76,253.01,3670348
253.74,"2016-04-26",255.73,249.39,252.05,3223839
251.47,"2016-04-27",255.0,249.4,252.75,3205808
247.71,"2016-04-28",253.43,247.44,249.85,2518990
240.76,"2016-04-29",248.43,237.81,248.14,5413787
241.8,"2016-05-02",243.19,234.82,241.5,3843935
232.32,"2016-05-03",238.91,231.62,237.36,4302222
222.56,"2016-05-04",234.46,220.4,230.29,8700459
211.53,"2016-05-05",228.64,209.79,228.46,11254827
214.93,"2016-05-06",216.37,208.11,210.87,5685237
208.92,"2016-05-09",216.15,206.8,215.72,4776383
208.69,"2016-05-10",209.47,205.0,207.55,4070617
208.96,"2016-05-11",215.48,206.05,207.59,5161864
207.28,"2016-05-12",211.67,203.6572,211.44,3650475
207.61,"2016-05-13",211.2,206.7,207.78,2822781
208.29,"2016-05-16",213.15,207.92,208.15,2949396
204.66,"2016-05-17",209.8199,204.02,209.05,2843597
211.17,"2016-05-18",215.31,207.75,209.15,5617519
215.21,"2016-05-19",216.79,207.3,213.62,6866321
220.28,"2016-05-20",220.55,216.35,216.99,9007076
216.22,"2016-05-23",222.6,215.86,219.87,5102479
217.91,"2016-05-24",218.74,215.18,216.6,3013843
219.58,"2016-05-25",221.36,216.51,217.91,3132615
225.12,"2016-05-26",225.26,219.05,220.5,4072424
223.04,"2016-05-27",225.93,220.75,224.99,3650272
223.23,"2016-05-31",224.7497,221.5001,223.04,2789002
219.56,"2016-06-01",222.4,216.89,221.48,2982695
218.96,"2016-06-02",219.909,217.11,219.59,2032832
218.99,"2016-06-03",221.94,218.01,220.0,2228970
220.68,"2016-06-06",220.9,215.45,218.0,2249508
232.34,"2016-06-07",234.44,221.52,222.24,6213573
235.52,"2016-06-08",240.845,232.605,233.8,5971995
229.36,"2016-06-09",235.33,227.06,234.98,4492075
218.79,"2016-06-10",227.97,218.4217,227.39,6026603
217.87,"2016-06-13",225.77,217.66,219.5,4193022
214.96,"2016-06-14",222.2,212.53,218.88,3580167
217.7,"2016-06-15",221.9,215.13,216.95,2908522
217.93,"2016-06-16",218.04,213.5,217.42,2440259
215.47,"2016-06-17",219.99,214.5,217.81,3112620
219.7,"2016-06-20",223.75,218.23,219.5,3555471
219.61,"2016-06-21",222.569,218.81,220.68,4529005
196.66,"2016-06-22",205.95,195.75,199.47,23742414
196.4,"2016-06-23",197.55,192.13,195.69,10130748
193.15,"2016-06-24",195.12,189.73,190.05,7026516
198.55,"2016-06-27",198.81,187.87,190.86,7220323
201.79,"2016-06-28",204.05,199.41,201.89,6212422
210.19,"2016-06-29",211.78,203.0,205.13,5994908
212.28,"2016-06-30",213.4999,209.02,212.97,4843111
216.5,"2016-07-01",218.24,206.0,206.14,5399951
213.98,"2016-07-05",214.5441,208.0,209.73,5175345
214.44,"2016-07-06",215.23,209.0,210.0,4919855
215.94,"2016-07-07",218.12,213.01,213.1,3612022
216.78,"2016-07-08",219.81,214.5,217.8,4074785
224.78,"2016-07-11",226.78,219.51,219.96,5429823
224.65,"2016-07-12",227.5,223.22,224.1,4576165
222.53,"2016-07-13",225.59,220.29,225.5,3567062
221.53,"2016-07-14",224.94,221.05,223.12,2675834
220.4,"2016-07-15",222.7499,219.64,222.52,2234247
226.25,"2016-07-18",227.09,218.3,219.64,3412055
225.26,"2016-07-19",229.1,224.75,225.0,3115065
228.36,"2016-07-20",229.8,225.0,226.47,2568498
220.5,"2016-07-21",227.847,219.1,226.0,4428651
222.27,"2016-07-22",224.5,218.88,221.99,2579692
230.01,"2016-07-25",231.39,221.3715,222.27,4490683
229.51,"2016-07-26",230.0,225.3,227.69,3430042
228.49,"2016-07-27",233.36,226.92,229.34,2889007
230.61,"2016-07-28",230.76,226.6,227.95,2419059
234.79,"2016-07-29",235.28,230.24,230.7,3070813
230.01,"2016-08-01",236.63,229.38,235.5,4016284
227.2,"2016-08-02",229.87,221.4,229.37,3934432
225.79,"2016-08-03",229.699,224.21,227.37,3887759
230.61,"2016-08-04",230.86,222.05,225.69,4146997
230.03,"2016-08-05",232.0,227.4,230.0,3205215
226.16,"2016-08-08",229.6,226.09,228.0,2263584
229.08,"2016-08-09",231.5375,226.65,226.82,2207833
225.65,"2016-08-10",229.87,224.62,228.24,2338301
224.91,"2016-08-11",227.57,223.41,226.17,1880936
225.61,"2016-08-12",226.65,224.04,225.41,1813540
225.59,"2016-08-15",229.5,224.93,226.02,2034328
223.61,"2016-08-16",227.19,223.4101,225.49,2267147
223.24,"2016-08-17",224.83,222.8,224.33,1787127
223.51,"2016-08-18",225.66,222.29,223.82,1714467
225.0,"2016-08-19",225.169,222.53,223.54,1659530
222.93,"2016-08-22",225.11,222.68,224.17,2065493
224.84,"2016-08-23",228.49,222.8,224.32,4784418
222.62,"2016-08-24",227.15,222.22,227.05,2570693
220.96,"2016-08-25",223.8,220.77,223.11,1762519
219.99,"2016-08-26",222.855,218.82,222.14,2238992
215.2,"2016-08-29",220.4,215.0,220.15,3266334
211.34,"2016-08-30",216.11,210.52,216.11,3168862
212.01,"2016-08-31",212.6,208.65,210.43,3276548
200.77,"2016-09-01",211.0999,200.5,209.01,7943138
197.78,"2016-09-02",203.2,196.2,202.33,5977413
202.83,"2016-09-06",203.25,199.0,199.02,4390572
201.71,"2016-09-07",206.4968,200.71,205.5,3640923
197.36,"2016-09-08",199.89,196.36,199.55,3377946
194.47,"2016-09-09",199.92,193.7,199.09,3756992
198.3,"2016-09-12",201.369,194.1,195.0,3715161
196.05,"2016-09-13",198.49,193.45,197.06,3589379
196.41,"2016-09-14",197.9248,194.8562,195.75,2259231
200.42,"2016-09-15",202.5193,196.4,196.49,3085115
205.4,"2016-09-16",205.7,199.0,200.42,3107808
206.34,"2016-09-19",209.43,205.0,207.0,2299498
204.64,"2016-09-20",207.75,203.91,206.85,2410488
205.22,"2016-09-21",207.0,201.56,206.37,2633503
206.43,"2016-09-22",207.28,203.0,206.4,2382902
207.45,"2016-09-23",210.18,205.67,205.99,2905229
208.99,"2016-09-26",211.0,206.5,206.5,2394358
205.81,"2016-09-27",209.9818,204.6093,209.65,3373180
206.27,"2016-09-28",208.25,205.26,207.51,2088374
200.7,"2016-09-29",207.33,200.58,205.6,2727029
204.03,"2016-09-30",204.98,199.55,202.21,2586273
213.7,"2016-10-03",215.6688,208.25,212.3,5999892
211.41,"2016-10-04",213.32,208.82,213.1,3541481
208.46,"2016-10-05",213.15,208.12,212.24,1877534
201.0,"2016-10-06",204.2099,200.21,202.46,4703402
196.61,"2016-10-07",201.32,195.8,201.0,3493018
200.95,"2016-10-10",204.14,199.66,201.35,3316297
200.1,"2016-10-11",202.2,198.31,201.85,2328422
201.51,"2016-10-12",203.88,200.42,200.95,1970689
200.24,"2016-10-13",200.895,197.05,200.5,2495413
196.51,"2016-10-14",201.43,196.3,200.66,4269850
193.96,"2016-10-17",198.39,192.0,197.05,4554080
199.1,"2016-10-18",199.47,193.26,195.99,5680475
203.56,"2016-10-19",206.66,198.06,199.74,6991183
199.1,"2016-10-20",203.0,197.05,202.12,5072877
200.09,"2016-10-21",201.57,197.41,198.6,2943402
202.76,"2016-10-24",203.9452,200.25,201.0,2751562
202.34,"2016-10-25",204.69,201.2,202.9,2445014
202.24,"2016-10-26",203.19,200.1,201.0,5632841
204.01,"2016-10-27",213.7,201.65,211.34,13093744
199.97,"2016-10-28",205.32,199.83,204.0,4280141
197.73,"2016-10-31",202.49,195.81,202.49,4709373
190.79,"2016-11-01",198.5,188.105,198.04,7060036
188.02,"2016-11-02",192.6951,187.505,190.05,4210482
187.42,"2016-11-03",191.47,187.0401,189.0,2653023
190.56,"2016-11-04",193.46,185.96,189.0,5146043
193.21,"2016-11-07",194.29,190.05,193.59,3870112
194.94,"2016-11-08",197.49,191.26,193.79,3267580
190.06,"2016-11-09",192.0,183.95,186.875,8173065
185.35,"2016-11-10",191.61,180.42,191.05,6750341
188.56,"2016-11-11",188.88,183.0,184.24,3988504
181.45,"2016-11-14",188.25,178.19,188.0,6552205
183.77,"2016-11-15",186.43,182.05,182.78,3902018
183.93,"2016-11-16",184.73,181.21,182.65,3434437
188.66,"2016-11-17",189.49,182.1101,183.49,4887067
185.02,"2016-11-18",193.0,185.0,190.65,5210347
184.52,"2016-11-21",188.89,184.41,185.04,4361043
191.17,"2016-11-22",191.47,183.71,185.84,5603361
193.14,"2016-11-23",195.644,189.0,190.61,4891893
196.65,"2016-11-25",197.2372,193.64,193.64,2366098
196.12,"2016-11-28",199.35,194.55,195.48,4529182
189.57,"2016-11-29",196.73,189.5,195.56,4439256
189.4,"2016-11-30",191.89,187.5,191.0,3547104
181.88,"2016-12-01",188.53,181.0,188.25,5126401
181.47,"2016-12-02",184.88,180.0,182.88,4042324
186.8,"2016-12-05",188.89,182.51,182.51,4072239
185.85,"2016-12-06",186.58,182.6825,185.52,3391622
193.15,"2016-12-07",193.4,185.0,186.15,5461851
192.29,"2016-12-08",192.5,189.54,192.05,3194148
192.18,"2016-12-09",193.836,190.81,190.87,2722505
192.43,"2016-12-12",194.42,191.04,192.8,2438876
198.15,"2016-12-13",201.28,193.0,193.18,6823884
198.69,"2016-12-14",203.0,196.76,198.74,4150927
197.58,"2016-12-15",200.74,197.39,198.41,3219567
202.49,"2016-12-16",202.59,197.6,198.08,3796889
202.73,"2016-12-19",204.45,199.84,202.49,3488071
208.79,"2016-12-20",209.0,202.5,203.05,4689071
207.7,"2016-12-21",212.23,207.41,208.45,5207622
208.45,"2016-12-22",209.99,206.5,208.22,3111108
213.34,"2016-12-23",213.45,207.71,208.0,4670464
219.53,"2016-12-27",222.25,214.42,214.88,5915732
219.74,"2016-12-28",223.8,217.2,221.53,3782456
214.68,"2016-12-29",219.2,214.1225,218.56,4044968
213.69,"2016-12-30",217.5,211.68,216.3,4642620
216.99,"2017-01-03",220.33,210.96,214.86,5923254
226.99,"2017-01-04",228.0,214.31,214.75,11213471
226.75,"2017-01-05",227.48,221.95,226.42,5911695
229.01,"2017-01-06",230.31,225.45,226.93,5527893
231.28,"2017-01-09",231.92,228.0,228.97,3979484
229.87,"2017-01-10",232.0,226.89,232.0,3659955
229.73,"2017-01-11",229.98,226.68,229.07,3650825
229.59,"2017-01-12",230.7,225.58,229.06,3790229
237.75,"2017-01-13",237.85,229.59,230.0,6092960
235.58,"2017-01-17",239.96,234.37,236.7,4617522
238.36,"2017-01-18",239.71,235.58,236.65,3768967
243.76,"2017-01-19",248.68,240.75,247.25,7732303
244.73,"2017-01-20",246.0,243.01,245.46,4204275
248.92,"2017-01-23",250.8899,245.5,245.85,6262938
254.61,"2017-01-24",254.8,249.65,250.0,4965451
254.47,"2017-01-25",258.46,251.8,257.31,5146361
252.51,"2017-01-26",255.74,250.75,254.29,3152123
252.95,"2017-01-27",253.0,248.52,251.38,3166336
250.63,"2017-01-30",255.2899,247.1,252.53,3801074
251.93,"2017-01-31",255.89,247.7,249.24,4116104
249.24,"2017-02-01",253.2,249.05,253.05,3958829
251.55,"2017-02-02",252.42,247.71,248.34,2499775
251.33,"2017-02-03",252.179,249.68,251.91,2186723
257.77,"2017-02-06",257.82,250.63,251.0,3562517
257.48,"2017-02-07",260.0,256.42,258.19,4244775
262.08,"2017-02-08",263.36,256.2,257.35,3933014
269.2,"2017-02-09",271.18,266.15,266.25,7820222
269.23,"2017-02-10",270.95,266.11,269.79,3619739
280.6,"2017-02-13",280.7899,270.51,270.74,7029605
280.98,"2017-02-14",287.39,278.61,279.03,7345224
279.76,"2017-02-15",282.24,276.44,280.0,4947856
268.95,"2017-02-16",280.0,268.5,277.6,7077322
272.23,"2017-02-17",272.89,264.15,265.8,6257149
277.39,"2017-02-21",281.4,274.01,275.45,5676747
273.51,"2017-02-22",283.45,272.6,280.31,8754975
255.99,"2017-02-23",264.66,255.56,264.0,14915249
257.0,"2017-02-24",258.25,250.2,252.66,8171626
246.23,"2017-02-27",248.36,242.01,248.17,11460810
249.99,"2017-02-28",251.0,243.9,244.19,6078145
250.02,"2017-03-01",254.85,249.11,254.18,4809488
250.48,"2017-03-02",253.28,248.27,249.71,3351833
251.57,"2017-03-03",251.9,249.0,250.74,2929234
251.21,"2017-03-06",251.7,247.51,247.91,3355500
248.59,"2017-03-07",253.89,248.32,251.92,3459470
246.87,"2017-03-08",250.07,245.32,247.0,3728649
244.9,"2017-03-09",248.66,243.0,247.63,3879293
243.69,"2017-03-10",246.5,243.0,246.21,3066272
246.17,"2017-03-13",246.85,242.781,244.82,3022625
258.0,"2017-03-14",258.12,246.02,246.11,7598446
255.73,"2017-03-15",261.0,254.27,257.0,5330806
262.05,"2017-03-16",265.75,259.06,262.4,7132153
261.5,"2017-03-17",265.33,261.2,264.0,6497496
261.92,"2017-03-20",264.55,258.821,260.6,3614294
250.68,"2017-03-21",264.8,250.24,262.83,6908554
255.01,"2017-03-22",255.07,250.51,251.56,4059297
254.78,"2017-03-23",257.672,253.3,255.39,3320245
263.16,"2017-03-24",263.89,255.01,255.7,5647253
270.22,"2017-03-27",270.57,259.75,260.6,6230795
277.45,"2017-03-28",280.68,275.0,277.02,7987604
277.38,"2017-03-29",279.6,275.54,278.34,3676157
277.92,"2017-03-30",282.0,277.21,278.04,4148426
278.3,"2017-03-31",279.68,276.3197,278.73,3294640
298.52,"2017-04-03",299.0,284.58,286.9,13888618
303.7,"2017-04-04",304.81,294.53,296.89,10134556
295.0,"2017-04-05",304.88,294.2,302.04,7880938
298.7,"2017-04-06",301.94,294.1,296.88,5520588
302.54,"2017-04-07",302.69,297.15,297.5,4579613
312.39,"2017-04-10",313.7299,308.71,309.15,7664458
308.71,"2017-04-11",313.47,305.5,313.38,5724577
296.84,"2017-04-12",308.4481,296.32,306.34,6050682
304.0,"2017-04-13",307.39,295.3,296.7,9284634
301.44,"2017-04-17",304.0,298.68,302.7,4138736
300.25,"2017-04-18",300.8399,297.9,299.7,3035698
305.52,"2017-04-19",306.62,302.11,302.46,3898024
302.51,"2017-04-20",309.15,300.23,306.51,6149352
305.6,"2017-04-21",306.4,300.42,302.0,4509756
308.03,"2017-04-24",310.55,306.0215,309.22,5083505
313.79,"2017-04-25",313.98,305.86,308.0,6737708
310.17,"2017-04-26",314.5,309.0,312.37,4695044
308.63,"2017-04-27",313.09,307.5,311.69,3468569
314.07,"2017-04-28",314.8,308.0,309.83,4505478
322.83,"2017-05-01",327.25,314.81,314.88,8829565
318.89,"2017-05-02",327.6599,316.5601,324.0,5382777
311.02,"2017-05-03",321.53,310.45,317.67,7133365
295.46,"2017-05-04",307.77,290.7601,307.435,14152008
308.35,"2017-05-05",308.55,296.8,298.0,8177347
307.19,"2017-05-08",313.79,305.82,310.9,7006471
321.26,"2017-05-09",321.99,309.1,309.38,9676537
325.22,"2017-05-10",325.5,318.12,321.56,5741607
323.1,"2017-05-11",326.0,319.6,323.4,4753819
324.81,"2017-05-12",327.0,321.53,325.48,4121612
315.88,"2017-05-15",320.2,312.53,318.38,7622004
317.01,"2017-05-16",320.06,315.14,317.59,4152484
306.11,"2017-05-17",314.63,305.5,314.39,6711940
313.06,"2017-05-18",313.94,305.31,307.0,5653801
310.83,"2017-05-19",316.5,310.2,315.5,4687572
310.35,"2017-05-22",314.37,306.8,312.8,4329178
303.86,"2017-05-23",310.73,303.48,310.46,4318354
310.22,"2017-05-24",311.0,305.4,306.51,5041692
316.83,"2017-05-25",316.97,307.81,311.02,5013963
325.14,"2017-05-26",325.49,316.31,317.28,7802199
335.1,"2017-05-30",336.28,325.76,326.0,7782916
341.01,"2017-05-31",342.89,335.16,337.69,9963444
340.37,"2017-06-01",344.88,337.29,344.0,7607996
339.85,"2017-06-02",342.88,335.93,339.77,5590239
347.32,"2017-06-05",348.44,334.21,338.5,6784368
352.85,"2017-06-06",359.4929,339.97,344.7,11086798
359.65,"2017-06-07",360.5,355.14,356.34,9397959
370.0,"2017-06-08",371.9,360.22,363.75,9061496
357.32,"2017-06-09",376.87,354.8,374.42,17261435
359.01,"2017-06-12",364.5,350.62,357.99,10517660
375.95,"2017-06-13",376.0,366.61,367.62,11807920
380.66,"2017-06-14",384.25,376.31,381.085,12818429
375.34,"2017-06-15",375.46,366.49,372.5,10426469
371.4,"2017-06-16",378.01,370.1,377.975,6730973
369.8,"2017-06-19",376.7,367.8,375.0,6549332
372.24,"2017-06-20",378.88,369.73,376.67,7438701
376.4,"2017-06-21",376.99,368.02,374.35,4923210
382.61,"2017-06-22",385.0,373.57,377.99,7529778
383.45,"2017-06-23",386.99,379.345,382.45,6445758
377.49,"2017-06-26",386.95,373.1,386.69,6604099
362.37,"2017-06-27",376.4,362.02,376.4,6996399
371.24,"2017-06-28",371.74,362.52,366.68,6302463
360.75,"2017-06-29",371.0,354.1,370.61,8221038
361.61,"2017-06-30",366.7674,359.6187,363.71,5848521
352.62,"2017-07-03",371.35,351.5,370.24,6305401
327.09,"2017-07-05",347.24,326.33,347.2,17046701
308.83,"2017-07-06",320.7899,306.3,317.26,19324495
313.22,"2017-07-07",317.0,307.38,313.5,14176915
316.05,"2017-07-10",317.94,303.13,312.9,13820889
327.22,"2017-07-11",327.28,314.3,316.0,11559402
329.52,"2017-07-12",333.1,324.5,330.4,10346127
323.41,"2017-07-13",331.6,319.97,330.11,8594466
327.78,"2017-07-14",328.42,321.22,323.19,5625211
319.57,"2017-07-17",327.1,313.45,325.54,9876912
328.24,"2017-07-18",329.13,315.66,317.5,6373720
325.26,"2017-07-19",331.65,323.2193,328.23,6357014
329.92,"2017-07-20",330.22,324.2,326.9,5166188
328.4,"2017-07-21",331.2575,325.8,329.46,4901606
342.52,"2017-07-24",343.399,330.01,330.24,8637082
339.6,"2017-07-25",345.6,334.15,345.0,6989197
343.85,"2017-07-26",345.5,338.12,340.36,4820790
334.46,"2017-07-27",347.5,326.29,346.0,8302405
335.07,"2017-07-28",339.6,332.51,336.89,4880414
323.47,"2017-07-31",341.49,321.04,335.5,8535136
319.57,"2017-08-01",324.45,316.13,323.0,8303102
325.89,"2017-08-02",327.12,311.22,318.94,13091462
347.09,"2017-08-03",350.0,343.15,345.33,13535033
356.91,"2017-08-04",357.27,343.3,347.0,9268909
355.17,"2017-08-07",359.48,352.75,357.35,6324480
365.22,"2017-08-08",368.58,357.4,357.53,7449837
363.53,"2017-08-09",370.0,358.95,361.0,6892096
355.4,"2017-08-10",366.6504,354.66,361.6,7092858
357.87,"2017-08-11",361.26,353.62,356.97,4365783
363.8,"2017-08-14",367.66,362.6,364.63,4519186
362.33,"2017-08-15",365.49,359.37,365.2,3085088
362.91,"2017-08-16",366.5,362.52,363.0,3413773
351.92,"2017-08-17",363.3,351.59,361.21,5027660
347.46,"2017-08-18",354.0,345.8,352.91,5408183
337.86,"2017-08-21",345.82,331.85,345.82,6495424
341.35,"2017-08-22",342.24,337.3725,341.13,4321966
352.77,"2017-08-23",353.49,338.3041,338.99,4954504
352.93,"2017-08-24",356.66,349.74,352.52,4584687
348.05,"2017-08-25",355.69,347.3,354.24,3483956
345.66,"2017-08-28",347.35,339.72,347.28,3763956
347.36,"2017-08-29",349.05,338.75,339.48,4073675
353.18,"2017-08-30",353.47,347.0,349.67,3412943
355.9,"2017-08-31",358.44,352.82,353.55,4072795
355.4,"2017-09-01",357.59,353.6902,356.12,3049546
349.59,"2017-09-05",355.49,345.89,353.8,3848382
344.53,"2017-09-06",350.979,341.56,349.5,4091351
350.61,"2017-09-07",352.48,343.45,345.98,4239213
343.4,"2017-09-08",349.78,342.3,348.99,3263508
363.69,"2017-09-11",363.71,350.0,351.35,7667055
362.75,"2017-09-12",368.76,360.4,364.49,5972907
366.23,"2017-09-13",368.07,359.59,363.82,4185231
377.64,"2017-09-14",377.96,362.63,364.33,7202524
379.81,"2017-09-15",380.0,372.7,374.51,5420496
385.0,"2017-09-18",389.61,377.68,380.25,7187980
375.1,"2017-09-19",382.39,373.57,380.0,6451886
373.91,"2017-09-20",378.249,371.07,373.0,4919052
366.48,"2017-09-21",376.83,364.51,374.9,4618190
351.09,"2017-09-22",369.8999,350.88,366.49,8159418
344.99,"2017-09-25",357.469,342.88,353.15,7605946
345.25,"2017-09-26",351.24,340.9,350.93,7156274
340.97,"2017-09-27",351.489,340.5,349.9,6060330
339.6,"2017-09-28",342.75,335.4,339.88,5319617
341.1,"2017-09-29",344.68,338.601,341.86,5107082
341.53,"2017-10-02",343.7,335.51,342.52,5286774
348.14,"2017-10-03",348.55,331.28,335.9,10153596
355.01,"2017-10-04",358.62,349.6,351.25,8163543
355.33,"2017-10-05",357.435,351.35,356.0,4171675
356.88,"2017-10-06",360.0992,352.25,353.1,4297474
342.94,"2017-10-09",351.75,342.67,349.65,7493654
355.59,"2017-10-10",355.63,345.5305,346.8,6978495
354.6,"2017-10-11",357.6,351.15,353.89,4500831
355.68,"2017-10-12",359.78,352.64,352.95,4087048
355.57,"2017-10-13",358.49,353.68,356.98,3540533
350.6,"2017-10-16",354.48,347.16,353.76,5375486
355.75,"2017-10-17",356.22,350.07,350.91,3293345
359.65,"2017-10-18",363.0,354.13,355.97,4939074
351.81,"2017-10-19",357.1465,348.2,355.56,5061843
345.1,"2017-10-20",354.55,344.34,352.69,4930395
337.02,"2017-10-23",349.95,336.25,349.88,5747346
337.34,"2017-10-24",342.8,336.16,338.8,4491672
325.84,"2017-10-25",337.5,323.56,336.7,8594073
326.17,"2017-10-26",330.23,323.2,327.78,5023500
320.87,"2017-10-27",324.59,316.66,319.75,6979704
320.08,"2017-10-30",323.78,317.25,319.18,4254378
331.53,"2017-10-31",331.95,320.18,320.23,5672347
321.08,"2017-11-01",332.6089,320.26,332.25,8457336
299.26,"2017-11-02",308.69,292.63,300.13,19791416
306.09,"2017-11-03",306.25,295.13,299.5,8893974
302.78,"2017-11-06",307.5,299.01,307.0,6486009
306.05,"2017-11-07",306.5,300.03,301.02,5294274
304.39,"2017-11-08",306.89,301.3001,305.5,4725271
302.99,"2017-11-09",304.46,296.3,302.5,5447147
302.99,"2017-11-10",308.36,301.85,302.5,4625429
315.4,"2017-11-13",316.8,299.11,300.13,7584944
308.7,"2017-11-14",316.35,306.9,315.0,5676076
311.3,"2017-11-15",312.49,301.5,306.01,5978665
312.5,"2017-11-16",318.14,311.3,313.99,5822073
315.05,"2017-11-17",326.67,313.15,325.67,13735139
308.74,"2017-11-20",315.5,304.75,313.79,8247650
317.81,"2017-11-21",318.23,308.71,310.86,7261273
312.6,"2017-11-22",317.42,311.84,316.77,4917636
315.55,"2017-11-24",316.41,311.0,313.79,3244065
316.81,"2017-11-27",317.34,309.51,313.25,4555894
317.55,"2017-11-28",320.0,313.92,316.36,4949491
307.54,"2017-11-29",318.0,301.23,317.3,8767398
308.85,"2017-11-30",310.7,304.54,308.56,4351587
306.53,"2017-12-01",310.32,305.05,305.44,4292868
305.2,"2017-12-04",308.265,300.61,306.5,5835140
303.7,"2017-12-05",308.0,301.0,302.0,4646520
313.26,"2017-12-06",313.39,300.0,300.1,7195341
311.24,"2017-12-07",318.6341,311.05,312.0,4780597
315.13,"2017-12-08",316.98,311.26,314.6,3468458
328.91,"2017-12-11",329.01,313.75,314.63,7937981
341.03,"2017-12-12",341.44,330.03,330.45,8733199
339.03,"2017-12-13",344.22,336.5,340.93,6221461
337.89,"2017-12-14",347.44,336.9,341.01,5799916
343.45,"2017-12-15",343.9,335.76,342.04,6933199
338.87,"2017-12-18",346.73,337.58,344.9,5476166
331.1,"2017-12-19",341.4925,330.3,340.26,6824971
328.98,"2017-12-20",333.1,325.04,332.69,5953800
331.66,"2017-12-21",333.74,327.21,329.59,4385222
325.2,"2017-12-22",330.9214,324.82,329.51,4215807
317.29,"2017-12-26",323.94,316.58,323.83,4378413
311.64,"2017-12-27",317.68,310.75,316.0,4712111
315.36,"2017-12-28",315.82,309.54,311.75,4316347
311.35,"2017-12-29",316.41,310.0,316.18,3777155
320.53,"2018-01-02",322.1099,311.0,312.0,4352241
317.25,"2018-01-03",325.25,315.55,321.0,4521527
314.62,"2018-01-04",318.55,305.68,312.87,9946304
316.58,"2018-01-05",317.24,312.0,316.62,4591180
336.41,"2018-01-08",337.0199,315.5,316.0,9859435
333.69,"2018-01-09",338.8,327.405,335.16,7146631
334.8,"2018-01-10",337.0,330.0,332.2,4309926
337.95,"2018-01-11",344.8099,333.26,335.24,6645484
336.22,"2018-01-12",340.41,333.67,338.63,4825059
340.06,"2018-01-16",345.0,334.8,337.54,6474251
347.16,"2018-01-17",349.0,339.75,340.47,7103505
344.57,"2018-01-18",352.3,343.74,345.67,5685845
350.02,"2018-01-19",350.5899,342.6,345.0,4888303
351.56,"2018-01-22",357.83,349.2,349.4,6210360
352.79,"2018-01-23",360.5,351.0,360.0,5465414
345.89,"2018-01-24",354.75,343.52,354.58,5287478
337.64,"2018-01-25",349.2,336.4,348.27,6740303
342.85,"2018-01-26",344.0,335.71,341.5,4539356
349.53,"2018-01-29",350.85,338.28,339.85,4747149
345.82,"2018-01-30",348.27,342.17,345.14,4717700
354.31,"2018-01-31",356.19,345.19,347.51,6214069
349.25,"2018-02-01",359.66,348.63,351.0,4197687
343.75,"2018-02-02",351.95,340.51,348.44,3704836
333.13,"2018-02-05",344.47,333.0,337.97,4464147
