date,time,title,abstract
2013-02-01,9:46 AM,Airbus says it has a 'Plan B' for A350 jet batteries,"TOULOUSE, France Airbus has studied alternatives to lithium-ion batteries for its next jet, the A350, and has time to adapt to any rule changes prompted by the problems that have grounded Boeing Co's  787 Dreamliner, its top executive said."
2013-02-01,8:20 PM,Boeing 787 investigation making progress - US NTSB spokeswoman,"WASHINGTON, Feb 1 U.S. investigators are moving swiftly and making progress in their investigation of a battery fire on a Boeing Co 787 Dreamliner in Boston this month, a spokeswoman for the U.S. National Transportation Safety Booard said on Friday."
2013-02-01,8:32 PM,Boeing 787 investigation making progress: NTSB spokeswoman,"WASHINGTON U.S. investigators are moving swiftly and making progress in their investigation of a battery fire on a Boeing Co  787 Dreamliner in Boston this month, a spokeswoman for the U.S. National Transportation Safety Booard said on Friday."
2013-02-01,9:35 PM,UPDATE 1-Boeing 787 investigation making progress -US NTSB,"WASHINGTON, Feb 1 U.S. investigators on Friday said they are moving ahead in their investigation of a battery fire on a Boeing Co 787 Dreamliner in Boston this month, as the grounding of Boeing's entire fleet stretched into a third week."
2013-02-01,9:50 PM,Boeing 787 investigation making progress: NTSB,"WASHINGTON U.S. investigators on Friday said they are moving ahead in their investigation of a battery fire on a Boeing Co  787 Dreamliner in Boston this month, as the grounding of Boeing's entire fleet stretched into a third week."
2013-02-02,12:05 AM,UPDATE 2-Boeing 787 investigation making progress -US NTSB,"WASHINGTON, Feb 1 U.S. officials on Friday said they are making progress in their investigation of a battery fire on a Boeing Co 787 Dreamliner in Boston this month, as the grounding of Boeing's entire fleet Of 787s stretched into a third week."
2013-02-02,12:11 AM,Boeing 787 investigation making progress: NTSB,"WASHINGTON U.S. officials on Friday said they are making progress in their investigation of a battery fire on a Boeing Co  787 Dreamliner in Boston this month, as the grounding of Boeing's entire fleet Of 787s stretched into a third week."
2013-02-03,3:30 AM,ANA in talks with Boeing to speed up 777 jet deliveries-Nikkei,"TOKYO, Feb 3 Japan's All Nippon Airways  is in talks with U.S. aircraft maker Boeing Co to speed up the delivery of three 777 jetliners as its fleet of 787 Dreamliner airplanes remains grounded with undiagnosed battery problems, the Nikkei newspaper said on Sunday."
2013-02-03,4:01 AM,ANA in talks with Boeing to speed up 777 jet deliveries: Nikkei,"TOKYO Japan's All Nippon Airways  is in talks with U.S. aircraft maker Boeing Co  to speed up the delivery of three 777 jetliners as its fleet of 787 Dreamliner airplanes remains grounded with undiagnosed battery problems, the Nikkei newspaper said on Sunday."
2013-02-04,8:25 AM,Air India flew Dreamliners after grounding order: official,NEW DELHI Air India flew some of its Boeing Co 787 Dreamliner aircraft even after U.S. regulators grounded the global fleet last month due to undiagnosed battery problems.
2013-02-04,9:52 AM,UAE's Etihad says no plans to cancel Dreamliner orders,"ABU DHABI, Feb 4 Abu Dhabi's Etihad Airways has no plans to cancel its order for  Boeing's troubled 787 Dreamliner, the Gulf carrier's Chief Executive James Hogan said on Monday."
2013-02-04,9:55 AM,UAE's Etihad says to keep Dreamliner order; no Alitalia talks,"ABU DHABI Abu Dhabi's Etihad Airways, has no plans to cancel its orders of Boeing's troubled 787 Dreamliner, the airline chief executive James Hogan said."
2013-02-04,6:26 AM,JAL wants to discuss 787 grounding compensation with Boeing,"TOKYO Japan Airlines Co Ltd said it will talk to Boeing Co about compensation for the grounding of the 787 Dreamliner, adding that the idling of its jets would cost it nearly $8 million from its earnings through to the end of March."
2013-02-04,10:01 AM,Air India flew Dreamliners after grounding order,NEW DELHI Air India flew some of its Boeing Co 787 Dreamliner aircraft even after U.S. regulators grounded the global fleet last month due to undiagnosed battery problems.
2013-02-04,10:01 AM,JAL wants to discuss 787 grounding compensation with Boeing,"TOKYO Japan Airlines Co Ltd said it will talk to Boeing Co about compensation for the grounding of the 787 Dreamliner, adding that the idling of its jets would cost it nearly $8 million from its earnings through to the end of March."
2013-02-04,10:01 AM,Boeing 787 investigation making progress,"WASHINGTON U.S. officials on Friday said they are making progress in their investigation of a battery fire on a Boeing Co 787 Dreamliner in Boston this month, as the grounding of Boeing's entire fleet of 787s stretched into a third week."
2013-02-04,10:31 AM,UPDATE 2-UAE's Etihad closer to deal with India's Jet Airways,* CEO Hogan says no plans to cancel Boeing Dreamliner orders
2013-02-04,6:11 PM,Boeing sues Sea Launch partners for $350 million,"NEW YORK, Feb 4 Boeing Co has sued its Russian and Ukrainian partners in satellite launch service Sea Launch, saying they refused to pay  it more than $350 million following the joint-venture's bankruptcy filing in 2009."
2013-02-04,6:15 PM,Boeing sues Sea Launch partners for $350 million,"NEW YORK Boeing Co  has sued its Russian and Ukrainian partners in satellite launch service Sea Launch, saying they refused to pay it more than $350 million following the joint-venture's bankruptcy filing in 2009."
2013-02-05,12:50 AM,Boeing asks FAA to allow Dreamliner test flights,"NEW YORK, Feb 4 Boeing Co has asked the Federal Aviation Administration for permission to conduct test flights of its 787 Dreamliner, a move suggesting the company is making progress in finding a solution to the battery problems that prompted regulators to ground the entire 787 fleet two weeks ago."
2013-02-05,6:40 AM,U.S. informed Japan authorities about Boeing 787 test flight application,"TOKYO, Feb 5 Japan's Civil Aviation Bureau said on Tuesday the U.S. Federal Aviation Administration had informed the agency that Boeing had sought permission to conduct Dreamliner test flights."
2013-02-05,6:43 AM,U.S. informed Japan authorities about Boeing 787 test flight application,TOKYO Japan's Civil Aviation Bureau said on Tuesday the U.S. Federal Aviation Administration had informed the agency that Boeing  had sought permission to conduct Dreamliner test flights.
2013-02-05,8:05 AM,Boeing battery maker sees no 787 impact on earnings,"Kyoto, Japan, Feb 5 GS Yuasa Corp, which makes batteries for the Boeing Co Dreamliner, said on Tuesday its earnings would not be impacted by the grounding of the 787 passenger jets, nor did it see any reputational impact on its other lithium-ion batteries."
2013-02-05,8:07 AM,Boeing battery maker sees no 787 impact on earnings,"Kyoto, Japan GS Yuasa Corp , which makes batteries for the Boeing Co  Dreamliner, said on Tuesday its earnings would not be impacted by the grounding of the 787 passenger jets, nor did it see any reputational impact on its other lithium-ion batteries."
2013-02-05,12:51 AM,Boeing asks FAA to allow Dreamliner test flights,"NEW YORK Boeing Co  has asked the Federal Aviation Administration (FAA) for permission to conduct test flights of its 787 Dreamliner, suggesting the company is making progress in finding a solution to the battery problems that grounded the entire 787 fleet last month."
2013-02-05,6:26 AM,UPDATE 2-Boeing battery maker sees lower profits - not due to 787,"* GS Yuasa: no 787 impact on earnings, no reputational damage"
2013-02-05,5:36 AM,Boeing battery maker sees lower profits - not due to 787,"KYOTO, Japan GS Yuasa Corp , the firm whose products are the focus of U.S. and Japanese investigations into what caused battery problems on Boeing Co's  787 Dreamliner, said it did not expect the issue to hurt either its earnings or its reputation."
2013-02-06,2:00 AM,PRESS DIGEST - Financial Times - Feb 6,UBS cuts bonuses to recoup Libor fine   Boeing seeks to run Dreamliner test flights
2013-02-06,4:56 AM,Boeing 787 wingbox supplier says not changing production plans,"TOKYO, Feb 6 Fuji Heavy Industries Ltd, a first-tier supplier for Boeing Co's 787 passenger jet, said there was no change to its production plans for the grounded Dreamliner's wingbox."
2013-02-06,5:04 AM,Boeing 787 wingbox supplier says not changing production plans,"TOKYO Fuji Heavy Industries Ltd , a first-tier supplier for Boeing Co's  787 passenger jet, said there was no change to its production plans for the grounded Dreamliner's wingbox."
2013-02-06,12:46 PM,"WestJet disappoints with outlook, shares dip","Canada's WestJet Airlines Ltd  offered a disappointing revenue outlook for the current quarter on Wednesday, sending its shares lower, even as it posted a stronger-than-expected jump in profit for the final three months of 2012 and boosted its dividend."
2013-02-06,11:05 PM,Boeing working on 787 battery design changes to cut fire risk -WSJ,"Feb 6 Boeing Co is working on a series of battery design changes designed to minimize fire risks on its grounded 787 passenger jet, the Wall Street Journal reported on Wednesday."
2013-02-06,11:20 PM,UPDATE 2-Boeing working on 787 battery changes for fire risk-WSJ,"Feb 6 Boeing Co is working on a series of battery design changes designed to minimize fire risks on its grounded 787 passenger jet and get the plane flying again as soon as March, the Wall Street Journal reported on Wednesday."
2013-02-06,11:51 PM,FAA clears Boeing for one-time 787 flight,"Feb 6 Boeing Co will be allowed to conduct a one-time ferry flight of a grounded 787 Dreamliner from Texas to Washington, the U.S. Federal Aviation Administration said on Wednesday."
2013-02-06,11:52 PM,FAA clears Boeing for one-time 787 flight,"Boeing Co  will be allowed to conduct a one-time ferry flight of a grounded 787 Dreamliner from Texas to Washington, the U.S. Federal Aviation Administration said on Wednesday."
2013-02-06,11:13 PM,Boeing working on 787 battery changes for fire risk: WSJ,"Boeing Co  is working on a series of battery design changes designed to minimize fire risks on its grounded 787 passenger jet and get the plane flying again as soon as March, the Wall Street Journal reported on Wednesday."
2013-02-07,4:31 PM,US NTSB studying certification of batteries on Boeing's 787,"WASHINGTON, Feb 7 U.S. safety regulators are studying the certification process for the lithium ion battery on Boeing Co's 787 Dreamliner, after finding that short circuits in batteries can cascade to other cells, causing smoke and fire."
2013-02-07,4:51 PM,"NTSB says ""long road ahead"" in Boeing 787 investigation","WASHINGTON, Feb 7 U.S. safety regulators have a ""long road ahead"" in their investigation of problems associated with the lithium ion batteries on Boeing Co's 787 Dreamliners."
2013-02-07,4:50 PM,"NTSB says ""long road ahead"" in Boeing 787 investigation","WASHINGTON U.S. safety regulators have a ""long road ahead"" in their investigation of problems associated with the lithium ion batteries on Boeing Co's  787 Dreamliners."
2013-02-07,5:41 PM,U.S. regulator zeroes in on Boeing 787 battery certification,"WASHINGTON, Feb 7 An air safety investigation of a battery fire on a Boeing Co 787 Dreamliner last month has narrowed the source to one of the battery's eight cells, though the actual cause of the fire is not yet known, the head of the National Transportation Safety Board said on Thursday."
2013-02-07,7:46 PM,US regulators say too early to talk reforms in Boeing 787 probe,"WASHINGTON, Feb 7 U.S. safety regulators must finish their investigation into Boeing's 787 Dreamliner before reaching conclusions about what improvements the Federal Aviation Administration should make, Transportation Secretary Ray LaHood and FAA head Michael Huerta said in a statement."
2013-02-07,7:47 PM,U.S. regulators say too early to talk reforms in Boeing 787 probe,"WASHINGTON U.S. safety regulators must finish their investigation into Boeing's 787 Dreamliner before reaching conclusions about what improvements the Federal Aviation Administration should make, Transportation Secretary Ray LaHood and FAA head Michael Huerta said in a statement."
2013-02-07,8:17 PM,UPDATE 1-U.S. regulator raises prospect of longer delay for Boeing 787,"WASHINGTON/NEW YORK, Feb 7 Regulators need to rethink how they approved the batteries on the Boeing Co  787, a top U.S. safety official said on Thursday, adding a new and potentially time-consuming wrinkle to the plane's grounding."
2013-02-07,11:06 PM,FAA says will allow test flights of Boeing 787,"WASHINGTON, Feb 7 U.S. aviation regulators said on Thursday they would permit Boeing Co to conduct test flights of its 787 Dreamliners, which have been grounded since January after two battery related safety incidents in a matter of days."
2013-02-07,11:09 PM,FAA says will allow test flights of Boeing 787,"WASHINGTON U.S. aviation regulators said on Thursday they would permit Boeing Co to conduct test flights of its 787 Dreamliners, which have been grounded since January after two battery related safety incidents in a matter of days."
2013-02-07,4:30 PM,U.S. regulator raises prospect of longer delay for Boeing 787,"WASHINGTON/NEW YORK Regulators need to rethink how they approved the batteries on the Boeing Co 787, a top U.S. safety official said on Thursday, adding a new and potentially time-consuming wrinkle to the plane's grounding."
2013-02-08,7:45 AM,Norwegian Air seeks backup for Boeing Dreamliner,OSLO Norwegian Air Shuttle  said it will lease aircraft to replace Boeing's  787 Dreamliners if they are not delivered in time to launch its long-haul service.
2013-02-08,9:51 AM,Boeing starts 2013 ahead of Airbus despite 787 freeze,"PARIS, Feb 8 Boeing started the year ahead of its European rival Airbus, after clinching the industry's top spot in 2012, with broadly higher orders and deliveries in January, data showed on Friday."
2013-02-08,9:46 AM,"US clears Boeing 787 for test flights, as delays loom","WASHINGTON/NEW YORK U.S. agencies cleared Boeing Co to restart test flights of its grounded 787 Dreamliner in order to get more data on potentially faulty batteries, but they also demanded a closer look at how the batteries were approved, which may delay resuming delivery of Boeing's newest aircraft."
2013-02-08,9:36 AM,Norwegian Air seeks backup for Boeing Dreamliner,OSLO Norwegian Air Shuttle said it will lease aircraft to replace Boeing's 787 Dreamliners if they are not delivered in time to launch its long-haul service.
2013-02-08,9:52 AM,Boeing starts 2013 ahead of Airbus despite 787 freeze,"PARIS Boeing started the year ahead of its European rival Airbus, after clinching the industry's top spot in 2012, with broadly higher orders and deliveries in January, data showed on Friday."
2013-02-08,1:50 PM,TUI Travel says not been given new Dreamliner delivery date,"LONDON, Feb 8 TUI Travel's Thomson Airways unit said Boeing had not given it a new delivery date for its first 787 Dreamliner jet and that it was making contingency plans in case deliveries were delayed beyond the end of March."
2013-02-08,2:51 PM,Boeing notifies European airlines of Dreamliner delays,"LONDON Boeing told two European airlines on Friday their deliveries of 787 Dreamliner jets would be delayed, as investigations into the problems behind the grounded aircraft continue."
2013-02-08,2:05 PM,"UPDATE 3-Expect Dreamliner delays, Boeing tells airlines","LONDON/SEATTLE, Feb 8 Boeing Co told two European airlines their deliveries of 787 Dreamliner jets would be delayed, underlining the uncertainty surrounding the future of the plane and the mounting costs related to its grounding."
2013-02-08,5:03 PM,"Expect Dreamliner delays, Boeing tells airlines","LONDON/SEATTLE Boeing Co told two European airlines their deliveries of 787 Dreamliner jets would be delayed, underlining the uncertainty surrounding the future of the plane and the mounting costs related to its grounding."
2013-02-08,3:15 PM,UPDATE 2-Airbus studies dropping lithium-ion battery for A350 -sources,* Move accompanies growing doubts over technology's maturity
2013-02-09,7:26 AM,"Expect Dreamliner delays, Boeing tells airlines","LONDON/SEATTLE Boeing Co told two European airlines their deliveries of 787 Dreamliner jets would be delayed, underlining the uncertainty surrounding the future of the plane and the mounting costs related to its grounding."
2013-02-09,6:55 PM,"IAG boss says Dreamliner problems will be fixed, could be months","DUBLIN, Feb 9 The chief executive of International Airlines Group said on Saturday he was confident that Boeing would overcome problems with its Dreamliner jet, but added that issues with the aircraft could take ""some months"" to resolve."
2013-02-09,8:25 PM,UPDATE 1-IAG boss: Boeing to fix Dreamliner but it may be months,* IAG boss Walsh confident Dreamliner problems will be fixed
2013-02-09,9:35 PM,Boeing 787 Dreamliner test flight set for Saturday,"CHICAGO, Feb 9 Boeing Co said it will conduct a test flight of its grounded 787 Dreamliner on Saturday to collect more data on potential faults in the aircraft's lithium-ion batteries."
2013-02-09,10:15 PM,UPDATE 1-Boeing 787 Dreamliner undergoing test flight,"CHICAGO, Feb 9 Boeing Co said a test flight of its grounded 787 Dreamliner to collect more data on potential faults in the aircraft's lithium-ion batteries had taken off from Seattle and was scheduled to return late Saturday afternoon."
2013-02-09,9:39 PM,Boeing 787 Dreamliner undergoing test flight,CHICAGO Boeing Co said a test flight of its grounded 787 Dreamliner to collect more data on potential faults in the aircraft's lithium-ion batteries had taken off from Seattle and was scheduled to return late Saturday afternoon.
2013-02-10,12:26 AM,UPDATE 2-Boeing completes 'uneventful' test flight of 787 Dreamliner,"CHICAGO, Feb 9 Boeing Co completed what it called an uneventful flight on Saturday of a test 787 Dreamliner, its first since the airplanes were grounded more than three weeks ago after a series of battery-related problems."
2013-02-10,12:30 AM,Boeing completes ''uneventful'' test flight of 787 Dreamliner,"CHICAGO Boeing Co completed what it called an uneventful flight on Saturday of a test 787 Dreamliner, its first since the airplanes were grounded more than three weeks ago after a series of battery-related problems."
2013-02-10,7:41 AM,Emirates sees new 777 model in six to nine months,"DUBAI, Feb 10 Emirates airline  expects a revamped version of Boeing's 777 plane to be available to customers in six to nine months time, the carrier's said on Sunday."
2013-02-10,8:56 AM,UPDATE 1-Emirates sees new 777 model in six to nine months,"DUBAI, Feb 10 Emirates expects a revamped version of Boeing's 777 airliner to be available to customers in six to nine months, the carrier's president said, adding technical issues affecting Dreamliner jets will not affect progress."
2013-02-10,7:50 AM,Emirates sees new 777 model in six to nine months,"DUBAI Emirates  expects a revamped version of Boeing's  777 airliner to be available to customers in six to nine months, the carrier's president said, adding technical issues affecting Dreamliner jets will not affect progress."
2013-02-11,9:51 AM,Boeing completes 'uneventful' test flight of 787 Dreamliner,"CHICAGO Boeing Co completed what it called an uneventful flight on Saturday of a test 787 Dreamliner, its first since the airplanes were grounded more than three weeks ago after a series of battery-related problems."
2013-02-11,9:46 AM,IAG boss: Boeing to fix Dreamliner but it may be months,"DUBLIN The chief executive of International Airlines Group said on Saturday he was confident that Boeing would overcome problems with its 787 Dreamliner jet, but added that they could take months to resolve."
2013-02-11,9:51 AM,Emirates sees new 777 model in six to nine months,"DUBAI Emirates expects a revamped version of Boeing's 777 airliner to be available to customers in six to nine months, the carrier's president said, adding technical issues affecting Dreamliner jets will not affect progress."
2013-02-12,6:25 AM,"Tiny ""fibers"" may have played role in 787 battery failure, NTSB says","SEATTLE The U.S. National Transportation Safety Board is investigating whether tiny fiber-like formations, known as dendrites, inside lithium-ion batteries could have played a role in battery failures on two Boeing Co  787 Dreamliners last month."
2013-02-12,9:00 AM,"Boeing, Elbit to collaborate on self-defence aircraft systems","JERUSALEM, Feb 12 Boeing and Elbit Systems, Israel's largest publicly traded defence contractor, have signed an agreement to jointly sell self-defence systems for Boeing military aircraft in international markets."
2013-02-12,9:36 AM,"UPDATE 1-Boeing, Elbit to collaborate on self-defence aircraft systems","JERUSALEM, Feb 12 Boeing and Elbit Systems, Israel's largest publicly traded defence contractor, have signed an agreement to jointly sell self-defence systems for Boeing military aircraft in international markets."
2013-02-12,2:05 PM,CORRECTED-UPDATE 1-Boeing supplier Spirit AeroSystems stands by 2013 forecast,(Corrects paragraph 3 to clarify that Boeing said its forecast did not account for any potential impact from the Dreamliner grounding. The company did not say the grounding would have no significant impact)
2013-02-12,6:16 PM,UPDATE 2-Boeing supplier Spirit AeroSystems stands by 2013 forecast,"* Forecast based on Boeing's delivery outlook, including Dreamliner"
2013-02-12,1:06 PM,Boeing supplier Spirit AeroSystems stands by 2013 forecast,"Spirit AeroSystems Holdings Inc , which supplies parts for aircraft including Boeing Co's  Dreamliner, reported better-than-expected quarterly results on strong global orders for aircraft and reiterated its 2013 outlook."
2013-02-13,9:25 AM,Budget carrier flydubai in talks for 50 aircraft order - chairman,"DUBAI, Feb 13 Budget carrier flydubai, which posted its first full year profit on Wednesday, is in talks with Boeing and Airbus for a 50-plane order, the airline's chairman said on Wednesday."
2013-02-13,9:31 AM,Budget carrier flydubai in talks for 50 aircraft order,"DUBAI Budget carrier flydubai, which posted its first full year profit on Wednesday, is in talks with Boeing and Airbus for a 50-plane order, the airline's chairman said on Wednesday."
2013-02-13,8:26 PM,UN agency says Dreamliner batteries should not ship with passengers,Feb 13 The United Nations' aviation watchdog said on Wednesday it is suspending a short-lived waiver that let airlines ship the batteries behind the grounding of Boeing Co's  new Dreamliner planes as cargo on passenger planes.
2013-02-14,3:43 AM,Boeing looking at interim 787 fixes: WSJ,"Two test flights of Boeing Co's  787 Dreamliner have not revealed the cause of the battery malfunctions that grounded the jets, leaving it to focus on low-tech interim fixes, the Wall Street Journal said, citing government and industry officials."
2013-02-14,4:00 AM,"Engineers union files complaint, accuses Boeing of intimidation",Feb 13 A union representing engineers and technical workers at Boeing Co filed a complaint with the National Labor Relations Board accusing the airplane maker's security personnel of stopping union members from distributing leaflets on a labor contract ballot at the Everett factory.
2013-02-14,4:45 AM,UPDATE 2-Boeing denies misconduct after union files complaint,Feb 14 Boeing Co denied misconduct by its managers after a union representing engineers and technical workers accused the planemaker's security staff of intimidating some members over labor contract votes.
2013-02-14,4:05 AM,Boeing denies misconduct after union files complaint,Boeing Co  denied misconduct by its managers after a union representing engineers and technical workers accused the planemaker's security staff of intimidating some members over labor contract votes.
2013-02-14,7:41 AM,BRIEF-Rolls-Royce sees no impact from 787 grounding-CEO,"LONDON, Feb 14 Rolls-Royce Holdings PLC :  * Sees no impact from Boeing dreamliner grounding because production"
2013-02-14,7:36 AM,UPDATE 2-Rolls-Royce profits soar on fuel-saving engine demand,"LONDON, Feb 14 Britain's Rolls-Royce  reported a 24 percent rise in full-year profit, led by strong growth at its civil aerospace unit, and said it did not expect the grounding of Boeing's Dreamliner jet to dent profits."
2013-02-14,7:41 AM,Rolls-Royce profits soar on fuel-saving engine demand,"LONDON Britain's Rolls-Royce  reported a 24 percent rise in full-year profit, led by strong growth at its civil aerospace unit, and said it did not expect the grounding of Boeing's  Dreamliner jet to dent profits."
2013-02-14,10:26 AM,Boeing appears confident about launching folding wing 777X,"LYNNWOOD, Wash./PARIS Boeing Co said Wednesday it plans to bring its next-generation 777X jet into service by the end of the decade, a time frame that had come under question after remarks from the company's chief executive last year."
2013-02-14,10:26 AM,Boeing looking at interim 787 fixes,"Two test flights of Boeing Co's 787 Dreamliner have not revealed the cause of the battery malfunctions that grounded the jets, leaving it to focus on low-tech interim fixes, the Wall Street Journal said, citing government and industry officials."
2013-02-14,3:15 PM,UPDATE 1-Poland's LOT will not fly Dreamliners until October,"WARSAW, Feb 14Poland's ailing airline LOT  said it does not plan to fly its new 787 Dreamliners until late October, missing the vital summer season, and expects Boeing to treat it as a special client in tackling the jet's problems."
2013-02-15,11:46 AM,UPDATE 1-Russia's Rostec in joint venture talks with Bombardier,"MOSCOW, Feb 15 Russia's Rostec is in talks with Bombardier over a possible multimillion-dollar joint venture to build the Canadian plane maker's Q400 aircraft in Russia, the head of the state-owned technology company told Reuters."
2013-02-15,11:52 AM,Russia's Rostec in joint venture talks with Bombardier,"MOSCOW Russia's Rostec is in talks with Bombardier  over a possible multimillion-dollar joint venture to build the Canadian plane maker's Q400 aircraft in Russia, the head of the state-owned technology company told Reuters."
2013-02-15,7:16 AM,Airbus drops lithium-ion batteries for A350,"PARIS Airbus has dropped lithium-ion batteries of the type that forced the grounding of Boeing's 787 Dreamliner and will use traditional nickel-cadmium batteries in its crucially important next passenger jet, the A350."
2013-02-15,10:26 AM,Airbus drops lithium-ion batteries for A350,"PARIS Airbus has dropped lithium-ion batteries of the type that forced the grounding of Boeing's 787 Dreamliner and will use traditional nickel-cadmium batteries in its crucially important next passenger jet, the A350."
2013-02-15,7:36 AM,UPDATE 4-Airbus drops lithium-ion batteries for A350,"PARIS, Feb 15 Airbus has dropped lithium-ion batteries of the type that forced the grounding of Boeing's 787 Dreamliner and will use traditional nickel-cadmium batteries in its crucially important next passenger jet, the A350."
2013-02-18,6:01 AM,NEWSMAKER-Leader of Boeing engineers brings militant tone,"NEW YORK, Feb 18 Ray Goforth leads a union of 23,000 Boeing Co engineers who revel in their pocket-protector image. Their rally posters and buttons read ""No Nerds, No Birds."" They use spreadsheets to argue about details of their labor contracts."
2013-02-18,10:54 AM,Leader of Boeing engineers brings militant tone,"NEW YORK Ray Goforth leads a union of 23,000 Boeing Co  engineers who revel in their pocket-protector image. Their rally posters and buttons read ""No Nerds, No Birds."" They use spreadsheets to argue about details of their labor contracts."
2013-02-18,12:00 PM,RPT-NEWSMAKER-Leader of Boeing engineers brings militant tone,"NEW YORK, Feb 18 Ray Goforth leads a union of 23,000 Boeing Co engineers who revel in their pocket-protector image. Their rally posters and buttons read ""No Nerds, No Birds."" They use spreadsheets to argue about details of their labor contracts."
2013-02-19,6:01 AM,UPDATE 1-Swelling found in second battery on All Nippon Dreamliner,"TOKYO, Feb 19 Cells in a second lithium-ion battery on a Boeing Co 787 Dreamliner forced to make an emergency landing in Japan last month showed slight swelling, a Japan Transport Safety Board (JTSB) official said on Tuesday."
2013-02-19,5:03 AM,Swelling found in second battery on All Nippon Dreamliner,"TOKYO Cells in a second lithium-ion battery on a Boeing Co 787 Dreamliner forced to make an emergency landing in Japan last month showed slight swelling, a Japan Transport Safety Board (JTSB) official said on Tuesday."
2013-02-19,7:51 AM,UPDATE 1-MTU Aero sees passenger jets driving growth in 2013,* 2012 adj. EBIT of 374 mln eur vs Rtrs poll avg 380 mln eur
2013-02-19,11:21 AM,Swelling found in second battery on All Nippon Dreamliner,"TOKYO Cells in a second lithium-ion battery on a Boeing Co 787 Dreamliner forced to make an emergency landing in Japan last month showed slight swelling, a Japan Transport Safety Board (JTSB) official said on Tuesday."
2013-02-19,4:02 PM,"Israel, Turkey in first defence deal since ties frozen -sources","ANKARA, Feb 19 An Israeli firm has supplied Turkey with military equipment in the first such reported deal since the two nations froze ties over the 2010 killing of nine Turks aboard a Gaza-bound aid ship, Turkish government sources said on Monday."
2013-02-20,10:12 AM,"As parked 787s multiply, Boeing cash drain worries grow","EVERETT, Wash./NORTH CHARLESTON, South Carolina Paine Field Airport, next door to Boeing Co's widebody plant north of Seattle, is getting crowded as 10 new 787 Dreamliners flank the runway, sparkling with contrasting and colorful liveries, including Poland's LOT, Britain's Thomson Airways and China Southern Airlines ."
2013-02-20,12:50 PM,BRIEF-Boeing shares up 0.8 percent in premarket trading,"NEW YORK, Feb 20 Boeing Co :  * Shares up 0.8 percent in premarket trading"
2013-02-20,3:52 PM,Boeing close to fixing Dreamliner battery: source,"NEW DELHI Boeing Co  has found a way to fix battery problems on its grounded 787 Dreamliner jets that involves increasing the space between the lithium ion battery cells, a source familiar with the U.S. company's plans told Reuters."
2013-02-20,10:02 AM,Boeing close to fixing Dreamliner battery,"NEW DELHI Boeing Co has found a way to fix battery problems on its grounded 787 Dreamliner jets that involves increasing the space between the lithium ion battery cells, a source familiar with the U.S. company's plans told Reuters."
2013-02-20,10:31 PM,"Qantas wins Dreamliner compensation, H1 profit rises","SYDNEY, Feb 21 Australia's flagship carrier Qantas Airways Ltd said it has received compensation from Boeing Co for delays in deliveries of the grounded 787 Dreamliner jet, as it reported a 10.4 percent increase in first-half profit."
2013-02-20,10:51 PM,Qantas says total Boeing compensation on Dreamliner delays more than A$300 mln,"SYDNEY, Feb 21 Australia's Qantas Airways Ltd  said compensation paid to it by Boeing over delays to the delivery of its troubled 787 aircraft totalled more than A$300 million ($308.7 million), including A$125 million in cash recorded in its first half results."
2013-02-20,10:57 PM,Qantas says total Boeing compensation on Dreamliner delays more than A$300 million,"SYDNEY Australia's Qantas Airways Ltd  said compensation paid to it by Boeing  over delays to the delivery of its troubled 787 aircraft totalled more than A$300 million ($308.7 million), including A$125 million in cash recorded in its first half results."
2013-02-20,10:42 PM,"Qantas wins Dreamliner compensation, H1 profit rises","SYDNEY Australia's flagship carrier Qantas Airways Ltd  said it has received compensation from Boeing Co  for delays in deliveries of the grounded 787 Dreamliner jet, as it reported a 10.4 percent increase in first-half profit."
2013-02-20,8:52 AM,UPDATE 5-Boeing to meet with FAA on Dreamliner fixes -source,* Air India says Boeing hopeful of getting Dreamliners flying by April
2013-02-20,5:30 PM,Boeing to meet with FAA on Dreamliner fixes: source,"WASHINGTON/NEW DELHI A senior Boeing Co  executive will meet with the head of the U.S. Federal Aviation Administration on Friday and present a series of measures aimed at preventing battery failures that grounded its 787 Dreamliner fleet for five weeks, according to a source familiar with the plans."
2013-02-21,12:40 AM,UPDATE 1-Dreamliner compensation lifts Qantas H1 profit,"SYDNEY, Feb 21 Australia's Qantas Airways Ltd  reported a 10.4 percent rise in first-half profit on Thursday, as a turnaround of its loss-making international operations gathers pace."
2013-02-21,10:46 AM,Boeing to meet with FAA on Dreamliner fixes,"WASHINGTON/NEW DELHI A senior Boeing Co  executive will meet with the head of the U.S. Federal Aviation Administration on Friday and present a series of measures aimed at preventing battery failures that grounded its 787 Dreamliner fleet for five weeks, according to a source familiar with the plans."
2013-02-21,7:21 PM,BRIEF-United taking Boeing 787 from flight schedule,"Feb 21 United Continental Holdings Inc :  * U.S. carrier says it is taking the Boeing 787 out of its schedule through June 5,"
2013-02-21,7:41 PM,United says removing Boeing 787 from flight plans,"Feb 21 United Continental Holdings said on Thursday it was taking Boeing Co's grounded 787 Dreamliner out of its flying plans through June 5, except for the Denver to Tokyo Narita route now scheduled for a tentative launch on May 12."
2013-02-21,8:30 PM,Paint problems found in 787 fuel leak investigation - Nikkei,"Feb 21 Japanese investigators have found problems in equipment that controls a fuel-tank valve on a Boeing Co 787 Dreamliner jet that was being probed for fuel leaks, the Nikkei newspaper reported on Thursday."
