date,time,title,abstract
2014-09-04,2:57 PM,Exclusive: Electrolux near $2.5 billion-plus deal to buy GE unit: sources,"NEW YORK/STOCKHOLM Sweden's Electrolux AB is near a deal to buy General Electric Co's iconic appliance business for more than $2.5 billion, in a move that would significantly expand its reach in North America, people familiar with the matter said."
2014-09-07,5:42 AM,"GE oil business seeks to outpace market, improve margins","NEW YORK General Electric Co's fast-growing oil and gas business that supplies equipment and services is improving profit margins and is well-placed to outpace industry growth over the next several years, a top unit executive said in an interview."
2014-09-08,5:41 AM,Electrolux takes on Whirlpool in U.S. with $3.3 billion GE Appliances buy,"STOCKHOLM Sweden's Electrolux AB  said on Monday it would double U.S. sales by paying $3.3 billion in cash for General Electric Co's  appliances business in its biggest ever deal, giving it the scale to go head-to-head with larger rival Whirlpool . | Video"
2014-09-08,6:41 AM,UPDATE 5-Electrolux takes on Whirlpool in U.S. with $3.3 bln GE Appliances buy,"* Values unit at 7.0-7.3 X 2014 EBITDA, ex synergies of $300 mln"
2014-09-08,10:10 AM,Deals of the day- Mergers and acquisitions,"(Updates Chiquita Brands; adds Tesla, America Movil and Investment Corp of Dubai)"
2014-09-08,5:55 AM,Electrolux to boost U.S. presence with $3.3 bln GE Appliances buy,"STOCKHOLM, Sept 8 Sweden's Electrolux  said on Monday it had agreed its biggest ever deal, buying General Electric Co's appliances business for $3.3 billion in cash to boost its presence in North America and take on rival Whirlpool Corp."
2014-09-08,5:50 AM,NORDIC STOCKS-Factors to watch on Sept 8,"COPENHAGEN, Sept 8 The following stocks may be affected by newspaper reports and other factors on Monday:"
2014-09-08,5:40 AM,GE to sell appliance business to Electrolux for $3.3 bln,Sept 8 General Electric Co said it has signed a definitive agreement to sell its appliance business to Electrolux AB for $3.3 billion.
2014-09-15,11:59 PM,GE exec says avoided geared design in jet engine battle with Pratt,"General Electric Co  avoided using a geared design for its new engine for narrowbody jets because of concerns about weight and reliability, said a top GE executive on Monday as it battles with rival Pratt & Whitney for billions of dollars in engine orders."
2014-09-15,11:56 PM,GE exec says avoided geared design in jet engine battle with Pratt,"Sept 15 General Electric Co avoided using a geared design for its new engine for narrowbody jets because of concerns about weight and reliability, said a top GE executive on Monday as it battles with rival Pratt & Whitney for billions of dollars in engine orders."
2014-09-19,12:45 PM,"UPDATE 3-Siemens, GE consider bid for Dresser Rand - reports","FRANKFURT, Sept 19 General Electric Co  and Germany's Siemens are considering bids for compressor and turbine maker Dresser-Rand that could derail a merger between Dresser-Rand and Swiss pump maker Sulzer , according to media reports."
2014-09-22,1:40 AM,WRAPUP 2-Siemens in agreed $7.6 bln deal to buy Dresser-Rand,"(Adds details on cash reserves, GE, Sulzer, previous deals)"
2014-09-22,5:51 PM,WRAPUP 5-Siemens splurges $7.6 bln on Dresser-Rand in U.S. shale market bet,"* Siemens shares down 0.4 percent   (Adds financial, legal advisers in last paragraph)"
2014-09-23,2:45 PM,Alstom-GE rail signalling deal to close in Q2 2015 -executive,"BERLIN, Sept 23 Alstom's purchase of General Electric's rail signalling unit is expected to close in the second quarter of next year, at the same time as a broader deal with GE on power, the head of the French group's transport unit said on Tuesday."
2014-09-29,3:56 PM,GE inks more than $500 million power equipment order with Exelon,"General Electric Co  said on Monday it has won an order worth more than $500 million to provide power-generating equipment to U.S.-based Exelon Corp , including four of GE's highest efficiency gas turbines."
2014-09-29,3:55 PM,GE inks more than $500 mln power equipment order with Exelon,"Sept 29 General Electric Co said on Monday it has won an order worth more than $500 million to provide power-generating equipment to U.S.-based Exelon Corp , including four of GE's highest efficiency gas turbines."
2014-10-01,9:26 PM,GE to study shore in latest clean-up step for NY's Hudson River,"General Electric Co has agreed to conduct a study of shoreline contamination of New York's Hudson River, the company's latest step in an extensive clean-up effort of toxic chemicals it dumped into the waterway decades ago."
2014-10-01,9:21 PM,GE to study shore in latest clean-up step for NY's Hudson River,"Oct 1 General Electric Co has agreed to conduct a study of shoreline contamination of New York's Hudson River, the company's latest step in an extensive clean-up effort of toxic chemicals it dumped into the waterway decades ago."
2014-10-06,2:55 PM,GE names top M&A exec as new healthcare head,"General Electric Co  on Monday named its top deal-making executive as head of its healthcare business, saying that the unit's prior chief is leaving the company."
2014-10-06,4:20 PM,UPDATE 1-GE names top M&A exec as new healthcare head,"Oct 6 General Electric Co on Monday named its top deal-making executive as head of its healthcare business, saying that the unit's prior chief is leaving the company."
2014-10-06,2:55 PM,GE names top M&A exec as new healthcare head,"NEW YORK, Oct 6 General Electric Co on Monday named its top deal-making executive as head of its healthcare business, saying that the unit's prior chief is leaving the company."
2014-10-09,2:33 PM,GE says data business on track for over $1 billion in sales,"NEW YORKGeneral Electric Co  said on Thursday it was on track to generate more than $1 billion in revenue this year from its industrial data-analysis business, and plans to make its software platform broadly available next year."
2014-10-09,3:26 PM,UPDATE 2-GE says data business on track for over $1 bln in sales,"NEW YORK, Oct 9 General Electric Co said on Thursday it was on track to generate more than $1 billion in revenue this year from its industrial data-analysis business, and plans to make its software platform broadly available next year."
2014-10-09,2:25 PM,GE's data-analysis business on track to deliver $1 bln in sales,Oct 9 General Electric Co said it was on track to generate more than $1 billion in revenue this year from its data-analysis business that helps improve asset performance management.
2014-10-10,10:42 PM,GE unit in talks to buy Milestone Aviation: WSJ,"General Electric Co's  finance arm is in talks to buy Milestone Aviation Group Ltd, as the U.S. conglomerate looks to expand its aircraft-leasing operation into helicopters, The Wall Street Journal reported, citing people familiar with the matter."
2014-10-10,10:32 PM,GE unit in talks to buy Milestone Aviation - WSJ,"Oct 10 General Electric Co's finance arm is in talks to buy Milestone Aviation Group Ltd, as the U.S. conglomerate looks to expand its aircraft-leasing operation into helicopters, The Wall Street Journal reported, citing people familiar with the matter."
2014-10-10,2:30 PM,Alstom seeks transport deals beyond GE signaling unit,"BERLIN (Story corrects Sept. 23 story in seventh paragraph that Siemens acquired Invensys Rail, not Invensys)"
2014-10-10,2:30 PM,CORRECTED-UPDATE 1-Alstom seeks transport deals beyond GE signaling unit,"(Corrects Sept. 23 story in seventh paragraph that Siemens acquired Invensys Rail, not Invensys)"
2014-10-13,1:23 PM,GE aircraft unit to buy helicopter lessor Milestone for $1.78 billion,General Electric Co's  aircraft leasing unit said it would buy Dublin-based helicopter leasing company Milestone Aviation Group for $1.78 billion.
2014-10-13,2:30 PM,UPDATE 1-GE aircraft unit to buy helicopter lessor Milestone for $1.78 bln,Oct 13 General Electric Co's aircraft leasing unit said it would buy Dublin-based helicopter leasing company Milestone Aviation Group for $1.78 billion.
2014-10-13,1:15 PM,GE aircraft unit to buy helicopter lessor Milestone for $1.78 bln,Oct 13 General Electric Co's aircraft leasing unit said it would buy Dublin-based helicopter leasing company Milestone Aviation Group for $1.78 billion.
2014-10-14,9:05 PM,Lawyers say NFL concussion deal has 'overwhelming' player support,"PHILADELPHIA Retired NFL players who sued the league over on-the-field concussions have overwhelmingly accepted a multimillion-dollar settlement despite serious misgivings about some of the terms, lawyers representing the players said on Tuesday."
2014-10-14,12:49 AM,GE aircraft unit to buy helicopter lessor Milestone for $1.78 billion,General Electric Co's  aircraft leasing unit said it would buy Dublin-based helicopter leasing company Milestone Aviation Group for $1.78 billion.
2014-10-14,12:50 AM,UPDATE 2-GE aircraft unit to buy helicopter lessor Milestone for $1.78 bln,"Oct 13 General Electric Co's aircraft leasing unit announced plans on Monday to buy Dublin-based helicopter leasing company Milestone Aviation Group for $1.78 billion, branching out into an area tipped for solid growth in coming years."
2014-10-15,10:00 AM,Deals of the day- Mergers and acquisitions,"Oct 15 The following bids, mergers, acquisitions and disposals were reported by 2000 GMT on Wednesday:"
2014-10-15,3:55 PM,GE considers sale of Polish unit Bank BPH,"WARSAW General Electric Co  is considering selling its Polish business Bank BPH , BPH said in a statement on Wednesday."
2014-10-15,5:30 PM,UPDATE 1-GE considers sale of Polish unit Bank BPH,"* KNF cites ""unfulfilled commitments"" of shareholders   (Adds reaction from financial watchdog, details)"
2014-10-15,3:40 PM,GE says considers selling its Polish unit Bank BPH,"WARSAW, Oct 15 General Electric Co is considering selling its Polish mid-tier unit Bank BPH, BPH said in a statement on Wednesday."
2014-10-16,3:00 PM,"GE's Polish bank, now for sale, lost race for market share","WARSAW General Electric Co's  announcement it may sell its Polish lender Bank BPH is an acknowledgement it failed to make the business thrive, even though Poland is one of the few places in Europe where banking is still in robust health."
2014-10-16,9:51 AM,"UPDATE 2-GE's Polish bank, now for sale, lost race for market share",* General Electric said considering sale of its Polish bank
2014-10-16,9:16 AM,Regulator sees new player as best fit to buy GE's Polish bank,"WARSAW, Oct 16 A new entrant to the Polish market would be the best fit to buy Polish mid-tier lender Bank BPH from General Electric, the head of the Polish financial watchdog was quoted as saying on Thursday."
2014-10-17,9:02 PM,US STOCKS-Wall St gains 1 pct on results but S&P down for 4th week,"* Indexes up: Dow 1.6 pct, S&P 1.3 pct, Nasdaq 1 pct   (Updates to close)"
2014-10-17,7:41 PM,"US STOCKS-Wall St gains 1 pct on results, data; small caps down",* Small caps flat after longest streak of 1 pct gains since 2012
2014-10-17,6:15 PM,"US STOCKS-Wall St up 1 pct on earnings, data; housing shares jump",* Small caps flat after longest streak of 1 pct gains since 2012
2014-10-17,10:44 AM,GE profit tops views as cost cuts drive margins; shares up,"General Electric Co  reported a slightly higher-than-expected quarterly profit on Friday, with cost cuts that helped boost margins across its industrial businesses offsetting revenue that missed analysts' targets."
2014-10-17,11:20 AM,UPDATE 4-GE profit tops views as cost cuts drive margins; shares up,"Oct 17 General Electric Co reported a slightly higher-than-expected quarterly profit on Friday, with cost cuts that helped boost margins across its industrial businesses offsetting revenue that missed analysts' targets."
2014-10-17,4:46 PM,"US STOCKS-Wall St rallies on earnings, data; S&P down on week","* Indexes up: Dow 1.91 pct, S&P 1.69 pct, Nasdaq 1.59 pct   (Updates to early afternoon trading)"
2014-10-17,3:25 PM,"US STOCKS-Wall St rallies on sturdy earnings, data","* Indexes up: Dow 1.6 pct, S&P 1.64 pct, Nasdaq 1.62 pct   (Updates to late morning)"
2014-10-17,2:00 PM,US STOCKS-Wall Street climbs at open on solid earnings,"* Indexes up: Dow 0.97 pct, S&P 0.9 pct, Nasdaq 0.89 pct   (Adds data, Yellen statement, updates prices)"
2014-10-17,1:40 PM,BRIEF-General Electric comments on Q3 conference call,"Oct 17 General Electric Co :  * CEO immelt says U.S. is probably ""best we've seen it"" since the financial"
2014-10-17,1:20 PM,US STOCKS-Wall St to open higher on earnings boost,"* Futures up: Dow 162 pts, S&P 22.5 pts, Nasdaq 54.25 pts   (Adds data, Yellen statement, updates prices)"
2014-10-30,10:32 AM,GE plans stake sale in two South Korean finance JVs: sources,"General Electric Co is planning to divest stakes in its joint venture auto-financing and credit card businesses in South Korea, people familiar with the matter told Reuters, as the U.S. conglomerate continues to trim its exposure to the financial services sector."
2014-10-30,10:06 AM,UPDATE 1-GE plans stake sale in two S.Korean finance JVs -sources,"Oct 30 General Electric Co is planning to divest stakes in its joint venture auto-financing and credit card businesses in South Korea, people familiar with the matter told Reuters, as the U.S. conglomerate continues to trim its exposure to the financial services sector."
2014-10-30,6:52 AM,GE in talks to sell stake in South Korea finance JVs - WSJ,"Oct 30 General Electric Co is in early stage talks to sell its stakes worth more than $1 billion in its South Korean auto-financing and credit card businesses, the Wall Street Journal reported, citing people familiar with the matter."
2014-10-30,6:07 AM,UPDATE 1-Market Chatter-Corporate finance press digest,Oct 29 The following corporate finance-related stories were reported by media:
2014-11-05,11:11 AM,Deals of the day- Mergers and acquisitions,"(Adds GE, Actavis, ONGC, PPG, OTP, TIM, Arab Dairy, GN Store Nord, Franck, Raytheon)"
2014-11-05,2:48 PM,GE says Alstom power deal on pace for mid-2015 closing,"General Electric Co's  $16.9 billion purchase of the power assets of France's Alstom  is on pace for closing in the middle of next year after passing several steps, the head of GE's power business said on Wednesday."
2014-11-05,2:35 PM,GE says Alstom power deal on pace for mid-2015 closing,"Nov 5 General Electric Co's $16.9 billion purchase of the power assets of France's Alstom is on pace for closing in the middle of next year after passing several steps, the head of GE's power business said on Wednesday."
2014-11-05,11:06 AM,Polish finance watchdog plays down GE's hopes of selling Bank BPH,"WARSAW, Nov 5 Potential bidders for Poland's Bank BPH, which General Electric is looking to sell, will be turned down unless they meet rigorous credit rating standards, the country's financial watchdog said."
2014-11-05,5:50 AM,French government gives green light for GE-Alstom deal,PARIS The French government gave the green light on Wednesday for General Electric's  planned 12.4 billion euro ($15.6 billion) purchase of most of Alstom's  power business.
2014-11-05,7:56 AM,"Alstom, refocused on rail, eyes higher sales and margin","PARIS France's Alstom , which is selling most of its energy equipment business to General Electric , said it expects its remaining rail arm to grow and generate cash this year after registering record orders in the first half."
2014-11-05,7:51 AM,"UPDATE 1-Alstom, refocused on rail, eyes higher sales and margin","* Op margin improved in transport to 5 pct   (Adds detail, background)"
2014-11-05,5:50 AM,French govt gives green light for GE-Alstom deal,"PARIS, Nov 5 The French government gave the green light on Wednesday for General Electric's planned 12.4 billion euro ($15.6 billion) purchase of most of Alstom's  power business."
2014-11-06,12:05 PM,GE to start building 100 MW wind farm in Kenya next year,"NAIROBI, Nov 6 General Electric (GE)  plans to begin construction of a 100 MW wind power farm in Kenya early next year and expects it to be up and running within 18 months after that, a company executive said on Thursday."
2014-11-10,11:50 PM,"GE ties cash, margin goals to compensation of CEO Immelt",General Electric Co Chief Executive Officer Jeff Immelt will personally profit if the U.S. conglomerate reaches certain cash and operating profit margin targets over the next three years.
2014-11-10,11:50 PM,"GE ties cash, margin goals to compensation of CEO Immelt",Nov 10 General Electric Co Chief Executive Officer Jeff Immelt will personally profit if the U.S. conglomerate reaches certain cash and operating profit margin targets over the next three years.
2014-11-11,9:41 PM,"Keeping consumer foothold, GE launches 'connected home' products","NEW YORK Despite General Electric Co's impending sale of its appliances business, the company is not abandoning the consumer."
2014-11-11,9:41 PM,"Keeping consumer foothold, GE launches 'connected home' products","NEW YORK, Nov 11 Despite General Electric Co's  impending sale of its appliances business, the company is not abandoning the consumer."
2014-11-12,11:39 PM,GE says infrastructure demand to boost orders for developing markets,"NEW YORK General Electric Co  expects developing markets to be a ""huge engine"" of growth due to demand for the company's products that provide infrastructure in these countries, GE's top international executive said on Wednesday."
2014-11-12,7:20 PM,UPDATE 1-Alstom says could return 3.5-4 bln euros to shareholders after GE deal,"* Retained funds would be used to boost balance sheet   (Adds quote, detail, background)"
2014-11-12,7:00 PM,Alstom says could return 3.5-4 bln euros to shareholders after GE deal,"PARIS, Nov 12 French train maker Alstom , which is selling most of its power equipment business to General Electric, said on Wednesday it could return 3.5-4 billion euros to shareholders following the deal."
2014-11-13,7:41 PM,GE: not yet seeing oil projects canceled due to low prices,"RIO DE JANEIRO General Electric Co's oil and gas division has yet to see customers cancel projects anywhere in the world because of  lower oil prices and is confident its technology will be vital as the industry looks to cut costs further, the unit's head said on Thursday."
2014-11-14,5:27 AM,GE: not yet seeing oil projects canceled due to low prices,"RIO DE JANEIRO General Electric Co's oil and gas division has yet to see customers cancel projects anywhere in the world because of  lower oil prices and is confident its technology will be vital as the industry looks to cut costs further, the unit's head said on Thursday."
2014-11-19,1:05 PM,Lawyers for NFL and some players defend concussion deal,"PHILADELPHIA Lawyers for the NFL and a class of retired players defended a proposed multimillion-dollar settlement for concussions sustained while playing football during a court hearing on Wednesday, while critics called the deal inadequate."
2014-11-19,10:17 PM,"GE wind-power business looks to global expansion, data services: executive","General Electric Co looking to grow its wind-power business by increasing installations of turbines globally while providing services such as data analytics to improve their performance, a top company energy executive said on Wednesday."
2014-11-19,10:10 PM,"GE wind-power business looks to global expansion, data services- exec","Nov 19 General Electric Co looking to grow its wind-power business by increasing installations of turbines globally while providing services such as data analytics to improve their performance, a top company energy executive said on Wednesday."
2014-11-20,10:18 PM,UPDATE 1-Blackstone to buy GE's property assets in Japan for $1.6 bln,"Tokyo, Nov 21 Blackstone Group LP, the world's largest private equity investor in real estate, said it will buy residential assets in Japan from General Electric Co (GE)'s property unit in a deal worth more than 190 billion yen ($1.6 billion), Japan's largest property deal this year."
2014-11-25,8:53 PM,U.S. Fed plans enhanced capital standards for GE unit,"WASHINGTON The U.S. Federal Reserve on Tuesday proposed to impose tougher capital standards on General Electric's finance unit, one of a handful of non-bank firms deemed critically important to the health of the financial system."
2014-11-25,10:31 PM,UPDATE 1-U.S. Fed plans enhanced capital standards for GE unit,"WASHINGTON, Nov 25 The U.S. Federal Reserve on Tuesday proposed to impose tougher capital standards on General Electric's finance unit, one of a handful of non-bank firms deemed critically important to the health of the financial system."
2014-11-25,5:35 AM,UPDATE 1-VietJet Air signs $300 mln engine maintenance deal with CFM International,"* Deal comes after VietJet bought engines, jets from CFM, Airbus"
2014-11-25,1:50 AM,VietJet Air in $300 mln deal with CFM International -newspaper,"HANOI, Nov 25 Vietnam's budget airline VietJet Air has signed a $300 million contract for engine maintenance with CFM International, a venture between General Electric  and Snecma, a unit of France's Safran SA, a state-run newspaper said on Tuesday."
2014-12-02,11:11 AM,CORRECTED-Deals of the day- Mergers and acquisitions,"(Corrects to ""General Electric Capital Corp"" from ""General Electric Co"" in second-last item. Also corrects ticker symbol to  from )"
2014-12-02,6:20 PM,Polish regulator forces GE banking unit to continue in recovery plan,"WARSAW Poland's banking regulator wants Bank BPH  to be kept under special remedial measures until mid-2016, the lender said on Tuesday, potentially complicating owner General Electric Co's  plans to sell the unit."
2014-12-02,6:10 PM,Polish regulator forces GE banking unit to continue in recovery plan,"WARSAW, Dec 2 Poland's banking regulator wants Bank BPH to be kept under special remedial measures until mid-2016, the lender said on Tuesday, potentially complicating owner General Electric Co's plans to sell the unit."
2014-12-03,9:37 AM,GE sold 1.9-pct stake in Polish Bank BPH at 42.5 zlotys/shr,"WARSAW, Dec 3 General Electric Co has sold 1.47 million or 1.9 percent shares of Polish Bank BPH  at 42.5 zlotys ($12.6) per share, BPH said in a statement on Wednesday."
2014-12-04,1:35 PM,GE to invest $54 mln in new Polish factory,"WARSAW, Dec 4 General Electric will invest $54 million in building a factory in Bielsko-Biala, southern Poland, where it already has a plant that produces energy distribution equipment, the U.S. company said on Thursday."
2014-12-05,12:10 PM,Alstom union fears 320 job cuts at Belfort train-making plant,"PARIS Alstom , which is selling most of its power arm to General Electric  to focus on train-making, could halve staff at its Belfort plant in eastern France to cope with flagging locomotive demand, Alstom's main union warned on Friday."
2014-12-05,10:32 PM,Wall St Week Ahead-Assessing the fallout from the fall in oil prices,"NEW YORK, Dec 5 With crude oil prices hitting five-year lows, investors are scrambling to gauge the impact of the sharp drop in petroleum costs on companies beyond the energy sector."
2014-12-05,11:56 AM,Alstom union fears 320 job cuts at Belfort train-making plant,"PARIS, Dec 5 Alstom, which is selling most of its power arm to General Electric to focus on train-making, could halve staff at its Belfort plant in eastern France to cope with flagging locomotive demand, Alstom's main union warned on Friday."
2014-12-07,12:25 AM,Assessing the fallout from the fall in oil prices,"NEW YORK With crude oil prices hitting five-year lows, investors are scrambling to gauge the impact of the sharp drop in petroleum costs on companies beyond the energy sector."
2014-12-07,12:24 AM,Assessing the fallout from the fall in oil prices,"NEW YORK With crude oil prices hitting five-year lows, investors are scrambling to gauge the impact of the sharp drop in petroleum costs on companies beyond the energy sector."
2014-12-16,8:31 PM,GE sees 2015 profit pressured by 'sluggish' oil business,"NEW YORK General Electric Co gave a 2015 profit forecast range on Tuesday that barely included Wall Street's target as the U.S. conglomerate braced for a ""sluggish"" oil and gas sector due to plunging crude prices."
2014-12-16,8:26 PM,"UPDATE 3-GE sees 2015 profit pressured by ""sluggish"" oil business","* Sets target to raise margins by 50 basis points/year   (Adds CEO quote, details, background)"
2014-12-16,8:05 PM,GE expects 2015 industrials units profit to rise at least 10 pct,"NEW YORK, Dec 16 General Electric Co said it expects profit from its industrial units to rise by at least 10 percent in 2015, as the conglomerate cuts reliance on its financial services business."
2014-12-16,3:00 PM,Alstom nearing $700 mln U.S. bribery settlement -Bloomberg,"PARIS, Dec 16 Alstom is close to settling a bribery case with the U.S. Justice Department for $700 million, Bloomberg reported on Tuesday, citing people familiar with the matter."
2014-12-16,2:55 AM,CAMBODIA PRESS-General Electric to sign power deal with Cambodian firm - Cambodia Daily,"U.S. conglomerate General Electric (GE) will sign a deal with Cambodia's state-owned utility company Electricite du Cambodge (EdC) on Thursday to improve the country's electricity grid, the Cambodia Daily reported, citing a press release from the U.S. Embassy. (http://bit.ly/1DDVBcm)"
2014-12-17,2:13 AM,GE sees 2015 profit pressured by 'sluggish' oil business,"NEW YORK General Electric Co gave a 2015 profit forecast range on Tuesday that barely included Wall Street's target as the U.S. conglomerate braced for a ""sluggish"" oil and gas sector due to plunging crude prices."
2014-12-18,3:15 PM,GE to launch breakdancing documentary for streaming devices,U.S. industrial conglomerate General Electric Co plans to release its first feature film through video streaming devices like Roku and Apple TV in a marketing effort that raises the bar for sponsored content.
2014-12-18,3:00 PM,GE to launch breakdancing documentary for streaming devices,Dec 18 U.S. industrial conglomerate General Electric Co plans to release its first feature film through video streaming devices like Roku and Apple TV in a marketing effort that raises the bar for sponsored content.
2014-12-19,3:36 PM,UPDATE 2-Alstom to absorb U.S. bribery fine despite GE sale,"* Alstom shares close down 3.9 percent   (Adds closing price, CEO comments about overcapacity, share award)"
2014-12-19,12:09 PM,Alstom shareholders back 12.35 billion euro sale of power arm to GE,PARIS Alstom  shareholders on Friday backed with 99.2 percent of votes the French engineering group's plan to sell most of its power equipment business to General Electric  and refocus on its smaller rail arm.
2014-12-19,12:01 PM,Alstom shareholders back 12.35 bln eur sale of power arm to GE,"PARIS, Dec 19 Alstom shareholders on Friday backed with 99.2 percent of votes the French engineering group's plan to sell most of its power equipment business to General Electric and refocus on its smaller rail arm."
2014-12-19,11:17 AM,How GE changed tack on Russia,"LONDON About five years ago, General Electric Co, the largest Western player in Russia's market for medical equipment, uncovered pervasive corruption in its Russian business. Ferdinando Beccalli-Falco, then chief executive of GE Germany and Developed Markets, told an investor conference in 2012 that senior management became aware of the problems around 2009."
2014-12-19,11:06 AM,How GE changed tack on Russia,"LONDON, Dec 19 About five years ago, General Electric Co, the largest Western player in Russia's market for medical equipment, uncovered pervasive corruption in its Russian business. Ferdinando Beccalli-Falco, then chief executive of GE Germany and Developed Markets, told an investor conference in 2012 that senior management became aware of the problems around 2009."
2014-12-22,3:51 PM,UK adds to Alstom's legal woes as power unit faces bribe charge,"LONDON/PARIS Britain's Serious Fraud Office (SFO) has charged a British subsidiary of French energy equipment firm Alstom with bribing officials to secure a power contract, making it the second Alstom unit to face UK charges this year."
2014-12-22,3:45 PM,UK adds to Alstom's legal woes as power unit faces bribe charge,"LONDON/PARIS, Dec 22 Britain's Serious Fraud Office (SFO) has charged a British subsidiary of French energy equipment firm Alstom with bribing officials to secure a power contract, making it the second Alstom unit to face UK charges this year."
2015-01-16,8:54 PM,Exclusive: GE finances first A350 powered by rival Rolls-Royce,"PARIS When the Airbus  A350 jet made its commercial debut with Qatar Airways this week, the event marked a milestone for engine supplier Rolls-Royce , but slipping unnoticed under the radar with financing was its arch-rival General Electric ."
2015-01-16,7:00 PM,REFILE-EXCLUSIVE-GE finances first A350 powered by rival Rolls-Royce,"PARIS, Jan 16 When the Airbus A350 jet made its commercial debut with Qatar Airways this week, the event marked a milestone for engine supplier Rolls-Royce, but slipping unnoticed under the radar with financing was its arch-rival General Electric."
2015-01-19,1:50 PM,Swiss franc complicates GE's plan to sell Bank BPH - regulator,"WARSAW, Jan 19 The surge in the Swiss franc will make it more difficult for General Electric to sell its Polish Bank BPH to a domestic rival, the head of Poland's regulator KNF said on Monday."
2015-01-19,9:41 AM,Swiss franc surge may hit Polish banks - Moody's,"WARSAW, Jan 19 Moody's Investors Service said on Monday the Swiss franc surge may negatively affect Polish banks, saying General Electric's Polish unit BPH, Bcp's Millennium, Commerzbank's  mBank, and Getin Noble were most vulnerable."
2015-01-20,8:27 PM,"EU regulators to rule on GE, Alstom power deal by Feb. 23",BRUSSELS European Union antitrust regulators have set a Feb. 23 deadline for a decision on whether to clear General Electric's planned purchase of most of French engineering group Alstom's power equipment business.
2015-01-20,3:40 PM,"EU regulators to rule on GE, Alstom power deal by Feb. 23",BRUSSELS European Union antitrust regulators have set a Feb. 23 deadline for a decision on whether to clear General Electric's planned purchase of most of French engineering group Alstom's power equipment business.
2015-01-20,3:36 PM,"EU regulators to rule on GE, Alstom power deal by Feb. 23","BRUSSELS, Jan 20 European Union antitrust regulators have set a Feb. 23 deadline for a decision on whether to clear General Electric's planned purchase of most of French engineering group Alstom's power equipment business."
2015-01-21,6:36 AM,"Alstom keeps full-year targets, to get more cash from GE","PARIS France's Alstom, which is selling most of its power equipment business to General Electric, confirmed its full-year revenue and profit target after posting a 10 percent quarterly sales jump at its rail business."
2015-01-21,7:10 AM,"UPDATE 2-Alstom keeps full-year targets, to get more cash from GE","* Ancillary deals with GE worth 400 mln eur   (Adds detail, shares, analyst comments)"
2015-01-21,6:16 AM,Alstom confirms full-year sales and margin targets,"PARIS, Jan 21 France's Alstom, which is selling most of its power equipment business to General Electric, confirmed its full-year revenue and profit target after posting a 10 percent quarterly sales jump at its remaining rail arm."
2015-01-22,7:27 PM,Low oil prices put pressure on GE shares,"For massive conglomerate General Electric Co , the plunge in oil prices stands to both help and hurt. On Friday, investors could find in GE's fourth-quarter report whether the pain has started to overtake the gain."
2015-01-23,11:47 AM,GE industrial profit rises despite flagging oil unit sales,General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.
2015-01-23,7:52 PM,GE looks to 'play offense' as oil prices sink: CFO,"Even as the drop in oil prices hits its customer base, General Electric Co  plans to ""play offense"" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday."
2015-01-23,5:05 PM,RPT-UPDATE 3-GE industrial profit rises despite flagging oil unit sales,Jan 23 General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.
2015-01-23,12:46 PM,UPDATE 3-GE industrial profit rises despite flagging oil unit sales,Jan 23 General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.
2015-01-23,11:46 AM,"GE profit rises, helped by power, aviation units","Jan 23 General Electric Co posted a rise in quarterly profit on Friday, helped by its businesses selling power-generating turbines and jet engines, although sales in its oil and gas unit slumped."
2015-01-27,4:46 PM,"UPDATE 1-General Electric says to build 1,200 MW power plant in Ghana","PEDUASE, Ghana, Jan 27 General Electric Co (GE)  will build a 1,200-megawatt thermal power plant in Ghana to come onstream in the next five years in a bid to address the West African country's power deficit, chief executive Jeff Immelt said on Tuesday."
2015-01-27,4:15 PM,"General Electric says to build 1,200 MW power plant in Ghana","PEDUASE, Ghana, Jan 27 General Electric Co (GE)  will build a 1,200-megawatt thermal power plant in Ghana to come onstream in the next five years in a bid to address the West African country's power deficit, chief executive Jeff Immelt said on Tuesday."
2015-02-02,11:36 PM,General Electric plans to cut 330 Texas jobs in oil unit,"General Electric Co  plans to cut 330 jobs in Texas in its oil and gas division, as it grapples with pressure on the unit from the drop in oil prices."
2015-02-02,11:15 PM,General Electric plans to cut 330 Texas jobs in oil unit,"Feb 2 General Electric Co plans to cut 330 jobs in Texas in its oil and gas division, as it grapples with pressure on the unit from the drop in oil prices."
2015-02-03,4:40 AM,GE Capital Aviation is Skymark Airlines' top bankruptcy creditor,"TOKYO, Feb 3 The top bankruptcy creditors for Japan's Skymark Airlines Inc are international leasing companies, including an Irish unit of General Electric Co , according to the carrier's reconstruction filing."
2015-02-11,8:54 PM,General Electric to allow shareholders to nominate directors,"WASHINGTON General Electric Co  will allow shareholders to nominate their own corporate directors, becoming one of the few companies to adopt proxy access reforms in a move that could pave the way for others."
