date,time,title,abstract
2015-01-16,12:51 PM,Goldman Sachs profit hit by weak fixed-income trading,Goldman Sachs Group Inc  reported a 7 percent drop in fourth-quarter profit as sharp market moves in December hit its bond-trading business. | Video
2015-01-16,10:51 PM,Goldman Sachs touts commodities muscle as rivals shrink,"NEW YORK Goldman Sachs Group Inc  stuck with commodities trading while rivals have pulled back, and on Friday the bank felt vindicated."
2015-01-16,10:50 PM,Goldman Sachs touts commodities muscle as rivals shrink,"NEW YORK, Jan 16 Goldman Sachs Group Inc  stuck with commodities trading while rivals have pulled back, and on Friday the bank felt vindicated."
2015-01-16,10:26 PM,"Fitch: FICC, Underwriting Weigh on Goldman's 4Q'14 Results","(The following statement was released by the rating agency) NEW YORK, January 16 (Fitch) The Goldman Sachs Group, Inc. (Goldman) reported  relatively weaker net revenue in 4Q'14, with declines in fixed income,  currencies and commodities (FICC) and underwriting outpacing strong performance  in financial advisory and equity sales and trading, according to Fitch Ratings.  While Goldman's overall financial performance was down quarter-over-quarter  (QoQ), consistent with its U.S. global trading and"
2015-01-16,9:57 PM,Goldman need not advance ex-programmer's legal fees - U.S. judge,A U.S. federal judge on Friday said computer programmer Sergey Aleynikov is not entitled to have former employer Goldman Sachs Group Inc cover his legal fees to defend against criminal charges that he stole secret code from the bank's computers.
2015-01-16,9:56 PM,Goldman need not advance ex-programmer's legal fees - U.S. judge,A U.S. federal judge on Friday said computer programmer Sergey Aleynikov is not entitled to have former employer Goldman Sachs Group Inc cover his legal fees to defend against criminal charges that he stole secret code from the bank's computers.
2015-01-16,9:55 PM,Goldman need not advance ex-programmer's legal fees - U.S. judge,Jan 16 A U.S. federal judge on Friday said computer programmer Sergey Aleynikov is not entitled to have former employer Goldman Sachs Group Inc cover his legal fees to defend against criminal charges that he stole secret code from the bank's computers.
2015-01-16,1:10 PM,UPDATE 5-Goldman Sachs profit hit by weak fixed-income trading,* Shares down less than 1 pct in midday trading   (Adds details from conference call; updates share move)
2015-01-16,12:50 PM,"Goldman profit hit by weaker bond trading, investment banking","Jan 16 Goldman Sachs Group Inc reported a 7 percent drop in quarterly profit as investment banking revenue slid and an unexpected bout of market volatility in December hit revenue in its business that trades bonds, currencies and commodities."
2015-01-19,3:20 PM,New Issue- Goldman Sachs prices dual tranche deal,"Underlying govt bond    Over Mid-swaps, equivalent to 135.5bp"
2015-01-20,5:25 PM,Goldman to sell up to 15.4 mln shares in Sports Direct,"LONDON, Jan 20 Goldman Sachs said on Tuesday it was placing up to 15.4 million ordinary shares in Britain's biggest sporting retailer Sports Direct International  on behalf of founder and deputy executive Chairman Mike Ashley."
2015-01-20,1:15 PM,UPDATE 4-Morgan Stanley to pay smaller proportion of revenue in bonuses,"* To pay 39 pct of revenue or less to traders, investment bankers"
2015-01-22,4:11 PM,"Ex-Goldman, Noble traders' macro hedge fund avoids Swiss franc loss, assets triple - sources","LONDON, Jan 22 Guard Capital, a macro hedge fund firm launched by two former top traders at Goldman Sachs and Noble Group, has gained 2.5 percent so far in January, sources said, steering clear of the pain some of its peers suffered after the Swiss franc soared."
2015-01-22,8:50 AM,"Goldman's Cohn: ""We are in currency wars""","DAVOS, Switzerland, Jan 22 Countries around the world are already engaged in a currency war in a bid to boost growth, Gary Cohn, the president and chief operating officer of Goldman Sachs, said on Thursday"
2015-01-23,9:15 PM,"UPDATE 1-Goldman Sachs slashes base metal price forecasts, ups gold",Jan 23 Goldman Sachs Group Inc on Friday slashed its 2015 price forecasts for several base metals including copper and aluminium while raising its estimate for gold by $62 per ounce.
2015-01-23,6:50 PM,"Goldman Sachs slashes 2015 price f'casts for base metals, ups gold","NEW YORK, Jan 23 Goldman Sachs in a report seen by Reuters on Friday slashed its 2015 price forecasts for several base metals due to cost deflation while raising their estimate for gold."
2015-01-23,10:06 AM,"Ex-Goldman, Noble traders' macro hedge fund avoids Swiss franc loss","LONDON Guard Capital, a macro hedge fund firm launched by two former top traders at Goldman Sachs and Noble Group, has gained 2.5 percent so far in January, sources said, steering clear of the pain some of its peers suffered after the Swiss franc soared."
2015-01-24,12:05 PM,Goldman president urges Britain to stay in the EU,"LONDON The president of Goldman Sachs has urged Britain to stay within the European Union, warning, ahead of a May general election, that an exit would put the capital's status as a major financial center at risk."
2015-01-24,10:02 AM,Goldman president urges Britain to stay in the EU,"LONDON, Jan 24 The president of Goldman Sachs  has urged Britain to stay within the European Union, warning, ahead of a May general election, that an exit would put the capital's status as a major financial centre at risk."
2015-01-27,4:34 PM,Oil to stay lower for longer; Chinese demand growth to slow - Goldman,"LONDON Oil prices will stay lower for longer after more than halving since June, Goldman Sachs'  chief commodity analyst said, arguing in his latest research note that demand growth in China and other emerging economies is set to slow."
2015-01-27,4:31 PM,Oil to stay lower for longer; Chinese demand growth to slow - Goldman,"LONDON, Jan 27 Oil prices will stay lower for longer after more than halving since June, Goldman Sachs'  chief commodity analyst said, arguing in his latest research note that demand growth in China and other emerging economies is set to slow."
2015-01-28,5:52 PM,"Barclays, Goldman forecast bearish first half for oil prices","Barclays Plc and Goldman Sachs Group Inc issued even more bearish forecasts for oil prices on Wednesday, predicting no significant recovery in the first half of 2015."
2015-01-28,3:51 PM,"UPDATE 1-Barclays, Goldman forecast bearish first half for oil prices",* Barclays cuts 2015 forecast to $44 a barrel from $72 for Brent
2015-01-28,10:34 AM,Goldman Sachs sees WTI crude oil at close to $40 per barrel in first half,LONDON Goldman Sachs said on Wednesday it expected prices for WTI crude oil  to trade close to $40 per barrel for most of the first half of 2015 in one of the lowest forecasts among major investment banks.
2015-01-30,4:05 PM,MOVES-DMS Offshore appoints former Goldman executive as a director,Jan 30 Fund governance firm DMS Offshore Investment Services appointed former Goldman Sachs Group Inc  executive Westley Chapman as a director.
2015-02-02,6:05 PM,UPDATE 1-Goldman Sachs' CNR to ship coal via public Colombia port - source,"BOGOTA, Feb 2 Goldman Sachs mining affiliate CNR has reached a deal with a public port in Colombia to load its coal shipments which have been suspended for a year after its own docks fell foul of environmental regulations, a port source told Reuters on Monday."
2015-02-02,5:55 PM,Goldman Sachs' CNR to ship coal via public Colombia port - source,"BOGOTA, Feb 2 Goldman Sachs mining affiliate CNR has reached a deal with a public port in Colombia to load its coal shipments which have been suspended for a year after its own docks fell foul of environmental regulations, a port source told Reuters on Monday."
2015-02-02,4:50 PM,BRIEF-Altice says executives to buy shares in company from Carlyle Cable Investments,* Altice SA announces agreement by executives to buy shares in Altice SA from Carlyle
2015-02-02,3:21 PM,UPDATE 1-Dutch state names 14 banks as candidates for ABN Amro listing,"AMSTERDAM, Feb 2 A Dutch state agency said on Monday it had selected 14 domestic and international banks as candidates to oversee a planned stock market listing of banking group ABN Amro, possibly this year."
2015-02-02,12:41 PM,Dutch state names 14 banks as candidates for ABN Amro listing,"AMSTERDAM, Feb 2 A Dutch state agency said on Monday it had selected 14 domestic and international banks as candidates to oversee a planned stock market listing of ABN Amro bank."
2015-02-03,3:46 PM,UPDATE 1-MOVES-BofA poaches banker AJ Murphy from Goldman,"NEW YORK, Feb 3 (IFR) - Bank of America Merrill Lynch has poached AJ Murphy from Goldman Sachs to be co-head of global leveraged finance, a role she is returning to after just a year, according to an internal memo and sources close to the situation."
2015-02-04,2:15 PM,UPDATE 1-GSK gives roadmap for potential 2016 listing of HIV drugs business,* Two new HIV drugs performing better than expected   (Recasts with GSK CEO comments)
2015-02-05,9:40 PM,UPDATE 1-Eni working with Goldman Sachs on gas and power spinoff -sources,"* Eni seeking to sell assets to bolster cash flow   (Adds source comments, background)"
2015-02-05,7:16 PM,Eni working with Goldman Sachs on gas and power spinoff - sources,"MILAN, Feb 5 Italian oil and gas group Eni  is working with Goldman Sachs on the possible spinoff of its power and gas unit, two sources with knowledge of the matter said on Thursday."
2015-02-05,10:42 AM,Bank of Ireland to buy 274 mln euro of commercial loans from Danske,* Bank of Ireland and Goldman Sachs have agreed terms to acquire a commercial loan portfolio of face value 540 million euros from Danske Bank a/s
2015-02-06,4:51 PM,"Exclusive: Startup backed by Goldman, other banks may offer new research, data platform","NEW YORK A startup backed by Wall Street banks plans to create a digital marketplace for research and data products in a potentially ambitious foray into the financial technology and information businesses, people familiar with the matter said."
2015-02-06,4:15 PM,Mr Muscle owner SC Johnson picks up Charterhouse's Deb Group,"LONDON Private equity firm Charterhouse is selling skincare business Deb Group to U.S. household products company SC Johnson, the buyout house said on Friday."
2015-02-06,1:00 PM,Greek bank shares hit by broker downgrades amid debt stand-off,"LONDON, Feb 6 Greek bank shares fell on Friday, capping a week of wild trading swings, as brokers cut their forecasts on worries over dwindling deposits and the effects of political brinksmanship between Greece and its creditors."
2015-02-07,5:20 PM,"John Whitehead, former leader of Goldman Sachs, dies at 92","WASHINGTON John Whitehead, a former senior partner and co-chairman of Goldman Sachs who helped make it a top-tier Wall Street firm and led its international expansion, has died, the investment bank said on Saturday. He was 92."
2015-02-07,5:40 PM,"UPDATE 2-John Whitehead, former leader of Goldman Sachs, dies at 92","WASHINGTON, Feb 7 John Whitehead, a former senior partner and co-chairman of Goldman Sachs who helped make it a top-tier Wall Street firm and led its international expansion, has died, the investment bank said on Saturday. He was 92."
2015-02-07,5:15 PM,"John Whitehead, former leader of Goldman Sachs, has died -company","WASHINGTON, Feb 7 John Whitehead, former senior partner and co-chairman of Goldman Sachs who helped make it a top-tier Wall Street firm and led its international expansion, has died, the investment bank said on Saturday."
2015-02-09,1:36 PM,"UPDATE 1-Morocco's SNI hires Goldman, Rothschild to sell bank stake-Jeune Afrique magazine","RABAT, Feb 9 SNI, the investment vehicle of Morocco's royal family, has hired Goldman Sachs and Rothschild to advise it on the sale of a minority stake in Attijariwafa Bank, one of the SNI's top managers was quoted saying on Monday."
2015-02-09,1:31 PM,"Morocco's SNI hires Goldman, Rothschild to sell bank stake-Jeune Afrique magazine","RABAT, Feb 9 SNI, the investment vehicle of Morocco's royal family, has hired Goldman Sachs and Rothschild to advise it on the sale of a minority stake in Attijariwafa Bank, one of the SNI's top managers was quoted saying on Monday."
2015-02-10,9:32 PM,Goldman ex-programmer files new lawsuit to recoup legal fees,A former Goldman Sachs Group Inc computer programmer on Tuesday sued to force the Wall Street bank to advance his legal fees to defend against its civil claims that he stole secret code from its computers.
2015-02-10,9:17 PM,Goldman ex-programmer files new lawsuit to recoup legal fees,A former Goldman Sachs Group Inc computer programmer on Tuesday sued to force the Wall Street bank to advance his legal fees to defend against its civil claims that he stole secret code from its computers.
2015-02-10,9:12 PM,Goldman ex-programmer files new lawsuit to recoup legal fees,Feb 10 A former Goldman Sachs Group Inc  computer programmer on Tuesday sued to force the Wall Street bank to advance his legal fees to defend against its civil claims that he stole secret code from its computers.
2015-02-10,2:00 PM,"UPDATE 2-Goldman is jack-of-all-trades, not master of one - CEO","NEW YORK, Feb 10 Goldman Sachs Group Inc  is trying to convince investors that its business model does not need to change."
2015-02-10,1:58 PM,Goldman Sachs CEO sees uptick in trading activity,"NEW YORK Goldman Sachs Group Inc is seeing an uptick in trading activity as global political and economic events have led clients to shift their portfolios, Chief Executive Officer Lloyd Blankfein said on Tuesday."
2015-02-10,1:51 PM,Goldman Sachs CEO sees uptick in trading activity,"NEW YORK, Feb 10 Goldman Sachs Group Inc  is seeing an uptick in trading activity as global political and economic events have led clients to shift their portfolios, Chief Executive Officer Lloyd Blankfein said on Tuesday."
2015-02-11,11:47 AM,"MOVES- Pimco, Citigroup, BNY Mellon, Societe Generale, Goldman Sachs","Feb 11 The following financial services industry appointments were announced on Wednesday. To inform us of other job changes, email moves@thomsonreuters.com."
2015-02-11,7:25 PM,MOVES-Goldman names Gordon investment banking services chairman -memo,"NEW YORK, Feb 11 Goldman Sachs Group Inc  promoted media and telecommunications banker Andry Gordon to become global chairman of investment banking services, according to an internal memo  sent to investment banking staff on Wednesday."
2015-02-11,6:35 PM,MOVES-Goldman names duo private equity advisory global co-heads,"Feb 11 Goldman Sachs Group Inc on Wednesday named Alison Mass and Alasdair Warren global co-heads of its financial sponsors group, which advises private equity firms on their deals, according to an internal memo."
2015-02-12,5:56 PM,"KKR, Goldman to cut Kion stake to below 14 percent","FRANKFURT, Feb 12 KKR and Goldman Sachs  are selling 4.9 percent of shares in German forklift truck maker Kion, cutting their stake to 13.9 percent."
2015-02-12,11:47 AM,MOVES-De Grado joins Mediobanca as Italian firm expands in ECM,"LONDON, Feb 12 (IFR) - Former Lehman Brothers and Goldman Sachs equity capital markets banker Felipe De Grado has joined Mediobanca as a managing director in London. He was most recently at Sunrise Brokers, a firm he left at the end of last month."
2015-02-13,11:50 PM,"Citigroup, Goldman, UBS in $235 million mortgage settlement","NEW YORK Citigroup Inc , Goldman Sachs Group Inc  and UBS AG  agreed to pay $235 million in cash to settle U.S. litigation accusing them of concealing the risks of mortgage securities sold by the former Residential Capital LLC before the global financial crisis."
2015-02-13,11:47 PM,"Citigroup, Goldman, UBS in $235 mln U.S. mortgage settlement","NEW YORK Citigroup Inc, Goldman Sachs Group Inc and UBS AG agreed to pay $235 million in cash to settle U.S. litigation accusing them of concealing the risks of mortgage securities sold by the former Residential Capital LLC before the global financial crisis."
2015-02-13,11:41 PM,"UPDATE 1-Citigroup, Goldman, UBS in $235 mln U.S. mortgage settlement","NEW YORK, Feb 13 Citigroup Inc, Goldman Sachs Group Inc and UBS AG agreed to pay $235 million in cash to settle U.S. litigation accusing them of concealing the risks of mortgage securities sold by the former Residential Capital LLC before the global financial crisis."
2015-02-13,10:45 PM,"Citigroup, Goldman, UBS in $235 mln U.S. mortgage settlement","NEW YORK, Feb 13 Citigroup Inc, Goldman Sachs Group Inc and UBS AG have agreed to pay $235 million to settle U.S. litigation accusing them of concealing the risks of mortgage securities sold by the former Residential Capital LLC before the global financial crisis."
2015-02-13,10:30 PM,"BRIEF-Citigroup, Goldman, UBS reach $235 mln settlement of lawsuit over ResCap offerings",Feb 13 Citigroup Inc :  * Goldman Sachs Group Inc UBS AG agree to $235 million
2015-02-13,7:23 AM,BRIEF-AS Roma completes 175 million euros refinancing transaction,* Reported on Thursday completion of the refinancing transaction of 175 million euros ($199.9 million) through the execution of a senior secured facility led by Goldman Sachs as mandated lead arranger and bookrunner
2015-02-13,12:46 AM,"Goldman ex-programmer sues FBI agents, claims rights violations","A former Goldman Sachs Group Inc computer programmer on Thursday sued the FBI agents who investigated him in connection with allegations he stole secret code from the bank's computers, contending they violated his constitutional rights."
2015-02-13,12:31 AM,"Goldman ex-programmer sues FBI agents, claims rights violations","Feb 12 A former Goldman Sachs Group Inc  computer programmer on Thursday sued the FBI agents who investigated him in connection with allegations he stole secret code from the bank's computers, contending they violated his constitutional rights."
2015-02-13,12:30 AM,"Goldman ex-programmer sues FBI agents, claims rights violations","A former Goldman Sachs Group Inc computer programer on Thursday sued the FBI agents who investigated him in connection with allegations he stole secret code from the bank's computers, contending they violated his constitutional rights."
2015-02-13,12:25 AM,"Goldman ex-programmer sues FBI agents, claims rights violations","Feb 12 A former Goldman Sachs Group Inc  computer programmer on Thursday sued the FBI agents who investigated him in connection with allegations he stole secret code from the bank's computers, contending they violated his constitutional rights."
2015-02-17,9:05 PM,"RPT-UPDATE 1-Bank of Portugal, Goldman gear up for legal battle over bank loan","LISBON, Feb 17 The Bank of Portugal on Tuesday stuck to a decision to keep a loan linked to Goldman Sachs in a ""bad bank"" carved out after the rescue of Banco Espirito Santo (BES), putting the central bank and Goldman Sachs on course for a legal battle."
2015-02-17,9:05 PM,"UPDATE 1-Bank of Portugal, Goldman gear up for legal battle over bank loan","LISBON, Feb 17 The Bank of Portugal on Tuesday stuck to a decision to keep a loan linked to Goldman Sachs in a ""bad bank"" carved out after the rescue of Banco Espirito Santo (BES), putting the central bank and Goldman Sachs on course for a legal battle."
2015-02-17,8:41 PM,Goldman Sachs to pursue legal remedies in dispute with Bank of Portugal,"LISBON Goldman Sachs said it would ""pursue all appropriate legal remedies without delay"" after Bank of Portugal stuck to a decision to keep a loan linked to the U.S. bank in a ""bad bank"" carved out after the rescue of Banco Espirito Santo (BES)."
2015-02-17,8:20 PM,REFILE-Goldman Sachs to pursue legal remedies in dispute with Bank of Portugal,"LISBON, Feb 17 Goldman Sachs said it would ""pursue all appropriate legal remedies without delay"" after Bank of Portugal stuck to a decision to keep a loan linked to the U.S. bank in a ""bad bank"" carved out after the rescue of Banco Espirito Santo (BES)."
2015-02-18,4:00 PM,UPDATE 1-Citigroup to set aside $100 bln to fund green initiatives,"Feb 18 Citigroup Inc said it would set aside $100 billion to fund environmental projects over the next decade, doubling the amount it had earmarked for such projects in 2007."
2015-02-18,2:05 PM,Citigroup to set aside $100 bln to fund green initiatives,"Feb 18 Citigroup Inc said it would set aside $100 billion to fund environmental projects over the next decade, doubling the amount it had earmarked for such projects in 2007."
2015-02-20,2:20 PM,MOVES-Leonteq hires Jeremy Ng from Goldman Sachs,Feb 20 Investment technology provider Leonteq AG  hired Jeremy Ng from Goldman Sachs Group Inc as deputy chief executive at its Singapore office.
2015-02-20,12:45 AM,Santos taps Goldman Sachs to run Queensland gas pipeline sale,"MELBOURNE, Feb 20 Santos Ltd and its partners have appointed Goldman Sachs to run the sale of the gas pipeline supplying their Gladstone liquefied natural gas plant, on the heels of BG Group's $5 billion sale of its Queensland gas pipeline, Santos' chief said on Friday."
2015-02-23,9:17 PM,Goldman warns of federal lawsuit risk over mortgage bond sales,Goldman Sachs Group Inc said it could face a federal civil lawsuit after a government probe concluded that the bank had violated laws related to sale of residential mortgage-backed securities before the financial crisis.
2015-02-23,1:51 PM,Goldman warns of federal lawsuit risk over mortgage bond sales,Goldman Sachs Group Inc  said it could face a federal civil lawsuit after a government probe concluded that the bank had violated laws related to sale of residential mortgage-backed securities before the financial crisis.
2015-02-23,1:45 PM,UPDATE 2-Goldman warns of federal lawsuit risk over mortgage bond sales,Feb 23 Goldman Sachs Group Inc said it could face a federal civil lawsuit after a government probe concluded that the bank had violated laws related to sale of residential mortgage-backed securities before the financial crisis.
2015-02-23,1:16 PM,Goldman raises top end of legal loss estimate,"Feb 23 Goldman Sachs Group Inc has raised the top end of its estimate of ""reasonably possible"" legal losses to about $3 billion from $2.5 billion."
2015-02-25,2:40 AM,UPDATE 1-Italy's Agnelli family seeks buyers for Cushman & Wakefield -WSJ,"Feb 24 Italy's Agnelli family, which controls Cushman & Wakefield Inc, is putting the world's third-largest real estate company up for sale, the Wall Street Journal reported, quoting people familiar with the matter."
2015-02-25,12:25 AM,Italy's Agnelli family seeks buyers for Cushman & Wakefield -WSJ,"Feb 24 Italy's Agnelli family, which controls Cushman & Wakefield Inc, is putting the world's third-largest real estate company up for sale, the Wall Street Journal reported, quoting people familiar with the matter."
2015-02-26,11:32 AM,"MOVES- Goldman Sachs, Morgan Stanley, Credit Suisse, KPMG","Feb 26 The following financial services industry appointments were announced on Thursday. To inform us of other job changes, email moves@thomsonreuters.com."
2015-02-26,5:50 PM,Goldman Sachs UK corporate broking co-head Shelley set to join Barclays,"Feb 26 Philip Shelley, co-head of UK corporate broking at Goldman Sachs Group Inc is set to join Barclays, people familiar with the matter told Reuters."
2015-02-26,3:39 PM,MOVES-Goldman adds to its M&A leadership team,"Feb 26 Goldman Sachs Group Inc said on Thursday it had promoted two regional heads of its mergers and acquisitions (M&A) business to global M&A co-heads, and made one of its previous global M&A co-heads a global M&A co-chairman."
2015-03-04,4:15 PM,"BRIEF-Goldman Sachs, JPMorgan, Pacorini win dismissal of aluminum price-fixing claims",March 4 Goldman Sachs Group Inc :  * JPMorgan Chase & Co pacorini metals ag win dismissal of aluminum
2015-03-04,2:21 PM,Judge throws out U.S. aluminum price-fixing claims,A U.S. judge has dismissed antitrust litigation accusing a variety of Wall Street banks and commodity merchants of conspiring to drive up aluminum prices by reducing supply.
2015-03-04,4:00 PM,UPDATE 2-Judge throws out U.S. aluminum price-fixing claims,"NEW YORK, March 4 A U.S. judge has dismissed antitrust litigation accusing a variety of Wall Street banks and commodity merchants of conspiring to drive up aluminum prices by reducing supply."
2015-03-05,4:50 PM,"BRIEF-TPG, Goldman Sachs to sell shares in nappy group Ontex - bookrunner","* TPG, Goldman Sachs launch sale of 15.6 mln shares in Belgian nappy maker Ontex Group - bookrunners"
2015-03-05,1:32 AM,"HKBN IPO priced at top of range as CVC, GIC, Carlyle raise $710 million","HONG KONG Private equity firm CVC Capital Partners [CVC.UL], a unit of Carlyle Group LP  and Singapore's sovereign wealth fund GIC [GIC.UL] raised a combined $710 million after Hong Kong's second-largest broadband Internet provider, HKBN Ltd , priced its IPO at the top of expectations, people familiar with the deal said on Thursday."
2015-03-06,7:50 AM,Private equity owners exit nappy maker Ontex,"BRUSSELS, March 6 Texas Pacific Group  and Goldman Sachs have sold their stake in Belgian hygiene products maker Ontex, the groups said in a joint statement on Friday."
2015-03-06,7:15 AM,"BRIEF-TPG, Goldman Sachs sell shares in nappy group Ontex at 25.5 euros per share","* TPG, Goldman Sachs complete sale of 15.6 million shares in nappy maker Ontex Group at a price of 25.5 euros per share"
2015-03-09,11:37 PM,Goldman says long-time director Dahlbäck will not stand for re-election,"Goldman Sachs Group Inc on Monday said Claes Dahlbäck, who has served on the bank's board of directors for more than a decade, would not stand for re-election at its 2015 annual shareholder meeting."
2015-03-09,11:30 PM,Goldman says long-time director Dahlbäck will not stand for re-election,"March 9 Goldman Sachs Group Inc on Monday said Claes Dahlbäck, who has served on the bank's board of directors for more than a decade, would not stand for re-election at its 2015 annual shareholder meeting."
2015-03-09,3:30 AM,RPT-UPDATE 1-U.S. crude prices to drop to $40 a barrel as inventories rise -Goldman,"SINGAPORE, March 9 Oil prices will reverse their recent gains as global crude inventories begin to increase again, with U.S. crude likely to drop as far as $40 a barrel in the near-term, Goldman Sachs said."
2015-03-09,3:26 AM,U.S. crude prices to drop to $40 a barrel as inventories rise: Goldman,"SINGAPORE Oil prices will reverse their recent gains as global crude inventories begin to increase again, with U.S. crude likely to drop as far as $40 a barrel in the near-term, Goldman Sachs said."
2015-03-10,10:47 PM,UPDATE 2-U.S. judge urges no Goldman gender bias class action,"NEW YORK, March 10 A federal judge on Tuesday recommended against certifying a class-action lawsuit in which female employees at Goldman Sachs Group Inc accused the Wall Street bank of gender bias in pay and promotions."
2015-03-10,10:57 PM,US judge recommends against Goldman gender-bias class action,NEW YORK A federal judge on Tuesday recommended against certifying a class-action lawsuit in which current and former women employees at Goldman Sachs Group Inc accused the Wall Street bank of gender-based bias in pay and promotions.
2015-03-10,10:30 PM,U.S. judge recommends no Goldman gender-bias class action,NEW YORK A federal judge on Tuesday recommended against certifying a class-action lawsuit in which current and former female employees at Goldman Sachs Group Inc  accused the Wall Street bank of gender-based bias in pay and promotions.
2015-03-10,10:26 PM,US judge recommends no Goldman gender-bias class action,"NEW YORK, March 10 A federal judge on Tuesday recommended against certifying a class-action lawsuit in which current and former female employees at Goldman Sachs Group Inc  accused the Wall Street bank of gender-based bias in pay and promotions."
2015-03-10,1:00 PM,"MOVES-BNY Mellon, Barclays, Citi, Goldman Sachs","March 10 The following financial services industry appointments were announced on Tuesday. To inform us of other job changes, email moves@thomsonreuters.com."
2015-03-13,11:40 AM,EQT and Goldman Sachs sell 19 percent of ISS for $1 billion,"COPENHAGEN Private equity company EQT and funds advised by Goldman Sachs  have sold their 19.3 percent stake in Danish business services firm ISS  for 7.3 billion Danish crowns ($1.04 billion), ISS said."
2015-03-13,12:10 PM,FOREX-Eyes on dollar parity after brutal week for euro,"* Sterling hits almost five-year low   (Updates prices, adds quotes, flow data)"
2015-03-13,11:30 AM,CORRECTED-UPDATE 1-EQT and Goldman Sachs sell 19 pct of ISS for $1 bln,"COPENHAGEN, March 13 Private equity company EQT and funds advised by Goldman Sachs have sold their 19.3 percent stake in Danish business services firm ISS for 7.3 billion Danish crowns ($1.04 billion), ISS said."
2015-03-13,11:26 AM,"UPDATE 1-Goldman slashes euro forecasts, sees new low $0.80 by end-2017","LONDON, March 13 U.S. investment bank Goldman Sachs slashed its forecasts for the euro on Friday, predicting that it will fall through parity with the dollar within a year and plunge to a new record low of $0.80 by the end of 2017."
2015-03-13,10:35 AM,"Goldman slashes euro forecasts, sees $0.80 by end-2017","LONDON, March 13 U.S. investment bank Goldman Sachs slashed its forecasts for the euro on Friday, predicting that it will plunge through parity with the dollar within a year and hit a new record low by the end of 2017."
2015-03-13,6:45 AM,EQT and Goldman Sachs sell 19 pct of ISS for $1 bln,"COPENHAGEN, March 13 Private equity company EQT and funds advised by Goldman Sachs have sold their 19.3 percent stake in Danish business services firm ISS for a total amount of 7.3 Billion Danish crowns ($1.04 billion), ISS said late on Thursday."
2015-03-16,12:30 PM,"Goldman names Qin new Asia commodities chief, Glencore hires Thean","March 16 Goldman Sachs has appointed Xiao Qin as head of its Asia Pacific commodities business, according to an internal memo, with the bank's former oil and metals trading chief in Singapore, Quek Chin Thean, joining Glencore ."
2015-03-17,8:50 PM,"Freeport taps Goldman, Barclays to help find partners: sources","Natural resources conglomerate Freeport-McMoRan Inc has hired Goldman Sachs Group Inc and Barclays Plc to help find private equity firms that will finance some of its projects, according to people familiar with the matter."
2015-03-17,8:46 PM,"Freeport taps Goldman, Barclays to help find partners -sources","March 17 Natural resources conglomerate Freeport-McMoRan Inc has hired Goldman Sachs Group Inc  and Barclays Plc to help find private equity firms that will finance some of its projects, according to people familiar with the matter."
2015-03-17,9:15 AM,UPDATE 1-Ex-Brevan Howard star Rokos hires top Goldman exec for hedge fund start-up,"* Riley to move to London from Hong Kong   (Adds details, background)"
2015-03-17,8:25 AM,Ex-Goldman top trader Riley joins Rokos hedge fund start-up,"LONDON, March 17 Former Goldman Sachs  co-head of Asia Pacific macro trading, Stuart Riley, is joining the London-based hedge fund start-up by former Brevan Howard star trader Chris Rokos."
2015-03-17,7:35 AM,Fosun International weighs bid for Cushman & Wakefield -Bloomberg,"March 17 Chinese conglomerate Fosun International Ltd is considering a bid for Cushman & Wakefield Inc, the world's third-largest real estate company, Bloomberg reported, citing sources familiar with the matter."
2015-03-18,6:57 PM,Citigroup sues ex-Goldman partners' firm over Swiss franc losses,NEW YORK Citigroup Inc has sued a Connecticut firm founded by two former Goldman Sachs partners for $25 million over losses incurred during the unexpected surge in the Swiss franc in January.
2015-03-18,6:51 PM,Citigroup sues ex-Goldman partners' firm over Swiss franc losses,NEW YORK Citigroup Inc has sued a Connecticut firm founded by two former Goldman Sachs partners for $25 million over losses incurred during the unexpected surge in the Swiss franc in January.
2015-03-18,6:50 PM,Citigroup sues ex-Goldman partners' firm over Swiss franc losses,"NEW YORK, March 18 Citigroup Inc has sued a Connecticut firm founded by two former Goldman Sachs partners for $25 million over losses incurred during the unexpected surge in the Swiss franc in January."
2015-03-19,4:40 AM,Allianz hedges stake in CPIC through $700 million deal with Goldman,HONG KONG Allianz SE struck a deal with Goldman Sachs to help the German company hedge part of its stake in China Pacific Insurance Group (CPIC) and lock in profits from two rounds of investments that Allianz made in China's third-largest insurer.
2015-03-19,4:30 AM,UPDATE 2-Allianz hedges stake in CPIC through $700 mln deal with Goldman,* CPIC shares close 2.9 pct down following Goldman transaction   (Adds statement from Allianz in 3rd paragraph)
2015-03-19,1:06 AM,Allianz in $700 mln deal with Goldman to hedge CPIC stake-terms,"HONG KONG, March 19 German insurer Allianz  has struck a $700 million deal with Goldman Sachs  to protect most of its stake in China Pacific Insurance Group Co Ltd (CPIC), according to a term sheet of the deal seen by Reuters."
2015-03-20,10:01 AM,"Goldman, UBS join ex-'fixing' banks for new LBMA gold price","LONDON The new London Bullion Market Association (LBMA) Gold Price went live for the first time on Friday, with Goldman Sachs and UBS joining the four members of the now defunct gold ""fix"" in setting its electronic replacement."
2015-03-20,1:35 PM,"UPDATE 1-Goldman, UBS join ex-""fixing"" banks for new LBMA gold price","* ICE Benchmark Administration operating new process   (Adds background, comment)"
