,compound,neg,neu,pos,trading_date
536,-0.9686,0.157,0.759,0.084,2016-11-04
537,0.0258,0.0,0.956,0.044,2016-11-08
538,0.0,0.0,1.0,0.0,2016-11-10
539,0.4767,0.0,0.942,0.058,2016-11-11
540,0.5622,0.0,0.826,0.174,2016-11-16
541,0.3818,0.0,0.935,0.065,2016-11-15
542,0.0,0.0,1.0,0.0,2016-11-17
543,0.1027,0.097,0.77,0.133,2016-11-18
544,0.34,0.0,0.87,0.13,2016-11-22
545,0.0,0.0,1.0,0.0,2016-11-21
546,0.8807,0.0,0.851,0.149,2016-11-25
547,0.6908,0.0,0.835,0.165,2016-11-30
548,0.8555,0.03,0.879,0.091,2016-12-01
549,0.2732,0.0,0.928,0.072,2016-12-02
550,0.0,0.0,1.0,0.0,2016-12-11
551,0.891,0.0,0.872,0.128,2016-12-12
552,0.7184,0.0,0.946,0.054,2016-12-14
553,0.4215,0.0,0.909,0.091,2016-12-16
554,0.8126,0.112,0.716,0.172,2016-12-17
555,-0.34,0.148,0.753,0.098,2016-12-21
556,0.0,0.0,1.0,0.0,2016-12-23
557,0.6486,0.0,0.872,0.128,2017-01-05
558,0.8555,0.0,0.886,0.114,2017-01-06
559,0.0,0.0,1.0,0.0,2017-01-10
560,-0.296,0.112,0.833,0.055,2017-01-09
561,-0.4215,0.058,0.942,0.0,2017-01-11
562,0.4939,0.0,0.925,0.075,2017-01-12
563,0.2263,0.008,0.982,0.011,2017-01-19
564,0.981,0.017,0.834,0.149,2017-01-18
565,-0.6124,0.078,0.894,0.028,2017-01-20
566,0.4767,0.0,0.94,0.06,2017-01-21
567,0.0258,0.0,0.969,0.031,2017-01-23
568,-0.9744,0.101,0.872,0.027,2017-01-25
569,-0.5267,0.087,0.864,0.049,2017-01-24
570,0.4019,0.0,0.912,0.088,2017-01-28
571,0.6597,0.0,0.873,0.127,2017-01-27
572,-0.1027,0.019,0.958,0.023,2017-01-30
573,0.8074,0.0,0.952,0.048,2017-01-31
574,0.3818,0.0,0.874,0.126,2017-02-01
575,0.8074,0.0,0.87,0.13,2017-02-03
576,0.0,0.064,0.849,0.087,2017-02-07
577,-0.4939,0.142,0.775,0.083,2017-02-08
578,0.0,0.0,1.0,0.0,2017-02-11
579,0.25,0.0,0.935,0.065,2017-02-13
580,0.8555,0.0,0.914,0.086,2017-02-15
581,-0.3818,0.06,0.884,0.056,2017-02-14
582,0.1779,0.068,0.8,0.132,2017-02-20
583,0.3612,0.0,0.943,0.057,2017-02-22
584,0.5267,0.0,0.962,0.038,2017-02-24
585,0.0,0.0,1.0,0.0,2017-02-26
586,-0.1531,0.064,0.886,0.05,2017-02-28
587,-0.4939,0.041,0.959,0.0,2017-02-27
588,-0.1531,0.045,0.955,0.0,2017-03-03
589,0.128,0.0,0.957,0.043,2017-03-02
590,0.5859,0.043,0.78,0.177,2017-03-04
591,-0.836,0.154,0.846,0.0,2017-03-08
592,0.0,0.0,1.0,0.0,2017-03-14
593,0.9391,0.0,0.866,0.134,2017-03-13
594,0.4019,0.0,0.965,0.035,2017-03-15
595,0.0258,0.041,0.917,0.042,2017-03-16
596,-0.2315,0.071,0.929,0.0,2017-03-18
597,0.1918,0.031,0.94,0.029,2017-03-17
598,-0.5423,0.249,0.636,0.115,2017-03-21
599,0.6249,0.088,0.794,0.118,2017-03-24
600,-0.6249,0.137,0.863,0.0,2017-03-23
601,0.0,0.0,1.0,0.0,2017-03-28
602,-0.8591,0.095,0.86,0.045,2017-03-27
603,0.0,0.0,1.0,0.0,2017-03-29
604,-0.0516,0.057,0.891,0.052,2017-04-03
605,0.0,0.0,1.0,0.0,2017-04-06
606,0.3818,0.0,0.658,0.342,2017-04-10
607,-0.743,0.107,0.893,0.0,2017-04-13
608,-0.6369,0.11,0.862,0.028,2017-04-14
609,0.25,0.0,0.957,0.043,2017-04-15
610,-0.875,0.068,0.925,0.008,2017-04-18
611,-0.7506,0.074,0.875,0.051,2017-04-19
612,0.4767,0.0,0.868,0.132,2017-04-20
613,0.25,0.0,0.951,0.049,2017-04-21
614,-0.6486,0.09,0.822,0.088,2017-04-25
615,0.2023,0.0,0.951,0.049,2017-04-26
616,0.891,0.031,0.854,0.115,2017-04-27
617,0.765,0.029,0.911,0.06,2017-04-28
618,0.0,0.0,1.0,0.0,2017-05-02
619,0.4588,0.051,0.871,0.079,2017-05-05
620,0.8225,0.0,0.935,0.065,2017-05-08
621,0.8555,0.0,0.848,0.152,2017-05-10
622,0.6124,0.0,0.81,0.19,2017-05-09
623,0.347,0.0,0.979,0.021,2017-05-11
624,0.296,0.0,0.82,0.18,2017-05-13
625,0.875,0.0,0.786,0.214,2017-05-16
626,0.4215,0.0,0.909,0.091,2017-05-20
627,0.0,0.0,1.0,0.0,2017-05-23
628,0.0,0.0,1.0,0.0,2017-05-24
629,0.6124,0.0,0.854,0.146,2017-05-27
630,0.0,0.0,1.0,0.0,2017-05-26
631,-0.2263,0.022,0.978,0.0,2017-05-30
632,0.8176,0.0,0.962,0.038,2017-05-31
633,-0.8316,0.087,0.904,0.009,2017-06-01
634,0.9001,0.015,0.899,0.086,2017-06-02
635,0.6369,0.0,0.755,0.245,2017-06-03
636,0.6808,0.0,0.947,0.053,2017-06-05
637,0.7184,0.0,0.875,0.125,2017-06-07
638,0.7184,0.0,0.833,0.167,2017-06-08
639,0.0,0.0,1.0,0.0,2017-06-09
640,0.2732,0.041,0.879,0.08,2017-06-15
641,0.0,0.0,1.0,0.0,2017-06-14
642,0.3182,0.018,0.927,0.054,2017-06-16
643,0.5859,0.0,0.936,0.064,2017-06-21
644,0.4215,0.0,0.96,0.04,2017-06-22
645,0.7351,0.0,0.941,0.059,2017-06-24
646,-0.7351,0.066,0.908,0.026,2017-06-28
647,0.0,0.0,1.0,0.0,2017-06-29
648,0.6369,0.0,0.907,0.093,2017-07-01
649,0.4019,0.031,0.89,0.079,2017-06-30
650,-0.2732,0.068,0.866,0.066,2017-07-05
651,0.7845,0.0,0.95,0.05,2017-07-12
652,0.9595,0.0,0.77,0.23,2017-07-13
653,0.0,0.0,1.0,0.0,2017-07-17
654,0.8694,0.033,0.877,0.09,2017-07-18
655,0.8316,0.046,0.889,0.065,2017-07-19
656,0.8519,0.0,0.907,0.093,2017-07-20
657,0.6808,0.0,0.928,0.072,2017-07-21
658,0.0,0.0,1.0,0.0,2017-07-22
659,0.4404,0.0,0.953,0.047,2017-07-25
660,0.7506,0.047,0.863,0.09,2017-07-27
661,0.0,0.0,1.0,0.0,2017-07-26
662,0.765,0.0,0.767,0.233,2017-07-28
663,0.4939,0.024,0.932,0.044,2017-07-31
664,-0.3532,0.039,0.925,0.036,2017-08-02
665,0.1027,0.035,0.909,0.056,2017-08-03
666,-0.2023,0.02,0.967,0.013,2017-08-04
667,-0.7506,0.061,0.939,0.0,2017-08-10
668,0.1531,0.042,0.921,0.037,2017-08-09
669,0.4215,0.048,0.83,0.122,2017-08-11
670,0.296,0.0,0.973,0.027,2017-08-15
671,0.5267,0.0,0.761,0.239,2017-08-14
672,0.0,0.145,0.734,0.121,2017-08-17
673,0.8225,0.0,0.849,0.151,2017-08-20
674,0.4939,0.0,0.975,0.025,2017-08-22
675,0.0258,0.0,0.966,0.034,2017-08-21
676,-0.836,0.208,0.769,0.023,2017-08-30
677,-0.2732,0.068,0.865,0.067,2017-08-31
678,0.5267,0.0,0.914,0.086,2017-09-02
679,-0.5267,0.063,0.937,0.0,2017-09-01
680,0.9201,0.008,0.913,0.079,2017-09-07
681,-0.7184,0.073,0.9,0.026,2017-09-06
682,0.0,0.0,1.0,0.0,2017-09-09
683,0.7783,0.0,0.854,0.146,2017-09-08
684,0.8744,0.036,0.892,0.072,2017-09-12
685,-0.128,0.049,0.951,0.0,2017-09-11
686,0.5574,0.033,0.912,0.055,2017-09-14
687,0.0,0.0,1.0,0.0,2017-09-15
688,0.4939,0.038,0.895,0.066,2017-09-16
689,0.0,0.0,1.0,0.0,2017-09-18
690,0.2023,0.0,0.927,0.073,2017-09-20
691,0.0,0.0,1.0,0.0,2017-09-19
692,0.2732,0.0,0.938,0.062,2017-09-25
693,-0.2577,0.042,0.93,0.028,2017-09-29
694,0.4215,0.046,0.873,0.082,2017-09-30
695,0.4067,0.055,0.835,0.109,2017-10-02
696,0.8885,0.032,0.876,0.092,2017-10-04
697,0.0,0.0,1.0,0.0,2017-10-03
698,0.4939,0.0,0.921,0.079,2017-10-05
699,0.7003,0.048,0.773,0.18,2017-10-07
700,-0.34,0.063,0.909,0.028,2017-10-06
701,0.0,0.0,1.0,0.0,2017-10-10
702,0.9169,0.0,0.895,0.105,2017-10-11
703,0.9136,0.041,0.844,0.115,2017-10-12
704,0.5423,0.072,0.823,0.104,2017-10-13
705,0.802,0.0,0.889,0.111,2017-10-16
706,0.9542,0.016,0.891,0.093,2017-10-18
707,0.8481,0.03,0.898,0.073,2017-10-17
708,0.8481,0.0,0.919,0.081,2017-10-19
709,0.25,0.053,0.87,0.077,2017-10-20
710,0.7184,0.0,0.795,0.205,2017-10-24
711,0.0,0.0,1.0,0.0,2017-10-25
712,0.7579,0.068,0.651,0.28,2017-10-26
713,0.5574,0.0,0.827,0.173,2017-10-31
714,0.0,0.0,1.0,0.0,2017-10-30
715,-0.5574,0.049,0.905,0.046,2017-11-03
716,-0.296,0.122,0.757,0.121,2017-11-02
717,-0.7506,0.041,0.959,0.0,2017-11-07
718,0.0,0.0,1.0,0.0,2017-11-06
719,0.7783,0.0,0.95,0.05,2017-11-08
720,0.9485,0.0,0.85,0.15,2017-11-09
721,0.0,0.0,1.0,0.0,2017-11-15
722,0.3818,0.025,0.941,0.034,2017-11-14
723,0.25,0.027,0.923,0.05,2017-11-16
724,0.5106,0.088,0.774,0.138,2017-11-18
725,0.2263,0.021,0.925,0.054,2017-11-17
726,0.8126,0.0,0.945,0.055,2017-11-20
727,0.3182,0.0,0.94,0.06,2017-11-21
728,0.0,0.0,1.0,0.0,2017-11-23
729,0.0516,0.0,0.972,0.028,2017-11-29
730,-0.4588,0.087,0.852,0.061,2017-11-28
731,0.5574,0.031,0.821,0.149,2017-11-30
732,0.1531,0.0,0.974,0.026,2017-12-01
733,-0.0258,0.022,0.978,0.0,2017-12-05
734,0.743,0.0,0.836,0.164,2017-12-07
735,0.128,0.0,0.857,0.143,2017-12-06
736,0.7925,0.0,0.908,0.092,2017-12-08
737,0.9559,0.0,0.831,0.169,2017-12-12
738,0.8555,0.0,0.87,0.13,2017-12-22
739,0.7351,0.036,0.855,0.109,2017-12-28
740,0.2382,0.057,0.886,0.057,2017-12-30
741,0.743,0.012,0.902,0.086,2017-12-29
742,0.5267,0.0,0.953,0.047,2018-01-04
743,0.0,0.0,1.0,0.0,2018-01-09
744,0.656,0.0,0.903,0.097,2018-01-08
745,0.296,0.0,0.936,0.064,2018-01-11
746,0.8481,0.0,0.85,0.15,2018-01-10
747,0.0258,0.0,0.966,0.034,2018-01-12
748,-0.9413,0.215,0.67,0.115,2018-01-13
749,-0.8957,0.126,0.846,0.028,2018-01-16
750,0.9022,0.06,0.792,0.148,2018-01-17
751,0.93,0.0,0.849,0.151,2018-01-18
752,0.0,0.0,1.0,0.0,2018-01-20
753,-0.3612,0.053,0.947,0.0,2018-01-19
754,0.0,0.0,1.0,0.0,2018-01-25
755,0.3612,0.0,0.848,0.152,2018-01-24
756,0.6408,0.0,0.938,0.062,2018-01-26
757,0.6597,0.0,0.93,0.07,2018-01-27
758,0.0,0.0,1.0,0.0,2018-01-30
759,0.0258,0.0,0.969,0.031,2018-01-29
760,-0.6808,0.057,0.943,0.0,2018-01-31
761,-0.381,0.073,0.853,0.075,2018-02-01
762,0.6808,0.0,0.921,0.079,2018-02-04
763,-0.7783,0.041,0.959,0.0,2018-02-06
764,0.0,0.0,1.0,0.0,2018-02-07
765,0.6669,0.03,0.877,0.093,2018-02-09
766,0.9274,0.023,0.878,0.099,2018-02-13
767,0.0,0.0,1.0,0.0,2018-02-15
768,0.4824,0.0,0.892,0.108,2018-02-14
769,0.7125,0.0,0.928,0.072,2018-02-16
770,0.0,0.0,1.0,0.0,2018-02-21
771,0.0516,0.067,0.837,0.095,2018-02-23
772,-0.2023,0.023,0.96,0.017,2018-02-26
773,0.0,0.0,1.0,0.0,2018-02-27
774,0.0,0.0,1.0,0.0,2018-02-28
775,0.0,0.0,1.0,0.0,2018-03-02
776,0.4019,0.0,0.963,0.037,2018-03-01
777,0.7783,0.0,0.874,0.126,2018-03-06
778,0.8402,0.0,0.956,0.044,2018-03-08
779,0.0258,0.0,0.973,0.027,2018-03-07
780,-0.2023,0.016,0.973,0.011,2018-03-10
781,0.8689,0.0,0.906,0.094,2018-03-09
782,0.5198,0.0,0.971,0.029,2018-03-12
783,0.9719,0.014,0.881,0.105,2018-03-14
784,0.8316,0.011,0.946,0.043,2018-03-16
785,-0.9062,0.149,0.851,0.0,2018-03-15
786,-0.6124,0.04,0.96,0.0,2018-03-20
787,0.0,0.0,1.0,0.0,2018-03-19
788,0.9761,0.0,0.764,0.236,2018-03-21
789,-0.9753,0.103,0.882,0.014,2018-03-23
790,0.0,0.0,1.0,0.0,2018-03-22
791,-0.7351,0.06,0.94,0.0,2018-03-27
792,0.0,0.0,1.0,0.0,2018-03-26
793,-0.4588,0.143,0.857,0.0,2018-03-31
794,-0.4588,0.152,0.848,0.0,2018-04-01
795,0.2023,0.0,0.97,0.03,2018-04-04
796,0.0,0.0,1.0,0.0,2018-04-03
797,0.3818,0.0,0.948,0.052,2018-04-07
798,0.6908,0.03,0.902,0.068,2018-04-09
799,0.3182,0.02,0.932,0.049,2018-04-10
800,0.1211,0.052,0.891,0.057,2018-04-11
801,0.8176,0.0,0.805,0.195,2018-04-12
802,0.7964,0.0,0.896,0.104,2018-04-13
803,0.8331,0.0,0.87,0.13,2018-04-16
804,0.2885,0.063,0.877,0.06,2018-04-18
805,0.9816,0.0,0.843,0.157,2018-04-17
806,0.7351,0.03,0.864,0.106,2018-04-19
807,0.2023,0.196,0.536,0.268,2018-04-20
808,0.9353,0.0,0.857,0.143,2018-04-24
809,0.2023,0.196,0.536,0.268,2018-04-23
810,0.7096,0.0,0.813,0.187,2018-04-26
811,0.886,0.024,0.853,0.122,2018-05-01
812,-0.4278,0.062,0.938,0.0,2018-04-30
813,0.9851,0.033,0.802,0.165,2018-05-02
814,0.9081,0.0,0.809,0.191,2018-05-03
815,-0.9796,0.222,0.778,0.0,2018-05-04
816,0.8834,0.052,0.829,0.119,2018-05-09
817,0.8993,0.0,0.861,0.139,2018-05-10
818,0.4939,0.017,0.923,0.061,2018-05-14
819,0.7065,0.0,0.672,0.328,2018-05-15
820,0.7351,0.0,0.883,0.117,2018-05-16
821,0.3818,0.0,0.983,0.017,2018-05-19
822,0.7096,0.0,0.922,0.078,2018-05-23
823,0.4019,0.0,0.887,0.113,2018-05-29
824,-0.765,0.178,0.822,0.0,2018-05-31
825,0.9217,0.023,0.866,0.112,2018-06-01
826,-0.8126,0.069,0.883,0.048,2018-06-05
827,0.0,0.0,1.0,0.0,2018-06-06
828,0.5423,0.0,0.901,0.099,2018-06-08
829,0.0,0.0,1.0,0.0,2018-06-20
830,0.0,0.0,1.0,0.0,2018-06-21
831,0.0,0.0,1.0,0.0,2018-06-27
832,0.3818,0.0,0.935,0.065,2018-06-29
833,0.8807,0.0,0.885,0.115,2018-07-03
834,0.0516,0.115,0.75,0.135,2018-07-02
835,0.0,0.085,0.831,0.085,2018-07-04
836,-0.9674,0.178,0.805,0.017,2018-07-10
837,0.0,0.0,1.0,0.0,2018-07-11
838,0.0516,0.068,0.824,0.109,2018-07-12
839,0.1779,0.063,0.826,0.111,2018-07-13
840,0.8225,0.021,0.926,0.053,2018-07-17
841,0.0,0.0,1.0,0.0,2018-07-16
842,0.8316,0.07,0.757,0.172,2018-07-18
843,0.0,0.0,1.0,0.0,2018-07-20
844,0.0,0.0,1.0,0.0,2018-07-27
845,0.0258,0.0,0.99,0.01,2018-08-06
846,-0.4939,0.149,0.851,0.0,2018-08-08
847,-0.4939,0.144,0.856,0.0,2018-08-07
848,-0.93,0.11,0.863,0.027,2018-08-10
849,0.2023,0.0,0.95,0.05,2018-08-11
850,0.0258,0.048,0.901,0.051,2018-08-13
851,0.886,0.054,0.847,0.1,2018-08-15
852,0.0,0.0,1.0,0.0,2018-08-14
853,0.296,0.0,0.947,0.053,2018-08-16
854,0.0772,0.0,0.967,0.033,2018-08-18
855,-0.2263,0.066,0.888,0.047,2018-08-21
856,-0.2732,0.02,0.98,0.0,2018-08-22
857,0.0,0.0,1.0,0.0,2018-08-23
858,-0.5859,0.045,0.935,0.02,2018-08-25
859,-0.34,0.044,0.936,0.019,2018-08-27
860,0.2263,0.039,0.915,0.047,2018-08-30
861,0.25,0.077,0.831,0.092,2018-09-01
862,-0.5719,0.057,0.912,0.031,2018-09-05
863,0.6486,0.0,0.836,0.164,2018-09-06
864,0.4588,0.0,0.769,0.231,2018-09-10
865,-0.5719,0.064,0.87,0.066,2018-09-11
866,0.1531,0.047,0.897,0.056,2018-09-14
867,0.8126,0.0,0.922,0.078,2018-09-18
868,0.0,0.0,1.0,0.0,2018-09-20
869,0.6705,0.0,0.927,0.073,2018-09-19
870,0.4939,0.0,0.92,0.08,2018-09-21
871,0.2023,0.026,0.931,0.043,2018-09-26
872,0.4588,0.0,0.938,0.062,2018-09-25
873,-0.4215,0.024,0.976,0.0,2018-09-28
874,0.8957,0.0,0.828,0.172,2018-10-03
875,0.5574,0.0,0.932,0.068,2018-10-06
876,-0.753,0.169,0.801,0.03,2018-10-05
877,0.875,0.047,0.815,0.138,2018-10-11
878,0.7269,0.0,0.792,0.208,2018-10-13
879,0.0516,0.0,0.963,0.037,2018-10-15
880,0.9909,0.011,0.792,0.197,2018-10-16
881,0.9477,0.0,0.557,0.443,2018-10-18
882,-0.5859,0.081,0.886,0.033,2018-10-19
883,0.5994,0.0,0.912,0.088,2018-10-21
884,0.765,0.0,0.949,0.051,2018-10-22
885,0.368,0.0,0.917,0.083,2018-10-23
886,0.9468,0.0,0.814,0.186,2018-10-24
887,0.0,0.0,1.0,0.0,2018-10-26
888,0.3818,0.105,0.763,0.132,2018-10-25
889,-0.4939,0.057,0.943,0.0,2018-10-30
890,-0.6369,0.16,0.735,0.105,2018-11-02
891,0.8402,0.0,0.877,0.123,2018-11-03
892,0.0,0.0,1.0,0.0,2018-11-06
893,0.9726,0.0,0.896,0.104,2018-11-05
894,-0.8858,0.112,0.888,0.0,2018-11-07
895,0.6124,0.0,0.92,0.08,2018-11-09
896,0.4588,0.066,0.846,0.088,2018-11-13
897,0.128,0.0,0.952,0.048,2018-11-12
898,0.6369,0.0,0.885,0.115,2018-11-14
899,-0.8555,0.198,0.802,0.0,2018-11-16
900,-0.4019,0.117,0.84,0.043,2018-11-19
901,-0.9584,0.109,0.86,0.032,2018-11-21
902,-0.9274,0.187,0.813,0.0,2018-11-22
903,-0.8658,0.185,0.737,0.077,2018-11-28
904,0.0,0.0,1.0,0.0,2018-11-30
905,0.2023,0.058,0.853,0.089,2018-11-29
906,-0.2732,0.344,0.48,0.176,2018-12-03
907,0.25,0.0,0.938,0.062,2018-12-05
908,0.0258,0.0,0.971,0.029,2018-12-08
909,0.0,0.0,1.0,0.0,2018-12-11
910,0.94,0.049,0.733,0.218,2018-12-13
911,-0.9337,0.19,0.778,0.032,2018-12-17
912,-0.765,0.065,0.909,0.026,2018-12-18
913,-0.3818,0.046,0.924,0.031,2018-12-19
914,-0.2023,0.071,0.867,0.061,2018-12-20
915,0.1531,0.036,0.923,0.04,2018-12-22
916,0.0,0.0,1.0,0.0,2018-12-21
917,-0.3612,0.12,0.8,0.08,2019-01-07
918,0.6808,0.0,0.881,0.119,2019-01-11
919,-0.296,0.135,0.78,0.086,2019-01-15
920,0.0516,0.0,0.959,0.041,2019-01-14
921,0.899,0.013,0.884,0.103,2019-01-16
922,-0.6779,0.116,0.769,0.115,2019-01-17
923,-0.7096,0.205,0.733,0.061,2019-01-18
924,0.6597,0.0,0.849,0.151,2019-01-21
925,0.7506,0.0,0.961,0.039,2019-01-23
926,0.0258,0.0,0.976,0.024,2019-01-22
927,0.7044,0.125,0.734,0.141,2019-01-25
928,0.8519,0.043,0.863,0.094,2019-01-30
929,0.802,0.06,0.855,0.085,2019-01-31
930,0.7506,0.066,0.773,0.161,2019-02-02
931,0.4939,0.067,0.767,0.165,2019-02-03
932,0.0,0.0,1.0,0.0,2019-02-04
933,0.6613,0.0,0.91,0.09,2019-02-06
934,0.0,0.0,1.0,0.0,2019-02-07
935,0.8481,0.0,0.889,0.111,2019-02-12
936,0.7096,0.0,0.856,0.144,2019-02-11
937,0.1808,0.097,0.765,0.137,2019-02-14
938,-0.7717,0.169,0.743,0.087,2019-02-13
939,-0.9841,0.193,0.715,0.092,2019-02-15
940,0.0772,0.0,0.967,0.033,2019-02-19
941,0.8689,0.0,0.859,0.141,2019-02-21
942,-0.7964,0.147,0.764,0.089,2019-02-26
943,0.8126,0.0,0.905,0.095,2019-02-27
944,0.5267,0.051,0.845,0.104,2019-02-28
