date,time,title,abstract
2013-12-13,4:05 PM,FDA panel says Merck's allergy drug effective,A panel of experts advising the U.S. Food and Drug Administration said an oral drug made by Merck & Co was effective in treating grass pollen allergy but expressed concerns about the drug's safety in children.
2013-12-19,2:05 PM,"French watchdog fines Merck, Reckitt in Subutex generics dispute","PARIS, Dec 19 The French competition authority said on Thursday it had fined Schering-Plough, now owned by Merck, 15.3 million euros ($21 million) over what it called a smear campaign against generic competition to Subutex, its drug for opioid addiction."
2013-12-19,2:10 PM,"French watchdog fines Merck, Reckitt in Subutex generics dispute","PARIS The French competition authority said on Thursday it had fined Schering-Plough, now owned by Merck, 15.3 million euros ($21 million) over what it called a smear campaign against generic competition to Subutex, its drug for opioid addiction."
2013-12-23,2:56 PM,UPDATE 1-Weak nausea drug data knocks back Tesaro shares,"Dec 23 Tesaro Inc's experimental drug for treating chemotherapy-induced nausea and vomiting (CINV) failed to show enough benefit in trials to give it an edge over competing drugs, sending its shares down as much as 24 percent."
2013-12-24,2:56 PM,"UPDATE 1-FDA rejects Actavis' contraceptive patch, seeks more data",Dec 24 Actavis Plc said U.S. health regulators denied approval to its contraceptive patch for women and asked for more data.
2013-12-30,8:45 PM,"SPECIAL REPORT-Lost hooves, dead cattle before Merck halted Zilmax sales","WALLA WALLA COUNTY, WASHINGTON, Dec 30 The U.S. beef industry's dependence on the muscle-building drug Zilmax began unraveling here, on a sweltering summer day, in the dusty cattle pens outside a Tyson Foods Inc slaughterhouse in southeastern Washington state."
2013-12-30,9:03 PM,"Special Report: Lost hooves, dead cattle before Merck halted Zilmax sales","WALLA WALLA COUNTY, WASHINGTON The U.S. beef industry's dependence on the muscle-building drug Zilmax began unraveling here, on a sweltering summer day, in the dusty cattle pens outside a Tyson Foods Inc slaughterhouse in southeastern Washington state."
2013-12-31,8:19 AM,"Special Report: Lost hooves, dead cattle before Merck halted Zilmax sales","WALLA WALLA COUNTY, WASHINGTON The U.S. beef industry's dependence on the muscle-building drug Zilmax began unraveling here, on a sweltering summer day, in the dusty cattle pens outside a Tyson Foods Inc slaughterhouse in southeastern Washington state."
2014-01-09,2:50 AM,Novartis in talks with Merck to exchange business units- Bloomberg,"Jan 8 Novartis AG is in talks with Merck & Co Inc to exchange its animal-health and human vaccines businesses for the drugmaker's over-the-counter health-products unit, Bloomberg reported, quoting people familiar with the matter."
2014-01-09,2:20 PM,UPDATE 1-Novartis and Merck discuss earnings-boosting asset swap,"* Novartis may swap animal health, vaccines for Merck's OTC"
2014-01-09,2:25 PM,Novartis and Merck discuss earnings-boosting asset swap,LONDON/FRANKFURT Novartis AG  is discussing swapping its animal health and human vaccines businesses for Merck & Co Inc's  over-the-counter products unit in a deal that could boost earnings at both companies.
2014-01-13,1:35 PM,Merck's anti-blood clot drug should be approved -U.S. FDA staff,"Jan 13 Merck & Co Inc's experimental blood clot-preventing drug vorapaxar should be approved based on ""robustly positive"" clinical trial results, according to a preliminary review of the data by the U.S. Food and Drug Administration."
2014-01-13,2:01 PM,Merck says consumer or animal health move possible in 2014,Jan 13 Merck & Co said on Monday it is pursuing strategic options for its animal health and consumer businesses and expects to complete any action it takes this year.
2014-01-13,1:55 PM,UPDATE 2-Merck's anti-blood clot drug should be approved -U.S. FDA review,"Jan 13 Merck & Co Inc's experimental blood clot-preventing drug vorapaxar should be approved, based on ""robustly positive"" clinical trial results, according to a preliminary review of the data by the U.S. Food and Drug Administration."
2014-01-13,2:00 PM,Merck's anti-blood clot drug should be approved: FDA review,"Merck & Co Inc's experimental blood clot-preventing drug vorapaxar should be approved, based on ""robustly positive"" clinical trial results, according to a preliminary review of the data by the U.S. Food and Drug Administration."
2014-01-13,3:15 PM,US STOCKS-Wall St flat on earnings caution; Merck climbs,"* Merck climbs after prelim FDA review, strategic options plans"
2014-01-13,4:55 PM,US STOCKS-Wall St down modestly on earnings caution; Merck gains,"* Indexes: Dow down 0.1 pct, S&P down 0.1 pct, Nasdaq flat"
2014-01-13,6:15 PM,US STOCKS-Wall St dips ahead of earnings flurry,"NEW YORK, Jan 13 U.S. stocks fell on Monday as investors awaited an onslaught of corporate results to gauge how companies are faring amid mixed signs on economic growth."
2014-01-13,5:05 PM,UPDATE 2-Merck shares jump on early filing for skin cancer drug,"Jan 13 Shares of Merck & Co Inc rose as much as 6.5 percent Monday after it filed the first part of an application to market its experimental drug, MK-3475, for advanced melanoma, putting the treatment on track to become the first in a new class of promising cancer drugs to reach the market."
2014-01-13,5:06 PM,Merck shares jump on early filing for skin cancer drug,"Shares of Merck & Co Inc  rose as much as 6.5 percent Monday after it filed the first part of an application to market its experimental drug, MK-3475, for advanced melanoma, putting the treatment on track to become the first in a new class of promising cancer drugs to reach the market."
2014-01-14,4:48 PM,"Merck needs a dose of joie de vivre, research chief says","SAN FRANCISCO Merck & Co's  researchers need to regain their confidence after an eight-year drought in developing important new medicines sapped employee morale, the company's recently hired research chief told Reuters."
2014-01-15,9:21 PM,FDA advisory panel backs Merck's blood clot-preventing drug,"Jan 15 Merck & Co Inc's experimental blood clot-preventing drug vorapaxar should be approved to reduce the risk of further heart problems in people who have suffered a recent heart attack, an advisory panel to the U.S. Food and Drug Administration concluded on Wednesday."
2014-01-15,10:31 PM,UPDATE 1-FDA advisory panel backs Merck's blood clot-preventing drug,"Jan 15 Merck & Co Inc's experimental blood clot-preventing drug vorapaxar should be approved to reduce the risk of further heart problems in people who have suffered a recent heart attack, an advisory panel to the U.S. Food and Drug Administration concluded on Wednesday."
2014-01-15,9:20 PM,FDA advisory panel backs Merck's blood clot-preventing drug,"Merck & Co Inc's experimental blood clot-preventing drug vorapaxar should be approved to reduce the risk of further heart problems in people who have suffered a recent heart attack, an advisory panel to the U.S. Food and Drug Administration concluded on Wednesday."
2014-01-23,7:40 AM,BRIEF-Hi-tech material firm AZ says Merck's offer extended to Feb. 5,"Jan 23 AZ Electronic Materials SA :  * Announcement of level of acceptances, extension of offer from Merck * Source text for Eikon:  * For more news, please click here"
2014-01-24,5:41 PM,No serious side effects with Merck allergy pill -FDA documents,"Jan 24 No serious safety concerns were raised over Merck & Co's experimental pill for ragweed allergies, according to FDA documents Friday, ahead of a meeting next week of outside medical experts who will discuss whether the drug merits approval."
2014-01-24,5:51 PM,No serious side effects with Merck allergy pill: FDA documents,"No serious safety concerns were raised over Merck & Co's experimental pill for ragweed allergies, according to FDA documents Friday, ahead of a meeting next week of outside medical experts who will discuss whether the drug merits approval."
2014-01-28,6:57 PM,"U.S. FDA panel: data support safety, efficacy of Merck allergy drug","Jan 28 Merck & Co's experimental allergy drug, Ragwitek, appears safe and effective for use in patients between the ages of 18 and 65, a panel of advisors to the U.S. Food and Drug Administration concluded on Tuesday."
2014-01-28,7:12 PM,"UPDATE 1-U.S. FDA panel: data support safety, efficacy of Merck allergy drug","Jan 28 Merck & Co's experimental drug Ragwitek, a treatment for ragweed allergies, appears safe and effective for use in patients between the ages of 18 and 65, a panel of advisors to the U.S. Food and Drug Administration concluded on Tuesday."
2014-01-28,7:02 PM,"U.S. FDA panel: data support safety, efficacy of Merck allergy drug","Merck & Co's experimental drug Ragwitek, a treatment for ragweed allergies, appears safe and effective for use in patients between the ages of 18 and 65, a panel of advisors to the U.S. Food and Drug Administration concluded on Tuesday."
2014-01-31,7:00 PM,Merck gets buyout interest for consumer health unit -sources,"NEW YORK, Jan 31 Merck & Co Inc has received approaches from large consumer companies interested in buying its consumer healthcare business, best known for Coppertone sunscreen and Claritin allergy medicine, according to people familiar with the matter."
2014-01-31,7:06 PM,Merck gets buyout interest for consumer health unit: sources,"NEW YORK Merck & Co Inc  has received approaches from large consumer companies interested in buying its consumer healthcare business, best known for Coppertone sunscreen and Claritin allergy medicine, according to people familiar with the matter."
2014-02-03,6:30 AM,"BRIEF-Ablynx, Merck sign cancer immunotherapy collaboration, licensing agreement","BRUSSELS, Feb 3 Ablynx NV :  * Announces worldwide cancer immunotherapy discovery collaboration and licensing agreement with Merck   * Collaboration, licensing agreement is focused on the discovery and development of several predefined nanobody candidates  * Co will receive an upfront payment of 20 mln euros; up to 10.7 mln euros in research funding during the initial three year  * Is eligible to receive development, regulatory and commercial milestone payments on achieved sales thre"
2014-02-03,7:20 AM,Ablynx signs Merck deal worth up to 1.7 bln euros,"BRUSSELS, Feb 3 Belgian biotech company Ablynx  has signed a deal with Merck & Co worth up to 1.7 billion euros ($2.29 billion) to develop potential new treatments for cancer."
2014-02-03,9:41 AM,"FTSE inches lower, pulled down by Lloyds",* Lloyds falls; delays dividend prospect after mis-selling charge
2014-02-03,12:30 PM,UPDATE 1-Ablynx agrees Merck cancer deal worth up to 1.7 bln euros,"* Ablynx initially to get 20 mln euros, plus 10.7 mln for research"
2014-02-03,7:55 AM,Ablynx agrees Merck cancer deal worth up to 1.7 billion euros,BRUSSELS Belgian biotech company Ablynx has signed a deal with Merck & Co worth up to 1.7 billion euros ($2.3 billion) to develop ways of triggering the body to fight cancer by itself.
2014-02-05,12:15 PM,Merck 4th-quarter sales just miss Wall St estimate,"Feb 5 Merck & Co Inc reported lower sales, just below Wall Street estimates, hurt by competition from cheaper generic medicines."
2014-02-05,12:55 PM,CORRECTED-US STOCKS-Futures dip modestly ahead of private jobs data,(Corrects time of release of ADP data to 8:15 a.m. from 8:30 a.m.)
2014-02-05,1:30 PM,CANADA STOCKS-TSX may open lower despite strong euro data,Feb 5 Canada's main stock index looked set to reverse the previous session's gains on Wednesday even as upbeat euro zone economic data pointed to a gradual recovery in the currency bloc.
2014-02-05,1:50 PM,US STOCKS-Wall Street to fall after jobs data; services eyed,"* ADP report a tick below expectations, Dec. revised lower"
2014-02-05,12:35 PM,"UPDATE 3-Merck results flag, but cancer-drug deals lift shares","Feb 5 Merck & Co Inc's quarterly profit and sales just missed expectations as its medicines faced competition from cheaper generics, but the company announced potentially lucrative new cancer-drug partnerships with rival U.S. drugmakers."
2014-02-05,12:17 PM,"Merck results flag, but cancer-drug deals lift shares","Merck & Co Inc's quarterly profit and sales just missed expectations as its medicines faced competition from cheaper generics, but the company announced potentially lucrative new cancer-drug partnerships with rival U.S. drugmakers."
2014-02-06,6:26 AM,PRESS DIGEST - Wall Street Journal - Feb 6,Feb 6 The following are the top stories in the Wall Street Journal. Reuters has not verified these stories and does not vouch for their accuracy.
2014-02-06,9:06 AM,Merck extends offer for AZ Electronic takeover to Feb. 18,"FRANKFURT, Feb 6 Germany's Merck on Thursday extended the offer period for its planned $2.6 billion takeover of Britain's AZ Electronic Materials to Feb. 18."
2014-02-06,2:05 PM,AstraZeneca takes on Merck in Alzheimer's drug race,"LONDON, Feb 6 AstraZeneca is moving an experimental Alzheimer's drug into late-stage development, taking on U.S. rival Merck & Co which announced plans to start similar final-stage research in December."
2014-02-06,11:10 PM,Merck to settle NuvaRing lawsuits for $100 mln -media report,"Feb 6 Merck & Co has agreed to pay $100 million to settle hundreds of lawsuits accusing the U.S. drugmaker of downplaying serious health risks associated with its NuvaRing contraceptive device, Bloomberg reported on Thursday, citing people familiar with the deal."
2014-02-07,3:05 PM,Merck to pay $100 mln in NuvaRing contraceptive settlement,Feb 7 Merck & Co said on Friday it has agreed to pay $100 million to resolve all U.S. product liability lawsuits involving its NuvaRing contraceptive product.
2014-02-07,3:46 PM,UPDATE 2-Merck to pay $100 mln in NuvaRing contraceptive settlement,Feb 7 Merck & Co said on Friday it will pay $100 million to resolve all U.S. product liability lawsuits alleging it downplayed serious health risks involving its NuvaRing intrauterine contraceptive device.
2014-02-07,3:20 PM,Merck to pay $100 million in NuvaRing contraceptive settlement,Merck & Co said on Friday it will pay $100 million to resolve all U.S. product liability lawsuits alleging it downplayed serious health risks involving its NuvaRing intrauterine contraceptive device.
2014-02-07,11:05 PM,"Merck, Utrecht University to research pig virus vaccine","CHICAGO, Feb 7 Merck Animal Health, a division of Merck & Co., entered into a 12-month research agreement with Utrecht University to develop a vaccine for Porcine Epidemic Diarrhea virus (PEDv), a deadly pig virus spreading across the U.S. farm belt, the company said."
2014-02-07,11:10 PM,"Merck, Utrecht University to research pig virus vaccine","CHICAGO Merck Animal Health, a division of Merck & Co., entered into a 12-month research agreement with Utrecht University to develop a vaccine for Porcine Epidemic Diarrhea virus (PEDv), a deadly pig virus spreading across the U.S. farm belt, the company said."
2014-02-10,4:42 PM,Merck joins race to copy Sanofi's diabetes drug Lantus,"Feb 10 U.S. drugmaker Merck & Co has joined the race to make a cut-price copy of Sanofi's  top-selling insulin treatment Lantus, increasing the long-term threat to the French company's $7 billion-a-year product."
2014-02-10,5:20 PM,Merck joins race to copy Sanofi's diabetes drug Lantus,"U.S. drugmaker Merck & Co has joined the race to make a cut-price copy of Sanofi's top-selling insulin treatment Lantus, increasing the long-term threat to the French company's $7 billion-a-year product."
2014-02-19,9:15 PM,"Exclusive: Bayer, Novartis, others eye Merck's consumer health unit - sources","NEW YORK/LONDON A handful of consumer and healthcare companies including Bayer AG and Novartis are exploring a deal for Merck & Co Inc's consumer healthcare business, as they seek to gain scale in a fragmented industry, according to several people familiar with the matter."
2014-02-20,4:06 AM,Market Chatter- Corporate finance press digest,Feb 20 The following corporate finance-related stories were reported by media:
2014-02-20,6:00 AM,UPDATE 1-Market Chatter-Corporate finance press digest,Feb 20 The following corporate finance-related stories were reported by media:
2014-03-04,10:30 PM,Merck says dust mite allergy drug reduces symptoms in midstage study,"March 4 An immunotherapy pill to treat an allergy to house dust mites being tested by Merck & Co  significantly reduced common nasal symptoms, such as sneezing and stuffy nose, according to data from a midstage clinical trial, the company said on Tuesday."
2014-03-05,10:57 PM,Merck hepatitis C drugs work in HIV co-infected patients -study,"March 5 A combination of oral drugs for hepatitis C developed by Merck & Co appeared to be well tolerated and highly effective in treating the liver disease in patients also infected with HIV, according to data from a midstage clinical trial presented on Wednesday."
2014-03-14,9:15 PM,CORRECTED-Amgen vaccine triggers immune response in advanced melanoma -study,"(In 2nd paragraph adds dropped word ""not"" to show that vaccine also shrank tumors not injected with the drug.)"
2014-03-26,2:45 PM,Merck plans to propose two-for-one share split,"FRANKFURT, March 26 German liquid crystal maker Merck will propose a two-for-one share split in order to attract more private investors, it said on Wednesday."
2014-03-26,10:26 PM,"Merck, Glaxo end co-pay assistance for Obamacare plans",March 26 Merck and Co Inc and GlaxoSmithKline Plc are not reimbursing drug co-payments for patients who purchase their health insurance through state and federal exchanges set up under the Obamacare program.
2014-03-26,11:20 PM,"Merck, Glaxo end co-pay assistance for Obamacare plans",Merck and Co Inc and GlaxoSmithKline Plc are not reimbursing drug co-payments for patients who purchase their health insurance through state and federal exchanges set up under the Obamacare program.
2014-03-27,11:55 AM,CORRECTED-Merck appoints Baxter executive as CFO,"(Corrects headline to show the Baxter executive is currently with, and not a former employee of, the company. Fixes spelling in first paragraph)"
2014-03-27,12:04 PM,Merck appoints Baxter executive as CFO,"Merck & Co Inc said Baxter International Inc executive Robert Davis would join as chief financial officer, effective April 23, replacing Peter Kellogg."
2014-03-27,12:50 PM,UPDATE 2-Merck names Baxter exec as CFO,"March 27 Merck & Co Inc appointed Baxter International Inc executive Robert Davis as chief financial officer, as it looks to cut costs and focus on drugs that are more likely to be approved by regulators."
2014-03-27,5:03 PM,Merck names Baxter exec as CFO,"Merck & Co Inc appointed Baxter International Inc executive Robert Davis as chief financial officer, as it looks to cut costs and focus on drugs that are more likely to be approved by regulators."
2014-04-01,3:21 AM,S.Korea to allow sales of Merck's Zilmax from June,"SEOUL, April 1 South Korea will allow certain levels of animal feed additive zilpaterol in beef from June, a government official said on Tuesday, opening the door to imports of some meat containing the growth enhancer and its domestic sale."
2014-04-02,8:46 AM,UPDATE 1-Stallergenes wins U.S. go-ahead for Oralair allergy pill,* Merck and partner ALK Abello expected to launch rival drug this year
2014-04-04,5:45 PM,"Exclusive: Merck wants to test Zilmax on 240,000 cattle but beef industry resists","CHICAGO Merck & Co Inc wants to feed its controversial feed additive Zilmax to 240,000 U.S. cattle to prove it is safe. But there is a problem: giant meat processors like Cargill Inc don't want to touch animals fed with the drug."
2014-04-08,11:07 PM,Untaxed U.S. corporate profits held overseas top $2.1 trln -study,* Senate Finance Committee Chairman Wyden calls for reform
2014-04-10,5:00 AM,Merck hepatitis C drugs shine in easier to treat patients -study,"April 10 A two-drug combination being tested by Merck & Co to treat hepatitis C cured 98 percent of previously untreated patients without cirrhosis in a midstage clinical trial, providing the latest evidence that the U.S. drugmaker will be highly competitive in the fast evolving field."
2014-04-10,5:20 AM,Merck hepatitis C drugs shine in easier to treat patients: study,"A two-drug combination being tested by Merck & Co to treat hepatitis C cured 98 percent of previously untreated patients without cirrhosis in a midstage clinical trial, providing the latest evidence that the U.S. drugmaker will be highly competitive in the fast evolving field."
2014-04-14,10:36 PM,Merck's grass pollen allergy vaccine wins U.S. approval,"April 14 Merck & Co Inc said the U.S. Food and Drug Administration on Monday approved its grass pollen allergy vaccine, Grastek, for patients aged 5 to 65."
2014-04-14,11:58 PM,UPDATE 1-Merck's grass pollen allergy drug wins U.S. approval,"April 14 Merck & Co said the U.S. Food and Drug Administration on Monday approved its grass pollen allergy drug Grastek, becoming the second such immunotherapy treatment to be given the go-ahead in recent weeks."
2014-04-14,10:41 PM,Merck's grass pollen allergy drug wins U.S. approval,"Merck & Co said the U.S. Food and Drug Administration on Monday approved its grass pollen allergy drug Grastek, becoming the second such immunotherapy treatment to be given the go-ahead in recent weeks."
2014-04-17,7:00 PM,CORRECTED-Merck's ragweed pollen allergy drug gets U.S. approval,"(Corrects fourth paragraph to say Grastek, not Ragwitek, will compete with Stallergenes' drug)"
2014-04-17,7:05 PM,Merck's ragweed pollen allergy drug gets U.S. approval,The U.S. Food and Drug Administration has approved Merck & Co's pollen allergy drug Ragwitek.
2014-04-24,6:12 PM,Fitch Affirms Merck & Co.'s Long-term IDR at 'A+'; Outlook Remains Negative,"(The following statement was released by the rating agency) CHICAGO, April 24 (Fitch) Fitch Ratings has affirmed Merck & Co.'s (Merck)  long-term ratings, including the Issuer Default Rating (IDR) at 'A+'. The Rating  Outlook remains Negative. In addition, Fitch has affirmed the company's  short-term ratings at 'F1'. A full list of rating actions follows at the end of  this release.  The ratings apply to approximately $24.6 billion in outstanding debt.  KEY RATING DRIVERS The Negative Outlook ma"
2014-04-26,5:27 PM,Exclusive: Merck in final talks to sell consumer unit for near $14 billion - sources,"LONDON/NEW YORK Merck & Co Inc is in the final stages of selling its consumer healthcare unit for close to $14 billion, with Bayer AG and Reckitt Benckiser Group Plc among final contenders to clinch a deal as soon as next week, people familiar with the matter said."
2014-04-28,4:20 PM,Reckitt Benckiser confirms talks to buy Merck unit,"LONDON, April 28 Britain's Reckitt Benckiser Group confirmed on Monday it was in talks to buy Merck & Co Inc's consumer health business, the latest asset up for grabs in a wave of pharmaceutical deals."
2014-04-28,4:46 PM,RPT-Reckitt Benckiser confirms talks to buy Merck unit,"LONDON, April 28 Britain's Reckitt Benckiser Group confirmed on Monday it was in talks to buy Merck & Co Inc's consumer health business, the latest asset up for grabs in a wave of pharmaceutical deals."
2014-04-28,5:45 PM,UPDATE 1-Reckitt Benckiser confirms talks to buy Merck unit,"LONDON, April 28 Britain's Reckitt Benckiser Group Plc confirmed on Monday it was in talks to buy Merck & Co's consumer health business, the latest asset up for grabs in a wave of recent  pharmaceutical deals."
2014-04-28,4:30 PM,Reckitt Benckiser confirms talks to buy Merck unit,"LONDON Britain's Reckitt Benckiser Group Plc  confirmed on Monday it was in talks to buy Merck & Co's  consumer health business, the latest asset up for grabs in a wave of recent pharmaceutical deals."
2014-04-28,8:11 PM,Deals of the day- Mergers and acquisitions,"(Adds Cosco Group, Allergan, Comcast and others; updates Alstom and Merck & Co)"
2014-04-29,5:56 PM,"US STOCKS-Wall St gains with upbeat earnings, more deal activity","* Indexes up: Dow 0.6 pct, S&P 0.5 pct, Nasdaq 0.7 pct   (Updates to afternoon, changes byline)"
2014-04-29,11:47 AM,"UPDATE 2-Merck 1st-quarter profit tops estimate, but revenue misses","April 29 Merck & Co Inc reported better-than-expected quarterly earnings, helped by sharply lower research spending and asset sales, but revenue came in slightly below expectations."
2014-04-29,11:24 AM,"Merck first-quarter profit tops estimate, but revenue misses","Merck & Co Inc  reported better-than-expected quarterly earnings, helped by sharply lower research spending and asset sales, but revenue came in slightly below expectations. | Video"
2014-04-29,8:01 PM,"Bayer offers animal health assets, cash for Merck's OTC unit -sources","FRANKFURT/NEW YORK, April 29 Bayer AG  is offering to swap its animal health assets with Merck & Co Inc's consumer healthcare business, people familiar with the matter said on Tuesday, in a move that could give the German drugmaker a leg up in the $14 billion auction of the Merck business."
2014-04-29,8:35 PM,"US STOCKS-Wall St ends up on earnings, rebound in high-growth shares","* Indexes up: Dow 0.5 pct, S&P 0.5 pct, Nasdaq 0.7 pct   (Updates to close)"
2014-04-29,8:41 PM,"UPDATE 1-Bayer offers animal health assets, cash for Merck's OTC unit -sources","FRANKFURT/NEW YORK, April 29 Bayer AG  is offering to swap its animal health assets for Merck & Co Inc's consumer healthcare business, people familiar with the matter said on Tuesday, in a move that could give the German drugmaker a leg up in the $14 billion auction of the Merck business."
2014-04-29,8:05 PM,"Bayer offers animal health assets, cash for Merck's OTC unit -sources","FRANKFURT/NEW YORK Bayer AG  is offering to swap its animal health assets for Merck & Co Inc's  consumer healthcare business, people familiar with the matter said on Tuesday, in a move that could give the German drugmaker a leg up in the $14 billion auction of the Merck business."
2014-04-29,8:55 PM,"US STOCKS-Wall St ends up on earnings, rebound in high-growth shares","* Indexes up: Dow 0.5 pct, S&P 0.5 pct, Nasdaq 0.7 pct   (Updates with eBay down after the bell)"
2014-04-29,11:52 AM,"Wall Street ends up on earnings, rebound in high-growth shares","NEW YORK U.S. stocks rose on Tuesday, boosted by upbeat results from companies including Merck & Co and a rebound in Facebook and other high-growth shares."
2014-04-30,3:02 AM,India Morning Call-Global Markets,"NEW YORK - U.S. stocks rose on Tuesday, boosted by upbeat results from companies including Merck & Co and a rebound in Facebook and other high-growth shares."
2014-04-30,5:11 PM,Reckitt Benckiser says no longer in talks with Merck,"LONDON, April 30 Reckitt Benckiser Group  is no longer in active talks with Merck & Co about buying its consumer health business, the company said on Wednesday."
2014-04-30,5:45 PM,UPDATE 2-Reckitt Benckiser says no longer in talks with Merck,"* No final decision made by Merck   (Adds background, context, byline, bullet points)"
2014-04-30,5:15 PM,Reckitt Benckiser says no longer in talks with Merck,"LONDON Reckitt Benckiser Group  said on Wednesday it was no longer in active talks with Merck & Co  about buying its consumer health business, leaving Germany's Bayer  as a leading contender for the $14 billion business."
2014-04-30,9:56 AM,Deals of the day- Mergers and acquisitions,"(Adds Shell, Vale, Etihad Etisalat, America Movil and others; updates Exelon Corp)"
2014-04-30,8:12 PM,Exclusive: Merck explores $15 billion-plus drug portfolio sale,"NEW YORK/LONDON Merck & Co Inc  is considering selling a big portfolio of mature drugs that could fetch more than $15 billion, according to people familiar with the matter, as the U.S. drugmaker continues to streamline businesses to focus on high-growth areas."
2014-05-01,6:06 AM,UK Stocks-Factors to watch on May 1,"LONDON, May 1 Britain's FTSE 100 index is seen opening 5 points higher, or 0.07 percent, according to financial bookmakers."
2014-05-01,6:46 AM,UPDATE 1-UK Stocks-Factors to watch on May 1,"LONDON, May 1 Britain's FTSE 100 index is seen opening 5 points higher, or 0.07 percent, according to financial bookmakers. Futures for the index are up 0.2 percent by 0639 GMT."
2014-05-01,7:26 PM,Bayer nears deal to buy Merck consumer unit: sources,"LONDON/NEW YORK German drugmaker Bayer AG  is nearing an agreement to buy Merck & Co Inc's  consumer healthcare unit, people familiar with the matter said, in a deal that could value the business at around $14 billion."
2014-05-01,7:25 PM,REFILE-Bayer nears deal to buy Merck consumer unit -sources,"LONDON/NEW YORK, May 1 German drugmaker Bayer AG  is nearing an agreement to buy Merck & Co Inc's  consumer healthcare unit, people familiar with the matter said, in a deal that could value the business at around $14 billion."
2014-05-02,12:35 PM,Merck and Endocyte's ovarian cancer drug fails in trial,May 2 Merck & Co Inc and Endocyte Inc  said they had stopped a late-stage trial of their experimental ovarian cancer drug because it did not improve survival rates without the cancer worsening.
2014-05-02,12:40 PM,Merck and Endocyte's ovarian cancer drug fails in trial,Merck & Co Inc and Endocyte Inc said they had stopped a late-stage trial of their experimental ovarian cancer drug because it did not improve survival rates without the cancer worsening.
2014-05-02,1:35 PM,"UPDATE 2-Endocyte's ovarian cancer drug fails trial, shares sink","* Endocyte shares fall as much as 63 pct   (Adds analyst comments, background; updates stock movement)"
2014-05-02,4:25 PM,"Endocyte's ovarian cancer drug fails trial, shares sink","Merck & Co Inc and Endocyte Inc said they had stopped a late-stage trial of their experimental ovarian cancer drug as it failed to improve survival rates without the cancer worsening, sending Endocyte's shares tumbling as much as 63 percent."
2014-05-04,12:00 PM,DEALTALK-Big Pharma stands to profit by cleaning out its medicine chests,"NEW YORK, May 4 Leading global pharmaceutical companies have started to view their vast portfolios of older, established prescription drugs as vehicles for raising large sums of cash to fuel development of new medicines with far higher profit margins."
2014-05-06,12:32 PM,Bayer says looking for opportunities to grow animal health unit,"FRANKFURT Bayer said it was looking for opportunities to expand its in animal health unit, even after it agreed to buy Merck & Co's non-prescription drugs business for $14.2 billion."
2014-05-06,3:20 PM,"Merck to seek approval of osteoporosis drug, cites safety risks",May 6 Merck & Co said on Tuesday it plans to seek marketing approvals this year for an osteoporosis drug and a product to reverse the effects of anesthesia that have long been delayed by safety concerns.
2014-05-06,3:30 PM,"Merck to seek approval of osteoporosis drug, cites safety risks",Merck & Co said on Tuesday it plans to seek marketing approvals this year for an osteoporosis drug and a product to reverse the effects of anesthesia that have long been delayed by safety concerns.
2014-05-06,4:56 PM,BRIEF-Merck CEO says would be interested in buying animal health brands at right price,May 6 Merck & Co Inc :  * CEO says would be interested in buying animal health brands if they are
2014-05-06,10:40 AM,UPDATE 3-Bayer wins Merck & Co's $14 bln consumer unit auction,* Bayer to become OTC drug market's second biggest operator
2014-05-06,10:14 AM,Bayer wins Merck & Co's $14 billion consumer unit auction,"FRANKFURT Germany's Bayer AG has trumped rival bidders for Merck & Co Inc's consumer care business in a $14.2 billion deal, adding to a string of major cross-border deals in the healthcare industry."
2014-05-06,11:25 AM,Bayer wins Merck & Co's $14 bln consumer unit auction,"FRANKFURT Germany's Bayer AG has trumped rival bidders for Merck & Co Inc's consumer care business in a $14.2 billion deal, adding to a string of major cross-border deals in the healthcare industry."
2014-05-06,6:46 PM,Fitch: Merck Consumer Business Sale Improves Its Core Focus,"(The following statement was released by the rating agency) NEW YORK, May 06 (Fitch) The sale of Merck's consumer products business will  increase the company's focus on its core mission of developing and marketing  innovative medicines, according to Fitch Ratings. German-based Bayer AG Tuesday  said it planned to buy Merck's consumer health unit for $14.2 billion. The transaction is consistent with Fitch's expectation that a number of major  pharmaceutical companies will continue to consider di"
2014-05-06,10:00 AM,Deals of the day-Mergers and acquisitions,"(Adds Ardian, Liberty Interactive, Casa Saba, AstraZeneca, Alitalia, B/E Aerospace, Commerzbank, BMW, Wendel, Albania, updates Bayer)"
2014-05-06,9:45 PM,Merck executives say not tempted by merger mania,"Merck & Co  Chief Executive Kenneth Frazier said he does not expect a wave of giant mergers in the drug industry despite a spate of recent activity, adding that Merck will seek out promising medicines rather than lower taxes in any future deals."
2014-05-07,3:55 PM,"In AstraZeneca fight, valuing drugs as much art as science",* $45 bln sales prediction widely seen as over-optimistic
2014-05-08,5:30 AM,"RPT-In AstraZeneca fight, valuing drugs as much art as science",* $45 bln sales prediction widely seen as over-optimistic
2014-05-08,6:16 PM,Merck KGaA to delist AZ Electronic Materials,"FRANKFURT, May 8 German chemicals and pharmaceuticals company Merck on Thursday said it would seek to delist AZ Electronic Materials, after securing control over 97.85 percent of the company."
