date,time,title,abstract
2015-12-18,7:01 PM,Amazon in talks to lease Boeing jets to launch air-cargo business-report,"Dec 18 Amazon.com Inc is negotiating to lease 20 Boeing Co 767 jets to start its own air-delivery service next month, seeking to avoid delays from third-party carriers, the Seattle Times reported, citing cargo-industry executives."
2015-12-22,3:12 PM,CORRECTED-Top 2015 US stock funds stay defensive heading into 2016,"NEW YORK, Dec 22 Top stock-picking fund managers won 2015 by aiming for brand name companies and avoiding the sector bets that brought down biotech and energy investors."
2015-12-29,9:30 PM,US STOCKS-Apple and Amazon deliver rally on Wall Street,"* Indexes up: Dow 1.10 pct, S&P 1.06 pct, Nasdaq 1.33 pct   (Updates to close)"
2015-12-29,7:45 PM,US STOCKS-Apple and Amazon push S&P 500 over 1 percent higher,"* Indexes up: Dow 1.18 pct, S&P 1.11 pct, Nasdaq 1.38 pct   (Updates to afternoon)"
2016-01-04,8:25 PM,US STOCKS-Wall St falls sharply after China selloff,"* Indexes down: Dow 2.4 pct, S&P 2.4 pct, Nasdaq 2.8 pct   (Updates to early afternoon)"
2016-01-11,5:50 PM,Amazon to launch portable version of Echo speaker - WSJ,"Amazon.com Inc expects to release a smaller, portable version of its voice-activated Echo speaker, the Wall Street Journal reported, citing people familiar with the plans."
2016-01-11,7:46 PM,UPDATE 1-Amazon to launch portable version of Echo speaker - WSJ,"Jan 11 Amazon.com Inc expects to release a smaller, portable version of its voice-activated Echo speaker, the Wall Street Journal reported, citing people familiar with the plans."
2016-01-11,12:38 PM,France's Louis Vuitton sues counterfeit online sellers in China,"BEIJING French luxury goods firm Louis Vuitton is seeking damages from three people convicted of offering counterfeit versions of its clothing, shoes and handbags on Alibaba Group Holding Ltd's popular Taobao shopping website, a Beijing court said."
2016-01-13,8:15 PM,"US STOCKS-Wall St sells off late, S&P 500 falls below 1,900","* Indexes down: Dow 2 pct, S&P 2.2 pct, Nasdaq 2.9 pct   (Updates to late afternoon)"
2016-01-13,6:15 PM,"US STOCKS-Wall St drops, led by consumer stocks","* Indexes down: Dow 0.77 pct, S&P 0.81 pct, Nasdaq 1.26 pct   (Updates to early afternoon)"
2016-01-13,4:45 PM,"US STOCKS-Wall St rally fades as crude retreats, Amazon weighs","* Dow down 0.05 pct, S&P up 0.08 pct, Nasdaq down 0.12 pct   (Adds details,)"
2016-01-13,3:37 PM,The big fund manager mistake of 2015? Being de-FANGed,"BOSTON Missing out on the hot technology stocks known as the ""FANG"" group last year came back to bite some well-known mutual funds."
2016-01-13,3:36 PM,The big fund manager mistake of 2015? Being de-FANGed,"BOSTON, Jan 13 Missing out on the hot technology stocks known as the ""FANG"" group last year came back to bite some well-known mutual funds."
2016-01-13,3:17 PM,Value investors go dumpster diving on Wall Street,"NEW YORK Not every investor is chagrined by the dismal way the year has started in stocks. Some, like self-described value manager Rupal Bhansali, are gleefully loading up on companies that got beaten down when the whole market sold off at the start of the year."
2016-01-13,3:11 PM,Value investors go dumpster diving on Wall Street,"By Trevor Hunnicutt and David Randall     NEW YORK, Jan 13 Not every investor is chagrined by the dismal way the year has started in stocks. Some, like self-described value manager Rupal Bhansali, are gleefully loading up on companies that got beaten down when the whole market sold off at the start of the year.     Bhansali, whose Ariel International Equity Fund  had been socking away cash for just such an occasion, says she is buying in the most battered areas, including the one ide"
2016-01-14,11:06 PM,UPDATE 1-Amazon China approved to provide ocean freight services,"SAN FRANCISCO, Jan 14 Online retailer Amazon.com Inc's China division has registered as an ocean freight forwarder, according to the U.S. Federal Maritime Commission, a move which allows it to coordinate cargo shipments between China and the United States."
2016-01-14,9:11 PM,Brazil court suspends Amazon hydrodam license on native demands,"RIO DE JANEIRO, Jan 14 A Brazilian court suspended Belo Monte's operating license for its Amazon hydroelectric dam, one of the world's largest, only weeks before owner Norte Energia SA planned to start up turbines, Brazilian prosecutors said on Thursday."
2016-01-15,1:38 AM,Amazon expands logistics reach with move into ocean shipping,"SAN FRANCISCO Amazon.com Inc's China arm has registered as an ocean freight forwarder, according to the U.S. Federal Maritime Commission, a move that will give it more control over shipping products from Chinese factories to U.S. shoppers."
2016-01-15,2:23 PM,"UPDATE 3-Wal-Mart pulls plug on smallest stores, shuts 269 locations","Jan 15 Wal-Mart Stores Inc said on Friday that it would pull the plug on its smallest store format, Walmart Express, and close 269 locations as it contends with higher costs in its home market of the United States and disappointing results overseas."
2016-01-15,1:38 AM,Amazon expands logistics reach with move into ocean shipping,"SAN FRANCISCO Amazon.com Inc's China arm has registered as an ocean freight forwarder, according to the U.S. Federal Maritime Commission, a move that will give it more control over shipping products from Chinese factories to U.S. shoppers."
2016-01-15,1:38 AM,UPDATE 2-Amazon expands logistics reach with move into ocean shipping,"SAN FRANCISCO, Jan 14 Amazon.com Inc's  China arm has registered as an ocean freight forwarder, according to the U.S. Federal Maritime Commission, a move that will give it more control over shipping products from Chinese factories to U.S. shoppers."
2016-01-19,2:22 PM,Britain's FTSE rebounds from lowest close in three years,"LONDON, Jan 19 UK shares rebounded on Tuesday after closing at their lowest level in three years in the previous session, with mining and oil firms leading the rise after Chinese GDP figures met expectations while leaving room for further stimulus."
2016-01-19,9:51 AM,Britain's FTSE finds its footing as commodity firms rally,"LONDON, Jan 19 UK shares rebounded from closing at their lowest level in three years in the previous session, as weak Chinese GDP figures boosted hopes for further stimulus, sending mining and oil and gas stocks higher."
2016-01-22,10:40 AM,Amazon steps up recruitment as it expands in Europe,"LONDON Online retailer Amazon plans to create several thousand jobs in Europe in 2016, more than 2,500 of which will be in Britain, stepping up its expansion in the region, it said on Friday."
2016-01-22,2:31 PM,UPDATE 1-Freed Iranian-American reporter Rezaian headed to U.S.,"WASHINGTON, Jan 22 Washington Post reporter Jason Rezaian headed home to the United States on Friday, days after being freed from 18 months in prison in Iran as part of a historic prisoner exchange between Tehran and the United States."
2016-01-22,2:47 PM,REUTERS AMERICA NEWS PLAN FOR FRIDAY JAN 22,"To find stories, search by Slug or Headline Keyword in your CMS or Advanced Search in Media Express."
2016-01-22,10:40 AM,Amazon steps up recruitment as it expands in Europe,"LONDON, Jan 22 Online retailer Amazon  plans to create several thousand jobs in Europe in 2016, more than 2,500 of which will be in Britain, stepping up its expansion in the region, it said on Friday."
2016-01-23,10:16 AM,"CORRECTED-UPDATE 2-Google to pay $185 mln UK back taxes, critics want more","LONDON, Jan 23 Google has agreed to pay 130 million pounds ($185 million) in back taxes to Britain, prompting criticism from opposition lawmakers and campaigners who said the ""derisory"" figure smacked of a ""sweetheart deal""."
2016-01-28,9:06 PM,Amazon revenue rises 22 pct in holiday quarter,"Jan 28 E-commerce giant Amazon.com Inc  reported a 21.8 percent rise in quarterly revenue, helped by strong holiday-period shopping and robust growth in its cloud services business."
2016-01-28,12:51 PM,"EBay shares sink as strong dollar, competition hit forecast","EBay Inc's shares plunged 13 percent on Thursday, after a disappointing holiday-quarter performance and a weak forecast suggested that overwhelming competition from Amazon.com Inc was gutting the one-time Wall Street favorite."
2016-01-28,12:51 PM,"UPDATE 1-EBay shares sink as strong dollar, competition hit forecast","Jan 28 EBay Inc's shares plunged 13 percent on Thursday, after a disappointing holiday-quarter performance and a weak forecast suggested that overwhelming competition from Amazon.com Inc was gutting the one-time Wall Street favorite."
2016-01-28,12:36 PM,"EBay shares sink as strong dollar, competition hit forecast",Jan 28 EBay Inc stock plunged 14 percent in premarket trading after a disappointing showing in the holiday quarter and a weak forecast suggested that overwhelming competition from Amazon.com Inc was gutting the one-time Wall Street favorite.
2016-01-28,11:04 AM,Amazon says Exclusives store sales top $50 million in first year,"SAN FRANCISCO Amazon.com Inc said that sales on Exclusives, its platform for products not available anywhere else, topped $50 million in less than a year since its launch and the site includes more than 120 brands, the first time it has disclosed the data."
2016-01-28,12:52 AM,"Investor calls on Yahoo, Viacom to take on 'Buffett-like' partners",A vocal investor in Yahoo Inc  and Viacom Inc  is calling for the boards of both companies to seek outside investments from strategic partners in the vein of legendary investor Warren Buffett to help boost the value of their stocks.
2016-01-28,12:52 AM,"Investor calls on Yahoo, Viacom to take on 'Buffett-like' partners",Jan 27 A vocal investor in Yahoo Inc  and Viacom Inc is calling for the boards of both companies to seek outside investments from strategic partners in the vein of legendary investor Warren Buffett to help boost the value of their stocks.
2016-01-29,9:08 PM,Amazon shares plunge as record profit still misses estimates,"Amazon.com Inc posted its most profitable quarter ever on Thursday but the world's No. 1 online retailer still managed to disappoint Wall Street by badly missing estimates, sending its shares down more than 13 percent in after-hours trading. | Video"
2016-01-29,7:32 PM,Amazon shorts make money with deft timing on Thursday's wild ride,NEW YORK Amazon.com Inc  shares' unusual roller-coaster move before and after the world's No. 1 online retailer reported quarterly results on Thursday helped some traders make money shorting the stock.
2016-01-29,7:32 PM,Amazon shorts make money with deft timing on Thursday's wild ride,"NEW YORK, Jan 29 Amazon.com Inc shares' unusual roller-coaster move before and after the world's No. 1 online retailer reported quarterly results on Thursday helped some traders make money shorting the stock."
2016-01-29,12:18 PM,Top U.S. official to meet EU antitrust team on tax,"BRUSSELS - A senior U.S. Treasury official will meet European Union antitrust officials investigating tax deals involving Apple and Amazon on Friday, the latest lobbying effort against a crackdown on U.S. firms."
2016-01-29,12:16 PM,Worried analysts question Amazon's logistics plans,"SAN FRANCISCO In the wake of Amazon.com Inc's disappointing financial results that sent shares plunging Thursday, analysts blamed rising costs to deliver goods, which increased to $4.5 billion in the quarter, up 24.4 percent from the same quarter last year."
2016-01-29,12:16 PM,Worried analysts question Amazon's logistics plans,"SAN FRANCISCO, Jan 29 In the wake of Amazon.com Inc's disappointing financial results that sent shares plunging Thursday, analysts blamed rising costs to deliver goods, which increased to $4.5 billion in the quarter, up 24.4 percent from the same quarter last year."
2016-01-29,11:48 AM,Top U.S. official to meet EU antitrust team on tax,"BRUSSELS, Jan 29 - A senior U.S. Treasury official will meet European Union antitrust officials investigating tax deals involving Apple and Amazon on Friday, the latest lobbying effort against a crackdown on U.S. firms."
2016-01-29,6:03 AM,Worried analysts question Amazon's logistics plans,"SAN FRANCISCO In the wake of Amazon.com Inc's disappointing financial results that sent shares plunging Thursday, analysts blamed rising costs to deliver goods, which increased to $4.5 billion in the quarter, up 24.4 percent from the same quarter last year."
2016-01-29,6:01 AM,Worried analysts question Amazon's logistics plans,"SAN FRANCISCO, Jan 29 In the wake of Amazon.com Inc's disappointing financial results that sent shares plunging Thursday, analysts blamed rising costs to deliver goods, which increased to $4.5 billion in the quarter, up 24.4 percent from the same quarter last year."
2016-01-29,9:08 PM,UPDATE 4-Amazon shares plunge as record profit still misses estimates,"Jan 28 Amazon.com Inc posted its most profitable quarter ever on Thursday but the world's No. 1 online retailer still managed to disappoint Wall Street by badly missing estimates, sending its shares down more than 13 percent in after-hours trading."
2016-02-02,9:30 PM,"Amazon plans hundreds of physical bookstores - CNBC, citing DJ","Feb 2 Amazon.com Inc is planning to open hundreds of brick-and-mortar bookstores, CNBC reported on Tuesday, citing a Dow Jones report."
2016-02-02,2:53 PM,UPDATE 1-Britain's Ocado says overseas deals will come,"* Shares down 40 pct over last year   (Adds CEO, analyst comment, shares)"
2016-02-03,9:25 PM,General Growth Properties CEO clarifies comment on Amazon,"Feb 3 General Growth Properties Inc said on Wednesday that a statement concerning Amazon.com Inc  made by its chief executive, Sandeep Mathrani, was not intended to represent Amazon's plans."
2016-02-03,9:35 AM,BUZZ-Ocado: another day in red as brokerages back away,** British online grocer Ocado down c.3 pct & top FTSE midcap loser with at least two brokerages cutting their TPs on stock
2016-02-03,9:30 PM,"Amazon plans to open up to 400 bookstores, says mall operator","Amazon.com Inc  plans to open up to 400 physical bookstores, an executive of a major U.S. mall operator said on Tuesday."
2016-02-03,9:30 PM,"UPDATE 2-Amazon plans to open up to 400 bookstores, says mall operator","Feb 2 Amazon.com Inc plans to open up to 400 physical bookstores, an executive of a major U.S. mall operator said on Tuesday."
2016-02-04,8:07 PM,Amazon renews credit card deal with JPMorgan,"Amazon.com Inc, the world's No. 1 online retailer, has renewed its long-running credit card relationship with JPMorgan Chase & Co, a spokesman for Amazon said on Thursday."
2016-02-04,8:07 PM,UPDATE 2-Amazon renews credit card deal with JPMorgan,"Feb 4 Amazon.com Inc, the world's No. 1 online retailer, has renewed its long-running credit card relationship with JPMorgan Chase & Co, a spokesman for Amazon said on Thursday."
2016-02-04,7:55 PM,Amazon renews credit card deal with JPMorgan - WSJ,"Feb 4 Online retailer Amazon.com Inc  has renewed its long-running credit card relationship with JPMorgan Chase & Co, the Wall Street Journal reported."
2016-02-04,9:29 PM,Mall operator CEO backtracks on comments about Amazon bookstores,"The CEO of a U.S. mall operator who said this week that Amazon.com Inc  plans to open up to 400 physical bookstores attempted to downplay his comments on Wednesday, without specifically denying them, saying they were ""not intended"" to represent the online retailer's plans."
2016-02-04,9:29 PM,UPDATE 2-Mall operator CEO backtracks on comments about Amazon bookstores,"Feb 3 The CEO of a U.S. mall operator who said this week that Amazon.com Inc plans to open up to 400 physical bookstores attempted to downplay his comments on Wednesday, without specifically denying them, saying they were ""not intended"" to represent the online retailer's plans."
2016-02-05,2:17 PM,LinkedIn sheds $11 billion in value on stock's worst day since debut,"LinkedIn Corp's  shares closed down 43.6 percent on Friday, wiping out nearly $11 billion of market value, after the social network for professionals shocked Wall Street with a revenue forecast that fell far short of expectations."
2016-02-05,2:37 PM,"CORRECTED-UPDATE 3-LinkedIn shares dive more than 40 pct, $11 bln wiped out","Feb 5 LinkedIn Corp's shares plunged as much as 43 percent on Friday, wiping out nearly $11 billion of market value, after the social network for professionals shocked Wall Street with a revenue forecast that fell far short of expectations."
2016-02-05,8:50 PM,"US STOCKS-Technology stocks fall, lead losses on Wall St","* Indexes down: Dow 1.5 pct, S&P 2 pct, Nasdaq 3.3 pct   (Updates to late afternoon)"
2016-02-05,5:44 PM,"Tiger Global still likes Internet names, gets pointers from Jeter","BOSTON Tiger Global Management still likes Amazon , Netflix  and JD.com , which fueled last year's positive returns, even as their stock tumbled in January, leaving the hedge fund with a double digit loss at the start of the year."
2016-02-05,5:44 PM,"Tiger Global still likes Internet names, gets pointers from Jeter","BOSTON, Feb 5 Tiger Global Management still likes Amazon, Netflix and JD.com, which fueled last year's positive returns, even as their stock tumbled in January, leaving the hedge fund with a double digit loss at the start of the year."
2016-02-05,2:11 PM,LinkedIn set to lose $8 bln in market value after weak forecast,Feb 5 LinkedIn Corp will need to improve its profile to reconnect with investors after the social network for professionals shocked the market with a full-year revenue forecast that fell far short of expectations.
2016-02-09,8:30 PM,Amazon expands logistics reach in China,"SAN FRANCISCO/SHANGHAI, Feb 9 Amazon.com Inc  is aggressively expanding its logistics operations in China as part of a broader effort to control the rising cost of shipping billions of packages."
2016-02-09,4:05 PM,CORRECTED-Fund managers ditch 2015 winners and move toward safety,"NEW YORK, Feb 8 Fund managers who relied on the so-called FANG stocks - Facebook, Amazon.com, Netflix, and Google - to boost their performance numbers in 2015 are cutting ties as the global economy looks weaker than many expected, leaving last year's outperformers in the midst of a deep selloff."
2016-02-09,9:01 PM,CORRECTED-Fund managers ditch 2015 winners and move toward safety,"NEW YORK, Feb 8 Fund managers who relied on the so-called FANG stocks - Facebook, Amazon.com, Netflix, and Google - to boost their performance numbers in 2015 are cutting ties as the global economy looks weaker than many expected, leaving last year's outperformers in the midst of a deep selloff."
2016-02-10,10:36 PM,Top Amazon executive to take two-year post with Italian prime minister,"ROME A top executive at Amazon.com, Diego Piacentini, is taking a two-year leave of absence to lead Italian Prime Minister Matteo Renzi's digital technology office, the company said on Wednesday."
2016-02-10,10:36 PM,Top Amazon executive to take 2-year post with Italian prime minister,"ROME, Feb 10 A top executive at Amazon.com, Diego Piacentini, is taking a two-year leave of absence to lead Italian Prime Minister Matteo Renzi's digital technology office, the company said on Wednesday."
2016-02-10,8:30 PM,Amazon expands logistics reach in China,SAN FRANCISCO/SHANGHAI Amazon.com Inc  is aggressively expanding its logistics operations in China as part of a broader effort to control the rising cost of shipping billions of packages. | Video
2016-02-12,9:29 AM,Amazon acquires Italy-based software firm,"Amazon Web Services, the cloud computing arm of Amazon.com Inc  , said it has acquired NICE, a software developer for technical computing."
2016-02-12,9:29 AM,Amazon acquires Italy-based software firm,"Feb 12 Amazon Web Services, the cloud computing arm of Amazon.com Inc , said it has acquired NICE, a software developer for technical computing."
2016-02-16,1:04 PM,Amazon acquires Indian payments processor Emvantage,MUMBAI Amazon.com Inc  said it has acquired Indian payments processor Emvantage Payments Pvt Ltd for an undisclosed sum.
2016-02-16,1:04 PM,Amazon acquires Indian payments processor Emvantage,MUMBAI Amazon.com Inc said it has acquired Indian payments processor Emvantage Payments Pvt Ltd for an undisclosed sum.
2016-02-16,1:04 PM,Amazon acquires Indian payments processor Emvantage,"MUMBAI, Feb 16 Amazon.com Inc said it has acquired Indian payments processor Emvantage Payments Pvt Ltd for an undisclosed sum."
2016-02-18,12:16 AM,Exclusive: Amazon expanding deliveries by its 'on-demand' drivers,"SAN FRANCISCO Amazon.com Inc  is quietly inviting drivers for its new ""on-demand"" delivery service to handle its standard packages, as the online retailer known for low prices and razor-thin profit margins looks to speed up delivery times and tamp down its growing multi-billion dollar logistics bill. | Video"
2016-02-18,9:01 AM,Amazon.com to open new fulfillment center in UK,"LONDON Amazon.com said on Thursday it planned to open a new fulfillment center in Britain, creating 500 new jobs over three years, as the e-commerce company expands its European business."
2016-02-18,9:01 AM,Amazon.com to open new fulfillment centre in UK,"LONDON, Feb 18 Amazon.com said on Thursday it planned to open a new fulfillment centre in Britain, creating 500 new jobs over three years, as the e-commerce company expands its European business."
2016-02-19,11:21 AM,Amazon to open parcel locker network across Europe,"BERLIN, Feb 19 Amazon.com Inc AMZN.O wants to set up a network of parcel lockers across Europe to enable people to pick up their own orders as it seeks to widen delivery options and cut costs."
2016-02-19,11:16 AM,Amazon to open parcel locker network across Europe,"BERLIN, Feb 19 Amazon.com Inc wants to set up a network of parcel lockers across Europe to enable people to pick up their own orders as it seeks to widen delivery options and cut costs."
2016-02-22,8:40 PM,Colorado can enforce its 'Amazon tax' law: U.S. appeals court,A federal appeals court endorsed a Colorado law designed to make it easier for the state to collect sales taxes on out-of-state purchases made over the Internet.
2016-02-22,8:37 PM,Colorado can enforce its 'Amazon tax' law -U.S. appeals court,A federal appeals court endorsed a Colorado law designed to make it easier for the state to collect sales taxes on out-of-state purchases made over the Internet.
2016-02-22,8:40 PM,UPDATE 1-Colorado can enforce its 'Amazon tax' law -U.S. appeals court,Feb 22 A federal appeals court endorsed a Colorado law designed to make it easier for the state to collect sales taxes on out-of-state purchases made over the Internet.
2016-02-25,3:59 PM,"Sears CEO cites U.S. minimum wage hikes, tax rules as burdens","Sears Holdings Corp  has found it harder to compete, in part because of moves to increase the minimum wage and different tax rules for online retailers like Amazon.com Inc , Chief Executive Officer Eddie Lampert said on Thursday."
2016-02-25,3:54 PM,"Sears CEO cites U.S. minimum wage hikes, tax rules as burdens","Feb 25 Sears Holdings Corp has found it harder to compete, in part because of moves to increase the minimum wage and different tax rules for online retailers like Amazon.com Inc, Chief Executive Officer Eddie Lampert said on Thursday."
2016-02-26,12:33 AM,Amazon to support Apple on fight over unlocking iPhone,"SAN FRANCISCO Amazon.com Inc  said on Thursday it will support Apple Inc's  fight against a magistrate's order, which requires it to help the U.S. Federal Bureau of Investigation break into a San Bernardino shooter's iPhone."
2016-02-26,12:32 AM,Amazon to support Apple on fight over unlocking iPhone,"SAN FRANCISCO, Feb 25 Amazon.com Inc  said on Thursday it will support Apple Inc's fight against a magistrate's order, which requires it to help the U.S. Federal Bureau of Investigation break into a San Bernardino shooter's iPhone."
2016-02-29,7:25 AM,Amazon to attack UK grocery market with Morrisons deal,"LONDON Amazon has launched its biggest foray into food outside of the United States with a deal with British supermarket Morrisons to offer fresh and frozen goods to customers, in some places as quickly as under one hour. | Video"
2016-02-29,7:25 AM,UPDATE 4-Amazon to attack UK grocery market with Morrisons deal,* Rival share prices sink on competition fears   (Adds background on Amazon in the US)
2016-02-29,5:10 PM,Britain's FTSE recovers as China measures boost miners,"LONDON, Feb 29 Britain's top share index closed in marginally positive territory on Monday, as a rally in mining stocks following new stimulus measures from China - the world's top metals consumer - lent support to the market."
2016-02-29,11:31 AM,European shares retreat as G20 fails to strike new measures,"* Miners up, Fiat leads positive auto sector   (Adds details, updates prices)"
2016-02-29,9:30 AM,European shares retreat as G20 fails to strike new measures,"LONDON, Feb 29 European shares retreated from a three-week high on Monday and were on track for their third straight month of losses after a weekend meeting of the G20 group of leading economies failed to strike new measures to boost growth."
2016-02-29,6:25 AM,European Factors to Watch-Shares on track for third straight month of losses,"LONDON, Feb 29 European shares were expected to retreat from a three-week high on Monday and stayed on track for their third-straight month of losses as a weekend meeting of the G20 group of leading economies failed to strike new, concrete measures to boost growth."
2016-02-29,7:20 AM,Amazon enters Britain's fresh food market with Morrisons deal,"LONDON, Feb 29 Amazon has struck a wholesale supply deal with British supermarket Morrisons  that will help the online retailer step up its food offering in Britain with fresh and frozen products."
2016-03-03,11:05 PM,Amazon drops encryption feature in Fire tablet software,"Amazon.com Inc has quietly dropped support for disk encryption on its Fire tablets, saying the feature that secures devices by scrambling data was not popular with customers."
2016-03-03,9:55 PM,Amazon drops support for on-device encryption on some Fire tablets,"SAN FRANCISCO, March 3 Amazon.com Inc. announced it plans to stop supporting on-device encryption for Fire tablets running Fire OS 5, the latest version of its operating system for the gadgets."
2016-03-04,4:10 AM,U.S. tech companies unite behind Apple ahead of iPhone encryption ruling,"Tech industry leaders including Alphabet Inc's  Google, Facebook Inc , Microsoft Corp , AT&T  and more than two dozen other Internet and technology companies filed legal briefs on Thursday asking a judge to support Apple Inc  in its encryption battle with the U.S. government."
2016-03-04,11:05 PM,UPDATE 2-Amazon drops encryption feature in Fire tablet software,"March 3 Amazon.com Inc has quietly dropped support for disk encryption on its Fire tablets, saying the feature that secures devices by scrambling data was little used by customers."
2016-03-05,10:16 PM,Amazon to restore encryption to Fire tablets after complaints,March 5 Amazon.com Inc said it plans to restore an encryption feature on its Fire tablets after customers and privacy advocates criticized the company for quietly removing the security option when it released its latest operating system.
2016-03-08,10:16 PM,Amazon to restore encryption to Fire tablets after complaints,Amazon.com Inc  said it plans to restore an encryption feature on its Fire tablets after customers and privacy advocates criticized the company for quietly removing the security option when it released its latest operating system.
2016-03-09,1:16 PM,Amazon to start air delivery network with leasing deal,Amazon.com Inc  said on Wednesday it had signed a deal to lease 20 Boeing  767 widebody freighter aircraft to handle more of its own deliveries in the United States.
2016-03-09,1:16 PM,UPDATE 3-Amazon to start air delivery network with leasing deal,March 9 Amazon.com Inc said on Wednesday it had signed a deal to lease 20 Boeing 767 widebody freighter aircraft to handle more of its own deliveries in the United States.
2016-03-09,1:11 PM,Amazon to lease 20 Boeing aircraft for cargo delivery,March 9 Aircraft lessor Air Transport Services Group Inc said it would lease 20 Boeing 767 freighter planes to Amazon.com Inc as the online retailer looks to operate its own air cargo network.
2016-03-09,7:10 AM,UPDATE 2-Deutsche Post plays down hit to DHL from Amazon's own deliveries,"* Shares down 1 pct, underperform market   (Adds details from news conference, shares, analyst comment)"
2016-03-09,10:35 AM,BRIEF-Deutsche Post not worried about Amazon foray into delivery,"* CEO- no plans for m&a right now, may do minor buys in future"
2016-03-09,12:06 AM,Amazon tribe in Peru frees hostages after negotiations,"LIMA An indigenous village in the Peruvian Amazon freed public officials it had been holding hostage to press for help after a ruptured pipeline spilled 1,000 barrels of crude on its lands, the state-owned energy company Petroperu said."
2016-03-09,12:06 AM,Amazon tribe in Peru frees hostages after negotiations,"LIMA, March 8 An indigenous village in the Peruvian Amazon freed public officials it had been holding hostage to press for help after a ruptured pipeline spilled 1,000 barrels of crude on its lands, the state-owned energy company Petroperu said."
2016-03-10,4:05 PM,REFILE-COLUMN-Invest and chill: Why millennials are such cool investors,"NEW YORK, March 9 Ian Wishingrad may only be 30 years old, but he already considers himself an investing veteran. So when the market began to swoon in early 2016, he kept his cool."
2016-03-15,11:40 PM,"Amazon Web Services says over 1,000 databases moved to cloud since Jan. 1","March 15 Amazon.com Inc's cloud business, Amazon Web Services, said that more than 1,000 databases have been moved to the AWS cloud by customers since the beginning of the year."
2016-03-15,10:20 AM,Deals of the day- Mergers and acquisitions,"March 15 The following bids, mergers, acquisitions and disposals were reported by 2000 GMT on Tuesday:"
2016-03-15,8:01 PM,Amazon being probed for alleged tax evasion in Italy: Bloomberg,"Amazon.com Inc is under investigation in Italy for alleged tax evasion, the company's chief for Italy and Spain  Francois Nyuts told Bloomberg."
2016-03-15,8:01 PM,Amazon being probed for alleged tax evasion in Italy-Bloomberg,"March 15 Amazon.com Inc is under investigation in Italy for alleged tax evasion, the company's chief for Italy and Spain  Francois Nyuts told Bloomberg."
2016-03-15,10:55 AM,UPDATE 1-Ocado expects to conclude Morrisons deal this year,"* Amazon also targeting UK online food retail   (Adds CFO comments, analyst comments, share price)"
2016-03-17,5:28 PM,U.S. SEC says Amazon should allow shareholder vote on gender pay,"March 17 Amazon.com Inc should allow shareholders to vote on a proposal on gender pay equality, the U.S. securities regulator decided this week in rejecting the retailer's request to omit the measure from its annual ballot."
2016-03-17,1:20 PM,BRIEF-Fitbit and Amazon bring voice-enabled features to Alexa,* Fitbit and Amazon bring voice-enabled health and fitness capabilities to Alexa
2016-03-18,5:28 PM,SEC says Amazon should allow shareholder vote on gender pay,"Amazon.com Inc  should allow shareholders to vote on a proposal on gender pay equality, the U.S. securities regulator decided this week in rejecting the retailer's request to omit the measure from its annual ballot."
2016-03-21,7:14 PM,Staples' merger with Office Depot hangs in balance at court hearing,"WASHINGTON The fate of Staples Inc's  planned merger with Office Depot Inc , which U.S. antitrust regulators have sued to stop, depends in part on whether a district court judge decides that Amazon.com Inc  will soon become a behemoth in the office supply business."
2016-03-21,11:19 PM,Amazon says some warrants in Air Transport Services exercisable by July 8," (This March 18 story corrects headline and paragraph 1 to say that Amazon has warrants to buy 9.99 percent stake in Air Transport Services, not that it has bought that stake)"
2016-03-21,11:19 PM,CORRECTED-Amazon says some warrants in Air Transport Services exercisable by July 8 (March 18),"March 18 Amazon.com Inc said it has warrants to buy a stake in Air Transport Services Group Inc , 9.99 percent of which will become exercisable as of July 8 or when Air Transport holds its shareholder meeting - whichever comes first. (http://1.usa.gov/1Zb30XF)"
2016-03-22,10:55 PM,Amazon exec weighs in on proposed Staples-Office Depot merger,WASHINGTON An executive with Amazon.com Inc's  unit that sells office supplies to businesses gave testimony on Tuesday that appeared to bolster a U.S. regulator's wariness over a potential merger of Staples Inc  and Office Depot Inc .
2016-03-22,10:51 PM,Amazon exec weighs in on proposed Staples-Office Depot merger,WASHINGTON An executive with Amazon.com Inc's  unit that sells office supplies to businesses gave testimony on Tuesday that appeared to bolster a U.S. regulator's wariness over a potential merger of Staples Inc and Office Depot Inc.
2016-03-22,10:55 PM,Amazon exec weighs in on proposed Staples-Office Depot merger,"WASHINGTON, March 22 An executive with Amazon.com Inc's unit that sells office supplies to businesses gave testimony on Tuesday that appeared to bolster a U.S. regulator's wariness over a potential merger of Staples Inc  and Office Depot Inc."
2016-03-22,5:00 PM,Amazon sues veteran exec hired by Target,SAN FRANCISCO Amazon.com Inc has sued a veteran logistics executive hired by Target Corp as its chief supply chain and logistics officer to prevent him from revealing trade secrets.
2016-03-22,5:00 PM,Amazon sues former employee over new job at Target,Amazon.com Inc  has sued a former executive hired by Target Corp  as its chief supply chain and logistics officer to prevent him from revealing trade secrets.
2016-03-22,6:45 PM,UPDATE 1-Amazon sues veteran exec hired by Target,"SAN FRANCISCO, March 22 Amazon.com Inc  has sued a veteran logistics executive hired by Target Corp  as its chief supply chain and logistics officer to prevent him from revealing trade secrets."
2016-03-22,4:55 PM,Amazon sues former employee over new job at Target,March 22 Amazon.com Inc has sued a former executive hired by Target Corp as its chief supply chain and logistics officer to prevent him from revealing trade secrets.
